# Date: 20170502
# RBS Modification: sd1
# Shock Rate: 0.02Hz
# Purpose: Process shock data from 20170502
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# sd2. These cells were hypo-osmotically shocked by flowing LB broth
# lacking sodium chloride at a rate of 0.02Hz monitored by the presence of
# and osmo-sensitive dye. Cells were manually marked for survivorship.
# Survivors were defined as those cells which were able to undergo two division
# events after the shock had taken place.
survival,intensity,area,flow_rate,date,rbs,mean_bg,exposure_ms
False,203086.15696782203,3.4048000000000003,0.02,20170502,sd2,120092.79594309782,50
True,214717.06616280985,13.184000000000001,0.02,20170502,sd2,120092.79594309782,50
True,215015.70775180886,16.64,0.02,20170502,sd2,119811.94199250752,50
True,215015.70775180886,16.64,0.02,20170502,sd2,119811.94199250752,50
True,194301.18300968377,7.808000000000001,0.02,20170502,sd2,119811.94199250752,50
True,194301.18300968377,7.808000000000001,0.02,20170502,sd2,119811.94199250752,50
False,270871.64462712203,6.7072,0.02,20170502,sd2,133809.63182665376,50
False,270871.64462712203,6.7072,0.02,20170502,sd2,133809.63182665376,50
False,244214.67679841013,29.337600000000002,0.02,20170502,sd2,133809.63182665376,50
False,239937.2198897956,5.632000000000001,0.02,20170502,sd2,133809.63182665376,50
False,226356.5721222002,13.440000000000001,0.02,20170502,sd2,133809.63182665376,50
False,231398.03669097423,6.8864,0.02,20170502,sd2,133809.63182665376,50
False,289246.08990847255,6.5792,0.02,20170502,sd2,133809.63182665376,50
False,266600.6341599297,8.1152,0.02,20170502,sd2,133809.63182665376,50
False,221608.43237878996,9.344000000000001,0.02,20170502,sd2,133809.63182665376,50
False,259448.80362355596,12.1088,0.02,20170502,sd2,133809.63182665376,50
True,246561.29278563865,7.1936,0.02,20170502,sd2,133809.63182665376,50
True,246561.29278563865,7.1936,0.02,20170502,sd2,133809.63182665376,50
True,231268.5101078949,9.830400000000001,0.02,20170502,sd2,133809.63182665376,50
True,231268.5101078949,9.830400000000001,0.02,20170502,sd2,133809.63182665376,50
True,266600.6341599297,8.1152,0.02,20170502,sd2,133809.63182665376,50
True,230378.03597714737,4.9408,0.02,20170502,sd2,133809.63182665376,50
True,226356.5721222002,13.440000000000001,0.02,20170502,sd2,133809.63182665376,50
True,226356.5721222002,13.440000000000001,0.02,20170502,sd2,133809.63182665376,50
True,253265.58648231663,7.526400000000001,0.02,20170502,sd2,133809.63182665376,50
True,253265.58648231663,7.526400000000001,0.02,20170502,sd2,133809.63182665376,50
True,237805.39136432522,3.7632000000000003,0.02,20170502,sd2,133809.63182665376,50
True,246508.97184100084,5.2736,0.02,20170502,sd2,133809.63182665376,50
True,221608.43237878996,9.344000000000001,0.02,20170502,sd2,133809.63182665376,50
True,222736.89637408065,7.8848,0.02,20170502,sd2,133809.63182665376,50
True,222736.89637408065,7.8848,0.02,20170502,sd2,133809.63182665376,50
True,244214.67679841013,29.337600000000002,0.02,20170502,sd2,133809.63182665376,50
True,244214.67679841013,29.337600000000002,0.02,20170502,sd2,133809.63182665376,50
True,259448.80362355596,12.1088,0.02,20170502,sd2,133809.63182665376,50
True,259448.80362355596,12.1088,0.02,20170502,sd2,133809.63182665376,50
True,259448.80362355596,12.1088,0.02,20170502,sd2,133809.63182665376,50
True,289246.08990847255,6.5792,0.02,20170502,sd2,133809.63182665376,50
True,258072.43076050322,26.1632,0.02,20170502,sd2,133809.63182665376,50
True,258072.43076050322,26.1632,0.02,20170502,sd2,133809.63182665376,50
True,258072.43076050322,26.1632,0.02,20170502,sd2,133809.63182665376,50
True,231398.03669097423,6.8864,0.02,20170502,sd2,133809.63182665376,50
False,185823.91826595677,6.8352,0.02,20170502,sd2,120370.55359077519,50
False,234902.59593154961,8.7552,0.02,20170502,sd2,120370.55359077519,50
False,229030.65584761678,6.4256,0.02,20170502,sd2,137643.0087225226,50
False,260982.28420178965,9.344000000000001,0.02,20170502,sd2,137643.0087225226,50
False,241016.7428454546,3.8656,0.02,20170502,sd2,137643.0087225226,50
True,249705.22900444563,14.208,0.02,20170502,sd2,137643.0087225226,50
True,241016.7428454546,3.8656,0.02,20170502,sd2,137643.0087225226,50
False,213218.86063189726,5.12,0.02,20170502,sd2,119924.37502781884,50
False,213218.86063189726,5.12,0.02,20170502,sd2,119924.37502781884,50
False,213218.86063189726,5.12,0.02,20170502,sd2,119924.37502781884,50
True,214059.76230637988,3.5072,0.02,20170502,sd2,119924.37502781884,50
False,186440.1457399458,9.958400000000001,0.02,20170502,sd2,120080.15985681856,50
True,236388.97811304536,23.808,0.02,20170502,sd2,120080.15985681856,50
True,186440.1457399458,9.958400000000001,0.02,20170502,sd2,120080.15985681856,50
True,186440.1457399458,9.958400000000001,0.02,20170502,sd2,120080.15985681856,50
