# Date: 20170719
# RBS Modification: sd2
# Shock Rate: None
# Purpose: Process intensity data from 20170719
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# sd2. 
area,intensity,date,rbs,mean_bg,exposure_ms,replicate_number
5.5552,279682.2503299142,20170719,sd2,111568.58355122423,50,0
5.0944,204412.50816800748,20170719,sd2,111568.58355122423,50,0
11.7504,207152.86337492257,20170719,sd2,111568.58355122423,50,0
5.2224,205222.13801696655,20170719,sd2,111568.58355122423,50,0
5.3504000000000005,212961.01698201953,20170719,sd2,107388.12458888462,50,0
12.697600000000001,211587.93440929468,20170719,sd2,107388.12458888462,50,0
2.9184,253271.11084360036,20170719,sd2,107388.12458888462,50,0
7.1936,219230.0766536647,20170719,sd2,107388.12458888462,50,0
4.1216,211700.41819266297,20170719,sd2,107388.12458888462,50,0
4.224,185981.79595149762,20170719,sd2,109566.16590288591,50,0
4.5312,209808.396417019,20170719,sd2,109566.16590288591,50,0
4.3776,222997.5273318866,20170719,sd2,109566.16590288591,50,0
4.5568,193888.94046913687,20170719,sd2,109566.16590288591,50,0
8.832,182086.49466186212,20170719,sd2,109566.16590288591,50,0
5.4016,194223.55664557434,20170719,sd2,109566.16590288591,50,0
7.3216,182054.70966662222,20170719,sd2,109566.16590288591,50,0
15.8976,258957.1527664044,20170719,sd2,108673.15278693358,50,0
3.2,182072.3610746551,20170719,sd2,108673.15278693358,50,0
9.3184,214223.53148903997,20170719,sd2,108673.15278693358,50,0
5.0944,228748.6218333478,20170719,sd2,108673.15278693358,50,0
5.7344,166746.30442692965,20170719,sd2,108673.15278693358,50,0
3.3024,255730.76357355426,20170719,sd2,108673.15278693358,50,0
4.7104,211484.53402009455,20170719,sd2,108673.15278693358,50,0
7.424,194696.83537853856,20170719,sd2,109616.85702189697,50,0
6.5536,197122.56110736533,20170719,sd2,109616.85702189697,50,0
5.6832,163374.2298257512,20170719,sd2,109616.85702189697,50,0
4.48,184064.86342300664,20170719,sd2,109616.85702189697,50,0
9.856,172642.79487127106,20170719,sd2,109616.85702189697,50,0
9.728,201352.69992919418,20170719,sd2,109616.85702189697,50,0
3.3792,223596.88333241903,20170719,sd2,109616.85702189697,50,0
3.4304,214952.27981551568,20170719,sd2,109616.85702189697,50,0
4.0704,272014.5007665415,20170719,sd2,109616.85702189697,50,0
2.8160000000000003,244044.23659994683,20170719,sd2,111736.02915255057,50,0
4.9152000000000005,229704.31245730963,20170719,sd2,111736.02915255057,50,0
5.0944,202627.38722410175,20170719,sd2,111736.02915255057,50,0
4.9664,187466.48986748542,20170719,sd2,111736.02915255057,50,0
2.2016,285314.5051253201,20170719,sd2,111736.02915255057,50,0
5.8624,221185.5631487625,20170719,sd2,111736.02915255057,50,0
8.8064,162641.3718573151,20170719,sd2,111736.02915255057,50,0
7.680000000000001,213912.66762261407,20170719,sd2,111736.02915255057,50,0
8.576,262488.13212608267,20170719,sd2,111736.02915255057,50,0
2.5088,284996.74163029913,20170719,sd2,111736.02915255057,50,0
3.5328000000000004,166358.99664448612,20170719,sd2,111736.02915255057,50,0
10.086400000000001,223338.84674752783,20170719,sd2,111736.02915255057,50,0
6.8608,189028.56849016174,20170719,sd2,107906.12625510884,50,0
3.6608,237272.73641946,20170719,sd2,107906.12625510884,50,0
9.5744,211922.69348456775,20170719,sd2,107906.12625510884,50,0
6.5792,179308.755167003,20170719,sd2,107906.12625510884,50,0
7.1168000000000005,232044.4250255561,20170719,sd2,107906.12625510884,50,0
13.8496,225622.15707555262,20170719,sd2,107906.12625510884,50,0
6.4,181181.35775369525,20170719,sd2,107906.12625510884,50,0
5.478400000000001,164642.80814469376,20170719,sd2,107906.12625510884,50,0
3.8912,254919.93721027492,20170719,sd2,107906.12625510884,50,0
10.3168,237655.3040871451,20170719,sd2,110498.13173526668,50,0
4.3776,207182.1492967475,20170719,sd2,110498.13173526668,50,0
5.043200000000001,202113.87653370344,20170719,sd2,110498.13173526668,50,0
3.5072,297002.47571909626,20170719,sd2,110498.13173526668,50,0
4.3776,199116.08950698448,20170719,sd2,110498.13173526668,50,0
7.065600000000001,227273.65782423268,20170719,sd2,110498.13173526668,50,0
6.9888,202128.81506666166,20170719,sd2,110498.13173526668,50,0
4.4032,227149.0961393706,20170719,sd2,110498.13173526668,50,0
4.6592,242150.70864357875,20170719,sd2,110498.13173526668,50,0
5.8112,187285.64366250433,20170719,sd2,107208.97181421738,50,0
11.3664,189327.76371405058,20170719,sd2,107208.97181421738,50,0
17.4592,201245.4983139413,20170719,sd2,107208.97181421738,50,0
1.7152,138951.33500457657,20170719,sd2,107208.97181421738,50,0
8.217600000000001,195732.24616572956,20170719,sd2,107208.97181421738,50,0
15.7184,181222.02498783421,20170719,sd2,104842.23388094493,50,0
15.872,186267.72881704388,20170719,sd2,104842.23388094493,50,0
5.7088,177727.05963715113,20170719,sd2,104842.23388094493,50,0
9.8048,221125.43652554197,20170719,sd2,104842.23388094493,50,0
14.8992,201905.95143300595,20170719,sd2,104842.23388094493,50,0
8.4224,192204.36084889786,20170719,sd2,104842.23388094493,50,0
2.6624000000000003,227155.12602710756,20170719,sd2,104842.23388094493,50,0
7.5520000000000005,223185.32982037333,20170719,sd2,104842.23388094493,50,0
8.908800000000001,165800.34669359255,20170719,sd2,104842.23388094493,50,0
6.4768,179613.4554020791,20170719,sd2,108030.06210838907,50,0
5.171200000000001,195347.91385649916,20170719,sd2,108030.06210838907,50,0
4.992,236125.5638344417,20170719,sd2,108030.06210838907,50,0
3.7632000000000003,227930.74047079647,20170719,sd2,108030.06210838907,50,0
4.4032,209817.33908879958,20170719,sd2,108030.06210838907,50,0
7.424,195888.21249190238,20170719,sd2,108030.06210838907,50,0
7.833600000000001,259249.13050547888,20170719,sd2,108030.06210838907,50,0
4.1984,202169.83441910503,20170719,sd2,108030.06210838907,50,0
4.224,228564.46685377366,20170719,sd2,108030.06210838907,50,0
4.992,242420.3042630481,20170719,sd2,107094.17577948203,50,0
6.630400000000001,193904.86584990312,20170719,sd2,107094.17577948203,50,0
6.7072,229340.2210494076,20170719,sd2,107094.17577948203,50,0
5.6064,188207.60818027877,20170719,sd2,107094.17577948203,50,0
6.4,162596.06576700154,20170719,sd2,107094.17577948203,50,0
4.7872,213472.3964965067,20170719,sd2,107094.17577948203,50,0
11.8528,185766.4544060691,20170719,sd2,107094.17577948203,50,0
5.913600000000001,243110.6794901694,20170719,sd2,108688.82866038807,50,0
3.4048000000000003,191182.4415569902,20170719,sd2,108688.82866038807,50,0
3.8144,255955.21893109533,20170719,sd2,108688.82866038807,50,0
5.7856000000000005,219126.28636762893,20170719,sd2,108688.82866038807,50,0
8.8832,198791.62322722987,20170719,sd2,108688.82866038807,50,0
4.7872,266948.3324748252,20170719,sd2,108688.82866038807,50,0
2.6624000000000003,206654.39830312165,20170719,sd2,108688.82866038807,50,0
20.352,220594.87750868828,20170719,sd2,108688.82866038807,50,0
7.5520000000000005,238852.13873393642,20170719,sd2,110134.95905378232,50,0
3.1232,243276.94090999122,20170719,sd2,110134.95905378232,50,0
15.6416,238791.23940683875,20170719,sd2,110134.95905378232,50,0
10.393600000000001,174499.16643550692,20170719,sd2,110134.95905378232,50,0
4.992,228096.95799236925,20170719,sd2,110134.95905378232,50,0
4.4288,224622.76440370124,20170719,sd2,110134.95905378232,50,0
6.8608,171859.4992688506,20170719,sd2,106669.18536792918,50,0
5.632000000000001,175266.34758870103,20170719,sd2,106669.18536792918,50,0
3.8400000000000003,218703.68812877816,20170719,sd2,106669.18536792918,50,0
12.006400000000001,246712.30763483106,20170719,sd2,106669.18536792918,50,0
6.0416,244106.24231378653,20170719,sd2,106669.18536792918,50,0
5.0944,213793.19214243797,20170719,sd2,106669.18536792918,50,0
9.8048,170090.25302200948,20170719,sd2,106669.18536792918,50,0
2.8928000000000003,301072.20307951875,20170719,sd2,106669.18536792918,50,0
