,area,date,exposure_ms,flow_rate,intensity,mean_bg,pump_rate,rbs,survival,rescaled_intensity
683,7.8592,20170426,25,0.005,110475.39679993538,102747.99498206297,3,10sd1,True,441901.5871997415
684,7.8592,20170426,25,0.005,110475.39679993538,102747.99498206297,3,10sd1,True,441901.5871997415
685,9.0112,20170426,25,0.005,121328.13558819225,102747.99498206297,3,10sd1,True,485312.542352769
686,11.264,20170426,25,0.005,99425.29914343737,102747.99498206297,3,10sd1,True,397701.19657374953
687,11.264,20170426,25,0.005,99425.29914343737,102747.99498206297,3,10sd1,True,397701.19657374953
688,11.264,20170426,25,0.005,99425.29914343737,102747.99498206297,3,10sd1,True,397701.19657374953
689,9.0112,20170426,25,0.005,121328.13558819225,102747.99498206297,3,10sd1,True,485312.542352769
690,9.0112,20170426,25,0.005,121328.13558819225,102747.99498206297,3,10sd1,True,485312.542352769
691,9.0112,20170426,25,0.005,121328.13558819225,102747.99498206297,3,10sd1,True,485312.542352769
692,6.2464,20170426,25,0.005,136634.08325709726,102747.99498206297,3,10sd1,True,546536.333028389
693,5.9136000000000015,20170426,25,0.005,133406.06365366955,102747.99498206297,3,10sd1,True,533624.2546146782
694,3.4816000000000003,20170426,25,0.005,125950.7807967166,102747.99498206297,3,10sd1,True,503803.1231868664
695,11.6736,20170426,25,0.005,144372.05837625655,102747.99498206297,3,10sd1,True,577488.2335050262
696,3.4816000000000003,20170426,25,0.005,125950.7807967166,102747.99498206297,3,10sd1,True,503803.1231868664
697,6.6048,20170426,25,0.005,156146.61180665012,102747.99498206297,3,10sd1,True,624586.4472266005
698,6.6048,20170426,25,0.005,156146.61180665012,102747.99498206297,3,10sd1,True,624586.4472266005
699,13.4144,20170426,25,0.005,151223.37296250567,102747.99498206297,3,10sd1,True,604893.4918500227
700,13.4144,20170426,25,0.005,151223.37296250567,102747.99498206297,3,10sd1,True,604893.4918500227
701,13.4144,20170426,25,0.005,151223.37296250567,102747.99498206297,3,10sd1,True,604893.4918500227
702,13.4144,20170426,25,0.005,151223.37296250567,102747.99498206297,3,10sd1,True,604893.4918500227
703,8.217600000000001,20170426,25,0.005,131285.8962289497,102747.99498206297,3,10sd1,True,525143.5849157989
704,4.48,20170426,25,0.005,83080.12962253117,102747.99498206297,3,10sd1,True,332320.51849012467
705,6.4512,20170426,25,0.005,102385.95503354643,102747.99498206297,3,10sd1,True,409543.8201341857
706,4.1728000000000005,20170426,25,0.005,107489.82748003931,102747.99498206297,3,10sd1,True,429959.30992015725
707,4.4544000000000015,20170426,25,0.005,122223.11709212615,102747.99498206297,3,10sd1,True,488892.4683685046
708,6.4256,20170426,25,0.005,110643.43538488873,102747.99498206297,3,10sd1,True,442573.7415395549
709,6.4256,20170426,25,0.005,110643.43538488873,102747.99498206297,3,10sd1,True,442573.7415395549
710,3.9424,20170426,25,0.005,133709.91484956793,102747.99498206297,3,10sd1,True,534839.6593982717
711,3.968,20170426,25,0.005,145761.2154162423,102747.99498206297,3,10sd1,True,583044.8616649692
712,6.3744000000000005,20170426,25,0.005,111378.20263549207,102747.99498206297,3,10sd1,True,445512.81054196827
713,6.3744000000000005,20170426,25,0.005,111378.20263549207,102747.99498206297,3,10sd1,True,445512.81054196827
714,7.9104,20170426,25,0.005,107517.80769911801,102747.99498206297,3,10sd1,True,430071.23079647205
715,7.9104,20170426,25,0.005,107517.80769911801,102747.99498206297,3,10sd1,True,430071.23079647205
716,7.2704,20170426,25,0.005,70744.44386590691,106167.95781877637,3,10sd1,True,282977.77546362765
717,7.2704,20170426,25,0.005,70744.44386590691,106167.95781877637,3,10sd1,True,282977.77546362765
718,8.5504,20170426,25,0.005,131065.63552011787,106167.95781877637,3,10sd1,True,524262.54208047147
719,8.5504,20170426,25,0.005,131065.63552011787,106167.95781877637,3,10sd1,True,524262.54208047147
720,8.3712,20170426,25,0.005,143216.57063023196,106167.95781877637,3,10sd1,True,572866.2825209278
721,8.3712,20170426,25,0.005,143216.57063023196,106167.95781877637,3,10sd1,True,572866.2825209278
722,10.624,20170426,25,0.005,140292.59227179902,106167.95781877637,3,10sd1,True,561170.3690871961
723,8.3712,20170426,25,0.005,143216.57063023196,106167.95781877637,3,10sd1,True,572866.2825209278
724,10.624,20170426,25,0.005,140292.59227179902,106167.95781877637,3,10sd1,True,561170.3690871961
725,4.0448,20170426,25,0.005,94610.70717605123,106167.95781877637,3,10sd1,True,378442.82870420493
726,4.1728000000000005,20170426,25,0.005,106221.09273181352,106167.95781877637,3,10sd1,True,424884.3709272541
727,6.2464,20170426,25,0.005,116789.18981026436,106167.95781877637,3,10sd1,True,467156.75924105744
728,6.2464,20170426,25,0.005,116789.18981026436,106167.95781877637,3,10sd1,True,467156.75924105744
729,13.0816,20170426,25,0.005,141182.96541894975,106167.95781877637,3,10sd1,True,564731.861675799
730,13.0816,20170426,25,0.005,141182.96541894975,106167.95781877637,3,10sd1,True,564731.861675799
731,13.0816,20170426,25,0.005,141182.96541894975,106167.95781877637,3,10sd1,True,564731.861675799
732,7.500800000000001,20170426,25,0.005,160593.39131717526,106167.95781877637,3,10sd1,True,642373.5652687011
733,4.0192000000000005,20170426,25,0.005,112173.30869067863,106167.95781877637,3,10sd1,True,448693.2347627146
734,6.4768,20170426,25,0.005,137917.28491195675,106167.95781877637,3,10sd1,True,551669.139647827
735,3.6864,20170426,25,0.005,180144.21437121398,106167.95781877637,3,10sd1,True,720576.8574848559
736,4.3264000000000005,20170426,25,0.005,128171.35332568732,108542.43221849037,3,10sd1,False,512685.4133027493
737,4.6848,20170426,25,0.005,132808.17280567024,108542.43221849037,3,10sd1,False,531232.691222681
738,6.5536,20170426,25,0.005,108158.53467563524,108542.43221849037,3,10sd1,False,432634.138702541
739,12.4928,20170426,25,0.005,147304.7112575699,108542.43221849037,3,10sd1,False,589218.8450302796
740,12.4928,20170426,25,0.005,147304.7112575699,108542.43221849037,3,10sd1,False,589218.8450302796
741,4.3776,20170426,25,0.005,93023.28886856546,108542.43221849037,3,10sd1,False,372093.15547426185
742,3.9936,20170426,25,0.005,149026.4848608462,108542.43221849037,3,10sd1,True,596105.9394433848
743,3.7888,20170426,25,0.005,79590.31580304544,108542.43221849037,3,10sd1,True,318361.26321218174
744,4.0192000000000005,20170426,25,0.005,96965.19910784496,108542.43221849037,3,10sd1,True,387860.7964313799
745,4.0192000000000005,20170426,25,0.005,96965.19910784496,108542.43221849037,3,10sd1,True,387860.7964313799
746,4.3264000000000005,20170426,25,0.005,128171.35332568732,108542.43221849037,3,10sd1,True,512685.4133027493
747,7.0144,20170426,25,0.005,108963.6577112448,108542.43221849037,3,10sd1,True,435854.6308449792
748,7.0144,20170426,25,0.005,108963.6577112448,108542.43221849037,3,10sd1,True,435854.6308449792
749,4.6848,20170426,25,0.005,132808.17280567024,108542.43221849037,3,10sd1,True,531232.691222681
750,6.5536,20170426,25,0.005,108158.53467563524,108542.43221849037,3,10sd1,True,432634.138702541
751,4.3776,20170426,25,0.005,93023.28886856546,108542.43221849037,3,10sd1,True,372093.15547426185
752,6.8864,20170426,25,0.005,125473.9298796618,107280.07795311756,3,10sd1,False,501895.7195186472
753,5.2992,20170426,25,0.005,96314.01286991099,107280.07795311756,3,10sd1,False,385256.05147964397
754,5.6576,20170426,25,0.005,150984.07807816053,107280.07795311756,3,10sd1,True,603936.3123126421
755,6.8864,20170426,25,0.005,125473.9298796618,107280.07795311756,3,10sd1,True,501895.7195186472
756,6.2464,20170426,25,0.005,173535.5254902835,107280.07795311756,3,10sd1,True,694142.101961134
757,6.2464,20170426,25,0.005,173535.5254902835,107280.07795311756,3,10sd1,True,694142.101961134
758,8.5248,20170426,25,0.005,108078.06069419089,107280.07795311756,3,10sd1,True,432312.24277676357
759,8.5248,20170426,25,0.005,108078.06069419089,107280.07795311756,3,10sd1,True,432312.24277676357
760,5.9648,20170426,25,0.005,129580.19769380198,107280.07795311756,3,10sd1,True,518320.7907752079
761,6.2976,20170426,25,0.005,130113.58182621481,107280.07795311756,3,10sd1,True,520454.32730485924
762,6.2976,20170426,25,0.005,130113.58182621481,107280.07795311756,3,10sd1,True,520454.32730485924
763,7.04,20170426,25,0.005,157039.47578572072,107280.07795311756,3,10sd1,True,628157.9031428827
764,7.04,20170426,25,0.005,157039.47578572072,107280.07795311756,3,10sd1,True,628157.9031428827
765,11.3408,20170426,25,0.005,117164.28385755015,107619.38070327608,3,10sd1,True,468657.1354302006
766,11.3408,20170426,25,0.005,117164.28385755015,107619.38070327608,3,10sd1,True,468657.1354302006
767,11.3408,20170426,25,0.005,117164.28385755015,107619.38070327608,3,10sd1,True,468657.1354302006
768,6.272,20170426,25,0.005,144498.95545118838,107619.38070327608,3,10sd1,True,577995.8218047535
769,6.272,20170426,25,0.005,144498.95545118838,107619.38070327608,3,10sd1,True,577995.8218047535
770,6.8864,20170426,25,0.005,103160.96929207123,107619.38070327608,3,10sd1,True,412643.8771682849
771,6.8864,20170426,25,0.005,103160.96929207123,107619.38070327608,3,10sd1,True,412643.8771682849
772,5.7344,20170426,25,0.005,123756.88086502088,107619.38070327608,3,10sd1,True,495027.5234600835
773,5.4784000000000015,20170426,25,0.005,142379.71527509292,107619.38070327608,3,10sd1,True,569518.8611003717
774,5.5808,20170426,25,0.005,163217.98887466494,107619.38070327608,3,10sd1,True,652871.9554986598
775,5.0944,20170426,25,0.005,102153.715442303,107619.38070327608,3,10sd1,True,408614.861769212
776,5.0944,20170426,25,0.005,102153.715442303,107619.38070327608,3,10sd1,True,408614.861769212
777,4.1472,20170426,25,0.005,165333.83349239518,107619.38070327608,3,10sd1,True,661335.3339695807
778,10.7776,20170426,25,0.005,154785.38581487144,107619.38070327608,3,10sd1,True,619141.543259486
779,10.7776,20170426,25,0.005,154785.38581487144,107619.38070327608,3,10sd1,True,619141.543259486
780,10.7776,20170426,25,0.005,154785.38581487144,107619.38070327608,3,10sd1,True,619141.543259486
781,3.9168,20170426,25,0.005,152189.86353054165,107619.38070327608,3,10sd1,True,608759.4541221666
782,7.500800000000001,20170426,25,0.005,123897.5498946541,107619.38070327608,3,10sd1,True,495590.1995786164
783,7.500800000000001,20170426,25,0.005,123897.5498946541,107619.38070327608,3,10sd1,True,495590.1995786164
784,6.5280000000000005,20170426,25,0.005,129533.42595235804,107619.38070327608,3,10sd1,True,518133.7038094321
785,6.5280000000000005,20170426,25,0.005,129533.42595235804,107619.38070327608,3,10sd1,True,518133.7038094321
786,6.016,20170426,25,0.005,133232.48331887892,107619.38070327608,3,10sd1,True,532929.9332755157
787,6.8864,20170426,25,0.005,143176.1335821373,109526.3209738162,3,10sd1,True,572704.5343285492
788,4.992,20170426,25,0.005,135654.7538849999,109526.3209738162,3,10sd1,True,542619.0155399996
789,6.9376000000000015,20170426,25,0.005,129651.3657617988,109526.3209738162,3,10sd1,True,518605.4630471952
790,6.9376000000000015,20170426,25,0.005,129651.3657617988,109526.3209738162,3,10sd1,True,518605.4630471952
791,4.6592,20170426,25,0.005,99915.1238778602,109526.3209738162,3,10sd1,True,399660.4955114409
792,5.6832,20170426,25,0.005,122872.80190354688,109526.3209738162,3,10sd1,True,491491.20761418756
793,3.8144,20170426,25,0.005,138509.0267033658,106750.90456601293,3,10sd1,False,554036.1068134631
794,6.195200000000002,20170426,25,0.005,111425.92082931896,106750.90456601293,3,10sd1,False,445703.68331727595
795,9.216,20170426,25,0.005,149404.45291721425,106750.90456601293,3,10sd1,False,597617.811668857
796,9.216,20170426,25,0.005,77197.44296499202,106750.90456601293,3,10sd1,True,308789.7718599681
797,9.216,20170426,25,0.005,77197.44296499202,106750.90456601293,3,10sd1,True,308789.7718599681
798,5.1456,20170426,25,0.005,147546.2420647014,106750.90456601293,3,10sd1,True,590184.9682588056
799,5.7088,20170426,25,0.005,152165.00331355847,106750.90456601293,3,10sd1,True,608660.0132542339
800,5.247999999999999,20170426,25,0.005,127514.11031104795,106750.90456601293,3,10sd1,True,510056.4412441918
801,9.216,20170426,25,0.005,149404.45291721425,106750.90456601293,3,10sd1,True,597617.811668857
802,8.832,20170426,25,0.005,108128.6299652637,106750.90456601293,3,10sd1,True,432514.5198610548
803,8.832,20170426,25,0.005,108128.6299652637,106750.90456601293,3,10sd1,True,432514.5198610548
804,8.473600000000001,20170426,25,0.005,90994.22408840749,106750.90456601293,3,10sd1,True,363976.89635362994
805,8.473600000000001,20170426,25,0.005,90994.22408840749,106750.90456601293,3,10sd1,True,363976.89635362994
806,5.247999999999999,20170426,25,0.005,132388.31005482853,106750.90456601293,3,10sd1,True,529553.2402193141
807,5.247999999999999,20170426,25,0.005,132388.31005482853,106750.90456601293,3,10sd1,True,529553.2402193141
808,5.9392000000000005,20170426,25,0.005,87461.06909347967,106750.90456601293,3,10sd1,True,349844.2763739187
809,6.7072,20170426,25,0.005,111785.33082459564,106750.90456601293,3,10sd1,True,447141.3232983825
810,5.2224,20170426,25,0.005,73713.25316153019,106720.72155347397,3,10sd1,False,294853.01264612074
811,5.2224,20170426,25,0.005,73713.25316153019,106720.72155347397,3,10sd1,False,294853.01264612074
812,15.872,20170426,25,0.005,137606.67079112868,106720.72155347397,3,10sd1,False,550426.6831645147
813,15.872,20170426,25,0.005,137606.67079112868,106720.72155347397,3,10sd1,False,550426.6831645147
814,7.3472,20170426,25,0.005,111124.63157473,106720.72155347397,3,10sd1,False,444498.52629892
815,5.9648,20170426,25,0.005,84597.826149692,106720.72155347397,3,10sd1,True,338391.304598768
816,15.872,20170426,25,0.005,137606.67079112868,106720.72155347397,3,10sd1,True,550426.6831645147
817,5.9648,20170426,25,0.005,84597.826149692,106720.72155347397,3,10sd1,True,338391.304598768
818,5.9648,20170426,25,0.005,84597.826149692,106720.72155347397,3,10sd1,True,338391.304598768
819,18.6368,20170426,25,0.005,130037.1234487664,106720.72155347397,3,10sd1,True,520148.4937950656
820,18.6368,20170426,25,0.005,130037.1234487664,106720.72155347397,3,10sd1,True,520148.4937950656
821,18.6368,20170426,25,0.005,130037.1234487664,106720.72155347397,3,10sd1,True,520148.4937950656
822,18.6368,20170426,25,0.005,130037.1234487664,106720.72155347397,3,10sd1,True,520148.4937950656
823,3.3280000000000003,20170426,25,0.005,139300.82965106133,106720.72155347397,3,10sd1,True,557203.3186042453
824,6.4768,20170426,25,0.005,111318.84896041406,106720.72155347397,3,10sd1,True,445275.39584165625
825,6.4768,20170426,25,0.005,111318.84896041406,106720.72155347397,3,10sd1,True,445275.39584165625
826,8.652800000000001,20170426,25,0.005,202078.8205876711,106720.72155347397,3,10sd1,True,808315.2823506844
827,8.652800000000001,20170426,25,0.005,202078.8205876711,106720.72155347397,3,10sd1,True,808315.2823506844
828,7.3472,20170426,25,0.005,111124.63157473,106720.72155347397,3,10sd1,True,444498.52629892
829,7.296,20170426,25,0.005,125092.40770628488,106720.72155347397,3,10sd1,True,500369.63082513935
830,7.296,20170426,25,0.005,125092.40770628488,106720.72155347397,3,10sd1,True,500369.63082513935
831,3.6864,20170426,25,0.005,104055.0491447085,106720.72155347397,3,10sd1,True,416220.196578834
832,4.3008000000000015,20170426,25,0.005,142261.2937990568,106720.72155347397,3,10sd1,True,569045.1751962272
833,4.6592,20170426,25,0.005,109484.72171292438,110688.20120806039,3,10sd1,False,437938.8868516975
834,6.4,20170426,25,0.005,114463.01410002029,110688.20120806039,3,10sd1,True,457852.05640008114
835,4.7360000000000015,20170426,25,0.005,127411.193439764,110688.20120806039,3,10sd1,True,509644.773759056
836,11.4432,20170426,25,0.005,136647.24349055582,106563.2237380066,3,10sd1,False,546588.9739622233
837,5.0688,20170426,25,0.005,182420.3681409736,106563.2237380066,3,10sd1,True,729681.4725638942
838,3.9168,20170426,25,0.005,139070.1622926124,106563.2237380066,3,10sd1,True,556280.6491704496
839,4.9152000000000005,20170426,25,0.005,87619.7356659731,106563.2237380066,3,10sd1,True,350478.9426638924
840,7.7056,20170426,25,0.005,137738.0977584175,106563.2237380066,3,10sd1,True,550952.39103367
841,7.7056,20170426,25,0.005,137738.0977584175,106563.2237380066,3,10sd1,True,550952.39103367
842,4.6592,20170426,25,0.005,138094.6656737122,106563.2237380066,3,10sd1,True,552378.6626948488
843,4.4544000000000015,20170426,25,0.005,144521.76781492692,106563.2237380066,3,10sd1,True,578087.0712597077
844,7.0912000000000015,20170426,25,0.005,148090.1618236713,103796.74946575283,3,10sd1,False,592360.6472946852
845,5.2992,20170426,25,0.005,123035.99318180257,103796.74946575283,3,10sd1,False,492143.9727272103
846,4.1728000000000005,20170426,25,0.005,154151.0694615756,103796.74946575283,3,10sd1,False,616604.2778463024
847,8.2944,20170426,25,0.005,100079.42436185537,103796.74946575283,3,10sd1,True,400317.6974474215
848,8.2944,20170426,25,0.005,100079.42436185537,103796.74946575283,3,10sd1,True,400317.6974474215
849,4.3776,20170426,25,0.005,81137.91072586026,103796.74946575283,3,10sd1,True,324551.64290344104
850,7.0912000000000015,20170426,25,0.005,148090.1618236713,103796.74946575283,3,10sd1,True,592360.6472946852
851,7.7312,20170426,25,0.005,110082.46500594178,103796.74946575283,3,10sd1,True,440329.8600237671
852,7.7312,20170426,25,0.005,110082.46500594178,103796.74946575283,3,10sd1,True,440329.8600237671
853,8.473600000000001,20170426,25,0.005,93763.96678559174,104319.88381232356,3,10sd1,False,375055.8671423669
854,6.272,20170426,25,0.005,133845.9703693761,104319.88381232356,3,10sd1,False,535383.8814775044
855,8.473600000000001,20170426,25,0.005,93763.96678559174,104319.88381232356,3,10sd1,True,375055.8671423669
856,1.9968,20170426,25,0.005,138681.89870780965,104319.88381232356,3,10sd1,True,554727.5948312386
857,2.3296,20170426,25,0.005,213001.80292520407,104319.88381232356,3,10sd1,True,852007.2117008163
858,2.2016,20170426,25,0.005,173218.01120409148,104319.88381232356,3,10sd1,True,692872.0448163659
859,2.688,20170426,25,0.005,169608.41225220697,104319.88381232356,3,10sd1,True,678433.6490088277
860,2.688,20170426,25,0.005,169608.41225220697,104319.88381232356,3,10sd1,True,678433.6490088277
861,4.1728000000000005,20170426,25,0.005,137806.3853749863,104319.88381232356,3,10sd1,True,551225.5414999452
862,18.304,20170426,25,0.005,163828.00909112568,104319.88381232356,3,10sd1,True,655312.0363645027
863,18.304,20170426,25,0.005,163828.00909112568,104319.88381232356,3,10sd1,True,655312.0363645027
864,18.304,20170426,25,0.005,163828.00909112568,104319.88381232356,3,10sd1,True,655312.0363645027
865,18.304,20170426,25,0.005,163828.00909112568,104319.88381232356,3,10sd1,True,655312.0363645027
866,8.192,20170426,25,0.005,123420.32411682306,105153.47807625936,3,10sd1,False,493681.2964672924
867,5.0688,20170426,25,0.005,96500.62113040607,105153.47807625936,3,10sd1,False,386002.4845216243
868,7.1168000000000005,20170426,25,0.005,98661.8705438742,105153.47807625936,3,10sd1,True,394647.4821754968
869,8.192,20170426,25,0.005,123420.32411682306,105153.47807625936,3,10sd1,True,493681.2964672924
870,8.192,20170426,25,0.005,123420.32411682306,105153.47807625936,3,10sd1,True,493681.2964672924
871,6.6560000000000015,20170426,25,0.005,132921.1040657808,105153.47807625936,3,10sd1,True,531684.4162631232
872,6.6560000000000015,20170426,25,0.005,132921.1040657808,105153.47807625936,3,10sd1,True,531684.4162631232
873,5.0176,20170426,25,0.005,129716.05620099623,105153.47807625936,3,10sd1,True,518864.2248039849
874,5.0176,20170426,25,0.005,129716.05620099623,105153.47807625936,3,10sd1,True,518864.2248039849
875,5.8112,20170426,25,0.005,115653.66892545125,105153.47807625936,3,10sd1,True,462614.675701805
876,4.8128,20170426,25,0.005,122416.86081044734,105153.47807625936,3,10sd1,True,489667.44324178935
877,4.8128,20170426,25,0.005,122416.86081044734,105153.47807625936,3,10sd1,True,489667.44324178935
878,5.0688,20170426,25,0.005,96500.62113040607,105153.47807625936,3,10sd1,True,386002.4845216243
879,7.065600000000001,20170426,25,0.005,130734.85158911938,108730.87256673805,3,10sd1,False,522939.4063564775
880,4.3008000000000015,20170426,25,0.005,151950.93700532452,108730.87256673805,3,10sd1,True,607803.7480212981
881,6.195200000000002,20170426,25,0.005,114639.32833093625,108730.87256673805,3,10sd1,True,458557.3133237449
882,4.7104,20170426,25,0.005,133986.0035886679,108730.87256673805,3,10sd1,True,535944.0143546716
883,5.6320000000000014,20170426,25,0.005,101870.5792009988,108730.87256673805,3,10sd1,True,407482.3168039952
884,7.065600000000001,20170426,25,0.005,130734.85158911938,108730.87256673805,3,10sd1,True,522939.4063564775
885,8.345600000000001,20170426,25,0.005,158777.6861829118,109070.46254918336,3,10sd1,False,635110.7447316472
886,14.566400000000002,20170426,25,0.005,115542.62632748616,109070.46254918336,3,10sd1,False,462170.5053099446
887,14.566400000000002,20170426,25,0.005,115542.62632748616,109070.46254918336,3,10sd1,False,462170.5053099446
888,13.0304,20170426,25,0.005,149519.33188529196,109070.46254918336,3,10sd1,False,598077.3275411678
889,7.6800000000000015,20170426,25,0.005,168121.05686672044,109070.46254918336,3,10sd1,True,672484.2274668817
890,7.6800000000000015,20170426,25,0.005,168121.05686672044,109070.46254918336,3,10sd1,True,672484.2274668817
891,5.2992,20170426,25,0.005,124215.27302885527,109070.46254918336,3,10sd1,True,496861.0921154211
892,11.6224,20170426,25,0.005,193839.63544572168,109070.46254918336,3,10sd1,True,775358.5417828867
893,11.6224,20170426,25,0.005,193839.63544572168,109070.46254918336,3,10sd1,True,775358.5417828867
894,11.6224,20170426,25,0.005,193839.63544572168,109070.46254918336,3,10sd1,True,775358.5417828867
895,4.6336,20170426,25,0.005,132996.23161562654,109070.46254918336,3,10sd1,True,531984.9264625062
896,6.9376000000000015,20170426,25,0.005,157867.33519874606,109070.46254918336,3,10sd1,True,631469.3407949843
897,6.9376000000000015,20170426,25,0.005,157867.33519874606,109070.46254918336,3,10sd1,True,631469.3407949843
898,13.0304,20170426,25,0.005,149519.33188529196,109070.46254918336,3,10sd1,True,598077.3275411678
899,13.0304,20170426,25,0.005,149519.33188529196,109070.46254918336,3,10sd1,True,598077.3275411678
900,10.8032,20170426,25,0.005,152494.61340585767,108796.05273461406,3,10sd1,False,609978.4536234307
901,4.8128,20170426,25,0.005,166604.69880952255,108796.05273461406,3,10sd1,False,666418.7952380902
902,4.5056,20170426,25,0.005,154329.97260853293,108796.05273461406,3,10sd1,False,617319.8904341317
903,4.8384,20170426,25,0.005,133654.1919209388,108796.05273461406,3,10sd1,False,534616.7676837553
904,7.1424,20170426,25,0.005,145158.27285641961,108796.05273461406,3,10sd1,True,580633.0914256782
905,7.1424,20170426,25,0.005,145158.27285641961,108796.05273461406,3,10sd1,True,580633.0914256782
906,7.2448000000000015,20170426,25,0.005,115226.692932378,108796.05273461406,3,10sd1,True,460906.771729512
907,7.2448000000000015,20170426,25,0.005,115226.692932378,108796.05273461406,3,10sd1,True,460906.771729512
908,11.7504,20170426,25,0.005,166043.77532066818,108796.05273461406,3,10sd1,True,664175.1012826727
909,11.7504,20170426,25,0.005,166043.77532066818,108796.05273461406,3,10sd1,True,664175.1012826727
910,11.7504,20170426,25,0.005,166043.77532066818,108796.05273461406,3,10sd1,True,664175.1012826727
911,11.7504,20170426,25,0.005,166043.77532066818,108796.05273461406,3,10sd1,True,664175.1012826727
912,10.8032,20170426,25,0.005,152494.61340585767,108796.05273461406,3,10sd1,True,609978.4536234307
913,4.8128,20170426,25,0.005,111431.77173952936,108011.91462970436,3,10sd1,False,445727.0869581175
914,6.195200000000002,20170426,25,0.005,147843.4031677136,108011.91462970436,3,10sd1,False,591373.6126708544
915,5.7344,20170426,25,0.005,82579.70021033952,108011.91462970436,3,10sd1,False,330318.8008413581
916,16.7424,20170426,25,0.005,175676.8701886785,108011.91462970436,3,10sd1,False,702707.480754714
917,16.7424,20170426,25,0.005,175676.8701886785,108011.91462970436,3,10sd1,True,702707.480754714
918,6.016,20170426,25,0.005,123079.8771549344,108011.91462970436,3,10sd1,True,492319.5086197376
919,6.7584,20170426,25,0.005,190558.0493938564,108011.91462970436,3,10sd1,True,762232.1975754255
920,4.48,20170426,25,0.005,115927.97605729925,108011.91462970436,3,10sd1,True,463711.904229197
921,5.247999999999999,20170426,25,0.005,135499.8595516798,108011.91462970436,3,10sd1,True,541999.4382067192
922,5.247999999999999,20170426,25,0.005,135499.8595516798,108011.91462970436,3,10sd1,True,541999.4382067192
923,7.167999999999999,20170426,25,0.005,134093.41418012645,108011.91462970436,3,10sd1,True,536373.6567205058
924,7.167999999999999,20170426,25,0.005,134093.41418012645,108011.91462970436,3,10sd1,True,536373.6567205058
925,5.0688,20170426,25,0.005,159309.81027973822,108011.91462970436,3,10sd1,True,637239.2411189529
926,5.7856000000000005,20170428,25,1.88,119882.24525955631,92404.27050006679,1200,10sd1,False,479528.98103822523
927,5.171200000000002,20170428,25,1.88,143823.66608662985,92404.27050006679,1200,10sd1,False,575294.6643465194
928,9.9328,20170428,25,1.88,151823.18586792354,92404.27050006679,1200,10sd1,False,607292.7434716942
929,9.9328,20170428,25,1.88,151823.18586792354,92404.27050006679,1200,10sd1,False,607292.7434716942
930,5.2992,20170428,25,1.88,93321.48527352836,92404.27050006679,1200,10sd1,False,373285.9410941135
931,8.832,20170428,25,1.88,156318.63197946938,92404.27050006679,1200,10sd1,False,625274.5279178775
932,16.128,20170428,25,1.88,130117.17963858176,92404.27050006679,1200,10sd1,False,520468.71855432703
933,16.128,20170428,25,1.88,130117.17963858176,92404.27050006679,1200,10sd1,False,520468.71855432703
934,13.9008,20170428,25,1.88,132815.0331440851,92404.27050006679,1200,10sd1,False,531260.1325763403
935,9.0368,20170428,25,1.88,129998.78677597779,92404.27050006679,1200,10sd1,False,519995.14710391115
936,5.7856000000000005,20170428,25,1.88,119882.24525955631,92404.27050006679,1200,10sd1,True,479528.98103822523
937,4.8128,20170428,25,1.88,175067.63887123886,92404.27050006679,1200,10sd1,True,700270.5554849554
938,9.9328,20170428,25,1.88,151823.18586792354,92404.27050006679,1200,10sd1,True,607292.7434716942
939,5.2992,20170428,25,1.88,93321.48527352836,92404.27050006679,1200,10sd1,True,373285.9410941135
940,8.832,20170428,25,1.88,156318.63197946938,92404.27050006679,1200,10sd1,True,625274.5279178775
941,16.128,20170428,25,1.88,130117.17963858176,92404.27050006679,1200,10sd1,True,520468.71855432703
942,13.9008,20170428,25,1.88,132815.0331440851,92404.27050006679,1200,10sd1,True,531260.1325763403
943,13.9008,20170428,25,1.88,132815.0331440851,92404.27050006679,1200,10sd1,True,531260.1325763403
944,9.0368,20170428,25,1.88,129998.78677597779,92404.27050006679,1200,10sd1,True,519995.14710391115
945,1.92,20170428,25,1.88,168437.1736952191,92404.27050006679,1200,10sd1,True,673748.6947808764
946,5.0176,20170428,25,1.88,164576.89235124606,92404.27050006679,1200,10sd1,True,658307.569404984
947,5.0176,20170428,25,1.88,164576.89235124606,92404.27050006679,1200,10sd1,True,658307.569404984
948,4.4288,20170428,25,1.88,213687.1231048304,92404.27050006679,1200,10sd1,True,854748.4924193216
949,7.4752,20170428,25,1.88,140055.52867988258,92404.27050006679,1200,10sd1,True,560222.1147195303
950,7.4752,20170428,25,1.88,140055.52867988258,92404.27050006679,1200,10sd1,True,560222.1147195303
951,9.2928,20170428,25,1.88,199005.15153572385,92404.27050006679,1200,10sd1,True,796020.6061428954
952,9.2928,20170428,25,1.88,199005.15153572385,92404.27050006679,1200,10sd1,True,796020.6061428954
953,9.2928,20170428,25,1.88,199005.15153572385,92404.27050006679,1200,10sd1,True,796020.6061428954
954,9.2928,20170428,25,1.88,199005.15153572385,92404.27050006679,1200,10sd1,True,796020.6061428954
955,3.9168,20170428,25,1.88,117742.89905386529,88185.32352506691,1200,10sd1,False,470971.59621546115
956,12.9024,20170428,25,1.88,196284.13220021973,88185.32352506691,1200,10sd1,False,785136.5288008789
957,8.6272,20170428,25,1.88,187572.3420989667,88185.32352506691,1200,10sd1,False,750289.3683958668
