,sample,cell_label,frame_number,total_intensity
7132,delta,38,165,29286.61740102872
7133,delta,39,165,15191.690493134458
7134,delta,40,165,43246.6985642585
7135,delta,41,165,41291.01954901657
7136,delta,42,165,50467.37800564176
7137,delta,43,165,38241.886187381206
7138,delta,1,166,37117.77977463779
7139,delta,2,166,48996.6647481987
7140,delta,3,166,31154.619527810588
7141,delta,4,166,32323.572739837105
7142,delta,5,166,29864.628197631533
7143,delta,6,166,45487.01974918955
7144,delta,7,166,32250.270990801866
7145,delta,8,166,79285.20106501825
7146,delta,9,166,42667.72583752165
7147,delta,10,166,48462.53339828838
7148,delta,11,166,35286.68137385115
7149,delta,12,166,34382.163840821784
7150,delta,13,166,57162.109856257084
7151,delta,14,166,54359.34472413305
7152,delta,15,166,51586.24427033927
7153,delta,16,166,45416.236130332014
7154,delta,17,166,47490.65285212104
7155,delta,18,166,54471.734086059834
7156,delta,19,166,57533.58558143236
7157,delta,20,166,57697.7211236993
7158,delta,21,166,129396.6882823954
7159,delta,22,166,33048.91025723161
7160,delta,23,166,50506.00022594597
7161,delta,24,166,55608.16967411012
7162,delta,25,166,32925.61183757413
7163,delta,26,166,49625.66561856033
7164,delta,27,166,45194.8426964112
7165,delta,28,166,46101.21925521086
7166,delta,29,166,73348.63544599354
7167,delta,30,166,40676.27233286381
7168,delta,31,166,36204.217381563445
7169,delta,32,166,40876.122562444354
7170,delta,33,166,53473.27559922707
7171,delta,34,166,46197.41322910049
7172,delta,35,166,48366.3811078921
7173,delta,36,166,34992.09783658584
7174,delta,37,166,52394.781676634084
7175,delta,38,166,28029.04312506384
7176,delta,39,166,13951.132384822926
7177,delta,40,166,43857.21811703397
7178,delta,41,166,42233.53617146667
7179,delta,42,166,50351.06544601998
7180,delta,43,166,37686.34525348389
7181,delta,1,167,37070.9042430278
7182,delta,2,167,52672.44091802831
7183,delta,3,167,31008.25125817742
7184,delta,4,167,32532.281325529693
7185,delta,5,167,29942.936345724076
7186,delta,6,167,45857.263569904666
7187,delta,7,167,34127.21728122624
7188,delta,8,167,79433.97944360302
7189,delta,9,167,41481.95900742836
7190,delta,10,167,49742.155232474535
7191,delta,11,167,35075.31949175334
7192,delta,12,167,35234.07363466339
7193,delta,13,167,60040.90842175683
7194,delta,14,167,55064.61685455098
7195,delta,15,167,52688.65726221152
7196,delta,16,167,47626.40238110579
7197,delta,17,167,46654.16158473912
7198,delta,18,167,55292.03730561715
7199,delta,19,167,57969.596883252045
7200,delta,20,167,58602.18518289947
7201,delta,21,167,134103.75340224602
7202,delta,22,167,33342.725684238096
7203,delta,23,167,52296.88964456175
7204,delta,24,167,57580.53533599729
7205,delta,25,167,32490.757181310688
7206,delta,26,167,49727.717463852554
7207,delta,27,167,43228.85854443999
7208,delta,28,167,46114.62096272614
7209,delta,29,167,75329.75813678233
7210,delta,30,167,41353.399318450494
7211,delta,31,167,36405.03714286705
7212,delta,32,167,42539.4559120929
7213,delta,33,167,54618.03592721919
7214,delta,34,167,47872.67124253589
7215,delta,35,167,50331.39473379178
7216,delta,36,167,35169.60798004476
7217,delta,37,167,54577.5085664151
7218,delta,38,167,29119.730950016154
7219,delta,39,167,15575.035289190122
7220,delta,40,167,44674.893459562176
7221,delta,41,167,42960.34788607478
7222,delta,42,167,51602.40138077
7223,delta,43,167,40018.28469934427
7224,delta,1,168,36187.80370562283
7225,delta,2,168,49726.249751843934
7226,delta,3,168,32083.584981358355
7227,delta,4,168,33648.49201596908
7228,delta,5,168,29880.390409818054
7229,delta,6,168,45718.15476046964
7230,delta,7,168,34113.572972808106
7231,delta,8,168,77862.12731957226
7232,delta,9,168,42127.02928613641
7233,delta,10,168,50671.416547537396
7234,delta,11,168,33929.61987214809
7235,delta,12,168,33204.74351155457
7236,delta,13,168,56419.78411563138
7237,delta,14,168,54765.211439591076
7238,delta,15,168,53520.46118189167
7239,delta,16,168,42112.48500622872
7240,delta,17,168,45428.51508450479
7241,delta,18,168,55850.57016403576
7242,delta,19,168,55159.30457304837
7243,delta,20,168,59944.29382797031
7244,delta,21,168,134476.40400663886
7245,delta,22,168,33369.24480706061
7246,delta,23,168,50015.006108193455
7247,delta,24,168,54662.136794653896
7248,delta,25,168,31798.616238682094
7249,delta,26,168,49320.95214722109
7250,delta,27,168,45170.630137318374
7251,delta,28,168,45980.60907788574
7252,delta,29,168,75940.98946846242
7253,delta,30,168,41105.51818518635
7254,delta,31,168,33450.86777658484
7255,delta,32,168,42972.07524115477
7256,delta,33,168,52464.54859911265
7257,delta,34,168,47432.45499517551
7258,delta,35,168,47745.50755922355
7259,delta,36,168,35003.51504476718
7260,delta,37,168,53663.90236837487
7261,delta,38,168,28271.553225656975
7262,delta,39,168,14881.479877627151
7263,delta,40,168,43580.747541991346
7264,delta,41,168,41291.85291764803
7265,delta,42,168,49672.513271788855
7266,delta,43,168,37572.46441967099
7267,delta,1,169,35481.54747333526
7268,delta,2,169,51921.39875657321
7269,delta,3,169,31721.634559593793
7270,delta,4,169,32271.247905657765
7271,delta,5,169,29641.85018460053
7272,delta,6,169,44379.85684632986
7273,delta,7,169,32986.24931267068
7274,delta,8,169,78696.47888223326
7275,delta,9,169,42393.849503115634
7276,delta,10,169,47019.300433962315
7277,delta,11,169,34545.931364306765
7278,delta,12,169,35161.085424710705
7279,delta,13,169,55544.04652034146
7280,delta,14,169,53291.54853395262
7281,delta,15,169,51434.38090214711
7282,delta,16,169,45717.33610923152
7283,delta,17,169,47856.071283188445
7284,delta,18,169,55386.73720708117
7285,delta,19,169,56845.63025920807
7286,delta,20,169,57901.67851074596
7287,delta,21,169,130067.32455652577
7288,delta,22,169,32344.71819086972
7289,delta,23,169,52910.69366679508
7290,delta,24,169,55102.35196540174
7291,delta,25,169,30536.16148711905
7292,delta,26,169,51103.39362237229
7293,delta,27,169,45987.73235132928
7294,delta,28,169,44702.21217887059
7295,delta,29,169,79716.08893029203
7296,delta,30,169,43307.438761677455
7297,delta,31,169,36394.7920698916
7298,delta,32,169,43151.7889543964
7299,delta,33,169,53397.922602419494
7300,delta,34,169,46839.284100967285
7301,delta,35,169,48452.21646857778
7302,delta,36,169,36401.461123637346
7303,delta,37,169,53259.00550581678
7304,delta,38,169,27926.95433109121
7305,delta,39,169,14774.006468302907
7306,delta,40,169,47258.70507638032
7307,delta,41,169,40812.23705299777
7308,delta,42,169,49694.72910898537
7309,delta,43,169,39177.2314021383
7310,delta,1,170,34749.99559096701
7311,delta,2,170,49270.82662201293
7312,delta,3,170,30686.296476178486
7313,delta,4,170,31564.331996242352
7314,delta,5,170,28665.053351017017
7315,delta,6,170,43742.362986697015
7316,delta,7,170,31971.6736646925
7317,delta,8,170,76864.13001700814
7318,delta,9,170,41906.19619881554
7319,delta,10,170,48422.29166665659
7320,delta,11,170,33940.35552383511
7321,delta,12,170,33601.31532902938
7322,delta,13,170,58269.0891370936
7323,delta,14,170,54191.547615650314
7324,delta,15,170,51000.96830052155
7325,delta,16,170,43064.060711258266
7326,delta,17,170,44756.41069646094
7327,delta,18,170,52813.838444032815
7328,delta,19,170,56085.97008242164
7329,delta,20,170,56560.241612435384
7330,delta,21,170,124400.18401915541
7331,delta,22,170,32565.63425360756
7332,delta,23,170,51170.48308762211
7333,delta,24,170,53931.47403512451
7334,delta,25,170,34326.223620933575
7335,delta,26,170,50062.97977798426
7336,delta,27,170,43798.5748006551
7337,delta,28,170,46510.00934775271
7338,delta,29,170,76769.56183799848
7339,delta,30,170,42908.792422152685
7340,delta,31,170,34899.523493542285
7341,delta,32,170,45329.30813140646
7342,delta,33,170,51615.79028250315
7343,delta,34,170,45803.87636363118
7344,delta,35,170,50146.204066258906
7345,delta,36,170,34696.65229841754
7346,delta,37,170,51755.41378990284
7347,delta,38,170,27469.050587386857
7348,delta,39,170,14303.432054009358
7349,delta,40,170,47011.40566019102
7350,delta,41,170,40228.75091804348
7351,delta,42,170,51438.6649228268
7352,delta,43,170,37536.291320267796
7353,delta,1,171,36128.88641990385
7354,delta,2,171,49773.24273309321
7355,delta,3,171,31643.829553911328
7356,delta,4,171,32732.254707786647
7357,delta,5,171,30242.470119618978
7358,delta,6,171,41890.611856503936
7359,delta,7,171,34587.739661920685
7360,delta,8,171,74978.54609301468
7361,delta,9,171,42031.8283138087
7362,delta,10,171,49025.24133305682
7363,delta,11,171,33983.18293791543
7364,delta,12,171,32669.694795387542
7365,delta,13,171,55878.704189292795
7366,delta,14,171,53230.00527138292
7367,delta,15,171,52117.939453378705
7368,delta,16,171,42339.82093753524
7369,delta,17,171,46006.453147963985
7370,delta,18,171,55825.66381062625
7371,delta,19,171,55492.09739405925
7372,delta,20,171,56600.715577200404
7373,delta,21,171,125969.91922440939
7374,delta,22,171,31402.797659337404
7375,delta,23,171,48843.37709035083
7376,delta,24,171,53886.80864035526
7377,delta,25,171,31362.622433294542
7378,delta,26,171,50906.01517000444
7379,delta,27,171,44564.201611405915
7380,delta,28,171,48021.03345150316
7381,delta,29,171,72581.78672714326
7382,delta,30,171,37919.47558050706
7383,delta,31,171,33429.384668017265
7384,delta,32,171,43343.28100343847
7385,delta,33,171,51298.17434406726
7386,delta,34,171,45469.77600362718
7387,delta,35,171,47494.08307319465
7388,delta,36,171,34540.781793249254
7389,delta,37,171,51032.32305720214
7390,delta,38,171,27561.87764559836
7391,delta,39,171,14902.702961772906
7392,delta,40,171,44646.29402405828
7393,delta,41,171,43372.00186963095
7394,delta,42,171,49383.592932700325
7395,delta,43,171,37108.38344098516
7396,delta,1,172,36506.39230086067
7397,delta,2,172,52197.85646700108
7398,delta,3,172,32960.42756788186
7399,delta,4,172,31528.906085633615
7400,delta,5,172,29727.13006859841
7401,delta,6,172,45560.97503104277
7402,delta,7,172,33745.538513136795
7403,delta,8,172,78377.2872778508
7404,delta,9,172,43397.75250315806
7405,delta,10,172,48575.19340967005
7406,delta,11,172,35646.88290943367
7407,delta,12,172,34267.4463146638
7408,delta,13,172,58657.644337489764
7409,delta,14,172,54114.74334646205
7410,delta,15,172,52170.413226304576
7411,delta,16,172,45221.683317946576
7412,delta,17,172,46071.03757266067
7413,delta,18,172,56246.09784452169
7414,delta,19,172,56730.60287981429
7415,delta,20,172,56056.81115545455
7416,delta,21,172,131212.70827878313
7417,delta,22,172,33027.910950929254
7418,delta,23,172,49614.396314845515
7419,delta,24,172,54567.518328833154
7420,delta,25,172,33582.2395812473
7421,delta,26,172,49554.83162225942
7422,delta,27,172,47069.90487579617
7423,delta,28,172,48875.85804885441
7424,delta,29,172,74972.96622352947
7425,delta,30,172,42019.69014667198
7426,delta,31,172,34946.110245240496
7427,delta,32,172,45186.15958511679
7428,delta,33,172,53981.04160025191
7429,delta,34,172,46402.01885428053
7430,delta,35,172,50554.306056487585
7431,delta,36,172,35636.48473100732
7432,delta,37,172,52018.64380789636
7433,delta,38,172,29032.095770821612
7434,delta,39,172,14936.261993921282
7435,delta,40,172,46098.84577556806
7436,delta,41,172,43291.60209382845
7437,delta,42,172,51753.184082309286
7438,delta,43,172,40367.1564975543
7439,delta,1,173,35051.68471995552
7440,delta,2,173,51608.794379688596
7441,delta,3,173,30166.954622453824
7442,delta,4,173,32225.297185555955
7443,delta,5,173,31014.063093800134
7444,delta,6,173,45125.2240127065
7445,delta,7,173,35122.775019064495
7446,delta,8,173,76606.83173202886
7447,delta,9,173,44778.490672516986
7448,delta,10,173,48028.28500484106
7449,delta,11,173,35128.42236349316
7450,delta,12,173,34707.25772599154
7451,delta,13,173,58630.07157489747
7452,delta,14,173,52715.21571194133
7453,delta,15,173,52235.70933599284
7454,delta,16,173,45395.96972922637
7455,delta,17,173,47545.18361619262
7456,delta,18,173,54737.442435049474
7457,delta,19,173,58107.139305632074
7458,delta,20,173,57587.32925649167
7459,delta,21,173,134554.40344416158
7460,delta,22,173,32717.145242415783
7461,delta,23,173,51147.56237577593
7462,delta,24,173,55549.21321939794
7463,delta,25,173,33246.21161561766
7464,delta,26,173,51051.089346247565
7465,delta,27,173,46386.93780236296
7466,delta,28,173,44902.13207037869
7467,delta,29,173,75317.75695946516
7468,delta,30,173,42583.49043721286
7469,delta,31,173,34905.81822443096
7470,delta,32,173,43683.96638145721
7471,delta,33,173,53479.397888536165
7472,delta,34,173,45886.21622912295
7473,delta,35,173,50693.09454948326
7474,delta,36,173,36674.21475126193
7475,delta,37,173,53300.491138514204
7476,delta,38,173,28381.01474841853
7477,delta,39,173,13733.955709512342
7478,delta,40,173,47640.410266283805
7479,delta,41,173,41592.562031626316
7480,delta,42,173,52876.87918632677
7481,delta,43,173,36160.80000036945
7482,delta,1,174,35886.02448060628
7483,delta,2,174,50514.58074287172
7484,delta,3,174,32372.91115261975
7485,delta,4,174,31257.26074226379
7486,delta,5,174,31087.107161715376
7487,delta,6,174,45633.83506691539
7488,delta,7,174,33871.7954556353
7489,delta,8,174,81179.87660776702
7490,delta,9,174,42417.796265707424
7491,delta,10,174,47796.46010070552
7492,delta,11,174,34645.257453603794
7493,delta,12,174,34843.57709128215
7494,delta,13,174,56437.102346435124
7495,delta,14,174,52809.442305543416
7496,delta,15,174,50420.722031137135
7497,delta,16,174,44804.07008784916
7498,delta,17,174,45486.213315259025
7499,delta,18,174,55941.924128879094
7500,delta,19,174,58725.26918430463
7501,delta,20,174,56527.27517536092
7502,delta,21,174,130593.42515351111
7503,delta,22,174,33752.19052786543
7504,delta,23,174,49967.69107041975
7505,delta,24,174,53910.15042238292
7506,delta,25,174,31704.90932002361
7507,delta,26,174,50839.725300913604
7508,delta,27,174,45332.61122975273
7509,delta,28,174,45467.346716082626
7510,delta,29,174,77329.02853572421
7511,delta,30,174,39935.4310186046
7512,delta,31,174,37585.2140147516
7513,delta,32,174,41633.12296679505
7514,delta,33,174,52593.07575538101
7515,delta,34,174,46095.631033811835
7516,delta,35,174,49610.25781659966
7517,delta,36,174,35666.140264336
7518,delta,37,174,50983.71722999601
7519,delta,38,174,28650.937978585338
7520,delta,39,174,14956.854176320747
7521,delta,40,174,42933.29718637912
7522,delta,41,174,43204.05496919183
7523,delta,42,174,52905.431972457336
7524,delta,43,174,38167.32142530127
7525,delta,1,175,35575.16680542245
7526,delta,2,175,51295.84944854541
7527,delta,3,175,31635.824217653506
7528,delta,4,175,31400.57474776016
7529,delta,5,175,30672.75835255319
7530,delta,6,175,45219.99567944996
7531,delta,7,175,35112.955803373705
7532,delta,8,175,72542.97288712148
7533,delta,9,175,43866.167157562326
7534,delta,10,175,49008.69819452315
7535,delta,11,175,36614.63811501918
7536,delta,12,175,34381.43145757105
7537,delta,13,175,58500.91900504917
7538,delta,14,175,54133.025790800806
7539,delta,15,175,48625.28076768354
7540,delta,16,175,47013.58513077735
7541,delta,17,175,48537.157787333825
7542,delta,18,175,56947.905426951016
7543,delta,19,175,55408.092738488864
7544,delta,20,175,56963.978642050184
7545,delta,21,175,129764.66446001138
7546,delta,22,175,33726.10111251573
7547,delta,23,175,49229.328281307775
7548,delta,24,175,54955.85494018922
7549,delta,25,175,33323.704342898534
7550,delta,26,175,51767.79800646576
7551,delta,27,175,47410.39429692238
7552,delta,28,175,48126.375354906166
7553,delta,29,175,77315.85784732495
7554,delta,30,175,39156.51996229695
7555,delta,31,175,35530.30051775811
7556,delta,32,175,43086.22025991802
7557,delta,33,175,50965.69596155821
7558,delta,34,175,45251.50923783363
7559,delta,35,175,49426.629618154075
7560,delta,36,175,36127.28768761259
7561,delta,37,175,52256.04097818795
7562,delta,38,175,29307.486212087933
7563,delta,39,175,14660.737066402498
7564,delta,40,175,43374.985878035186
7565,delta,41,175,42472.04387512436
7566,delta,42,175,51470.903403300654
7567,delta,43,175,36846.48574766699
7568,delta,1,176,36542.99784668929
7569,delta,2,176,45647.20127426973
7570,delta,3,176,29421.29398580004
7571,delta,4,176,31419.495538700572
7572,delta,5,176,29711.86855509431
7573,delta,6,176,44935.03212383886
7574,delta,7,176,33244.879332747616
7575,delta,8,176,77071.86881093007
7576,delta,9,176,40701.563155344105
7577,delta,10,176,46875.626523900515
7578,delta,11,176,34335.02461606313
7579,delta,12,176,31343.94816666308
7580,delta,13,176,54993.31673169656
7581,delta,14,176,53434.230604415876
7582,delta,15,176,49769.22737777408
7583,delta,16,176,41652.72658574676
7584,delta,17,176,43577.46645335759
7585,delta,18,176,53279.830224723744
7586,delta,19,176,56270.96214005526
7587,delta,20,176,56702.087034128104
7588,delta,21,176,125955.76152601348
7589,delta,22,176,30044.21371980437
7590,delta,23,176,48645.94593577777
7591,delta,24,176,52085.07107388231
7592,delta,25,176,30133.15857473099
7593,delta,26,176,49853.86494144017
7594,delta,27,176,44822.89510702658
7595,delta,28,176,46354.306699444016
7596,delta,29,176,72788.83259426698
7597,delta,30,176,38504.206490972094
7598,delta,31,176,33075.77415401073
7599,delta,32,176,43488.1554304397
7600,delta,33,176,49743.86284701928
7601,delta,34,176,45301.6288905969
7602,delta,35,176,48246.99155307385
7603,delta,36,176,32946.752474589084
