area,date,exposure_ms,flow_rate,intensity,mean_bg,rbs,survival,rescaled_intensity
9.5488,20170509,50,2.2,192638.58867119526,110681.46446404544,sd2,False,163914.24841429965
5.888,20170509,50,2.2,197781.51553601073,122784.55282758322,sd2,False,149993.92541685503
11.3408,20170509,50,2.2,239196.75173664297,117561.20479706665,sd2,False,243271.09387915264
8.8832,20170509,50,2.2,156567.80923324876,117561.20479706665,sd2,False,78013.20887236422
7.0912000000000015,20170509,50,2.2,212232.1456435672,117561.20479706665,sd2,True,189341.88169300108
7.0912000000000015,20170509,50,2.2,212232.1456435672,117561.20479706665,sd2,True,189341.88169300108
6.2208000000000006,20170509,50,2.2,235858.9161206988,117561.20479706665,sd2,True,236595.4226472643
11.3408,20170509,50,2.2,239196.75173664297,117561.20479706665,sd2,True,243271.09387915264
5.6576,20170509,50,2.2,185898.2581103004,117561.20479706665,sd2,True,136674.10662646752
9.0624,20170509,50,2.2,199593.99907413122,117561.20479706665,sd2,True,164065.58855412915
6.6816,20170509,50,2.2,206972.29225817093,118857.75137412472,sd2,False,176229.0817680924
25.523200000000006,20170509,50,2.2,246768.39043562513,118857.75137412472,sd2,False,255821.2781230008
13.4656,20170509,50,2.2,210670.4516196418,118857.75137412472,sd2,False,183625.40049103418
13.4656,20170509,50,2.2,210670.4516196418,118857.75137412472,sd2,False,183625.40049103418
10.9312,20170509,50,2.2,247851.04082708692,118857.75137412472,sd2,False,257986.5789059244
25.523200000000006,20170509,50,2.2,246768.39043562513,118857.75137412472,sd2,True,255821.2781230008
13.4656,20170509,50,2.2,210670.4516196418,118857.75137412472,sd2,True,183625.40049103418
6.6816,20170509,50,2.2,206972.29225817093,118857.75137412472,sd2,True,176229.0817680924
7.7312,20170509,50,2.2,213077.95372728296,118857.75137412472,sd2,True,188440.40470631648
7.7312,20170509,50,2.2,213077.95372728296,118857.75137412472,sd2,True,188440.40470631648
9.5744,20170509,50,2.2,232809.748813525,118857.75137412472,sd2,True,227903.9948788005
9.5744,20170509,50,2.2,232809.748813525,118857.75137412472,sd2,True,227903.9948788005
16.6144,20170509,50,2.2,229210.2805303526,123789.79282722618,sd2,False,210840.97540625287
9.5232,20170509,50,2.2,191914.98355002105,123789.79282722618,sd2,True,136250.38144558974
9.5232,20170509,50,2.2,191914.98355002105,123789.79282722618,sd2,True,136250.38144558974
7.065600000000001,20170509,50,2.2,201491.4149691068,114889.51445884234,sd2,False,173203.8010205289
33.8688,20170509,50,2.2,207995.2324169261,114889.51445884234,sd2,False,186211.4359161675
9.0624,20170518,50,2.0,381383.0230283782,293155.1278846008,12sd2,False,176455.79028755485
4.7104,20170518,50,2.0,392649.9394238271,293155.1278846008,12sd2,False,198989.62307845266
8.3712,20170518,50,2.0,368545.0619082538,295730.1675104948,12sd2,False,145629.788795518
7.4752,20170518,50,2.0,415575.32701859646,299564.5030936015,12sd2,False,232021.64784998994
17.561600000000002,20170518,50,2.0,430310.17918557615,315324.8830989314,12sd2,False,229970.5921732895
5.0944,20170518,50,2.0,419624.26412626414,298801.3686397973,12sd2,False,241645.7909729336
8.064,20170518,50,2.0,365477.59697395033,298801.3686397973,12sd2,False,133352.45666830603
5.8368,20170518,50,2.0,421125.98176138377,298801.3686397973,12sd2,False,244649.2262431729
20.1472,20170518,50,2.0,424767.7440937553,298801.3686397973,12sd2,False,251932.750907916
5.8368,20170518,50,2.0,421125.98176138377,298801.3686397973,12sd2,False,244649.2262431729
8.448,20170518,50,2.0,427689.63636442827,298801.3686397973,12sd2,False,257776.5354492619
8.448,20170518,50,2.0,427689.63636442827,298801.3686397973,12sd2,False,257776.5354492619
5.504,20170518,50,2.0,375974.7272364708,298801.3686397973,12sd2,False,154346.71719334694
13.056,20170518,50,2.0,391446.8974615153,298801.3686397973,12sd2,False,185291.057643436
13.056,20170518,50,2.0,391446.8974615153,298801.3686397973,12sd2,False,185291.057643436
13.056,20170518,50,2.0,391446.8974615153,298801.3686397973,12sd2,False,185291.057643436
5.7856000000000005,20170518,50,2.0,374934.5413187815,298801.3686397973,12sd2,False,152266.34535796836
4.9152000000000005,20170518,50,2.0,364179.1467901651,298801.3686397973,12sd2,False,130755.55630073557
5.8368,20170518,50,2.0,403388.7208845655,298801.3686397973,12sd2,False,209174.70448953635
13.056,20170518,50,2.0,391446.8974615153,298801.3686397973,12sd2,True,185291.057643436
20.1472,20170518,50,2.0,424767.7440937553,298801.3686397973,12sd2,True,251932.750907916
5.2992,20170518,50,2.0,400326.29778102745,310170.52705953515,12sd2,False,180311.5414429846
15.104,20170518,50,2.0,405378.03435993573,310170.52705953515,12sd2,True,190415.01460080117
5.2992,20170518,50,2.0,400326.29778102745,310170.52705953515,12sd2,True,180311.5414429846
8.4992,20170518,50,2.0,357533.13226840994,290175.20357764896,12sd2,False,134715.85738152196
10.7776,20170518,50,2.0,394413.6451447264,290175.20357764896,12sd2,False,208476.88313415484
13.4144,20170518,50,2.0,405069.6686730922,315259.74049997376,12sd2,False,179619.8563462369
13.4144,20170518,50,2.0,405069.6686730922,315259.74049997376,12sd2,False,179619.8563462369
16.8704,20170518,50,2.0,412207.9179539745,315259.74049997376,12sd2,False,193896.3549080015
16.8704,20170518,50,2.0,412207.9179539745,315259.74049997376,12sd2,False,193896.3549080015
22.3744,20170518,50,2.0,398572.2382121884,315259.74049997376,12sd2,False,166624.9954244293
13.7984,20170518,50,2.0,406037.324253044,315259.74049997376,12sd2,False,181555.16750614042
13.7984,20170518,50,2.0,406037.324253044,315259.74049997376,12sd2,False,181555.16750614042
6.4256,20170518,50,2.0,449716.8624474482,315259.74049997376,12sd2,False,268914.24389494886
8.7552,20170518,50,2.0,433439.3444547745,315259.74049997376,12sd2,False,236359.2079096015
8.7552,20170518,50,2.0,433439.3444547745,315259.74049997376,12sd2,False,236359.2079096015
13.4144,20170518,50,2.0,405069.6686730922,315259.74049997376,12sd2,True,179619.8563462369
13.4144,20170518,50,2.0,405069.6686730922,315259.74049997376,12sd2,True,179619.8563462369
16.8704,20170518,50,2.0,412207.9179539745,315259.74049997376,12sd2,True,193896.3549080015
22.3744,20170518,50,2.0,398572.2382121884,315259.74049997376,12sd2,True,166624.9954244293
5.8624,20170517,50,2.17,475881.9439879428,378637.87146393047,sd2,False,194488.14504802471
5.8624,20170517,50,2.17,475881.9439879428,378637.87146393047,sd2,False,194488.14504802471
26.112,20170517,50,2.17,459824.05449690134,378637.87146393047,sd2,False,162372.36606594175
26.112,20170517,50,2.17,459824.05449690134,378637.87146393047,sd2,False,162372.36606594175
5.247999999999999,20170517,50,2.17,468059.4076343147,378637.87146393047,sd2,True,178843.0723407684
26.112,20170517,50,2.17,459824.05449690134,378637.87146393047,sd2,True,162372.36606594175
4.8896000000000015,20170517,50,2.17,443605.9809239084,362466.2759210336,sd2,False,162279.41000574967
4.8896000000000015,20170517,50,2.17,443605.9809239084,362466.2759210336,sd2,False,162279.41000574967
4.0192000000000005,20170517,50,2.17,417210.5687064411,362466.2759210336,sd2,True,109488.58557081502
6.9632000000000005,20170517,50,2.17,387670.8028213367,340777.422362712,sd2,False,93786.76091724948
5.4272,20170517,50,2.17,436829.2145094162,340777.422362712,sd2,False,192103.58429340844
5.3504000000000005,20170517,50,2.17,474877.6624825069,386526.5564155377,sd2,True,176702.21213393833
6.3744000000000005,20170517,50,2.17,469021.6238468251,372016.17505362036,sd2,False,194010.89758640944
6.3744000000000005,20170517,50,2.17,469021.6238468251,372016.17505362036,sd2,True,194010.89758640944
6.3744000000000005,20170517,50,2.17,469021.6238468251,372016.17505362036,sd2,True,194010.89758640944
6.3744000000000005,20170517,50,2.17,469021.6238468251,372016.17505362036,sd2,True,194010.89758640944
13.7728,20170517,50,2.17,501999.301893865,372016.17505362036,sd2,True,259966.25368048926
6.6048,20170517,50,2.17,464045.79263316275,358829.23047008045,sd2,False,210433.1243261646
16.819200000000002,20170517,50,2.17,467603.19801431603,367889.08228153305,sd2,True,199428.23146556597
7.8848,20170517,50,2.17,454334.14214614755,367889.08228153305,sd2,True,172890.11972922902
7.6288,20170517,50,2.17,451558.0718150131,370847.75492227,sd2,False,161420.63378548622
11.4944,20170517,50,2.17,440814.1578628096,370847.75492227,sd2,False,139932.80588107917
8.32,20170517,50,2.17,482000.85340882884,371910.4576020956,sd2,True,220180.79161346646
6.8096000000000005,20170517,50,2.17,450606.5204860251,385278.6003370443,sd2,False,130655.84029796161
7.9872,20170517,50,2.17,450930.84899565094,364865.551396206,sd2,False,172130.59519888985
14.5152,20170517,50,2.17,490112.2254507417,364865.551396206,sd2,False,250493.34810907138
4.5056,20170517,50,2.17,449268.78811431717,364865.551396206,sd2,False,168806.4734362223
17.1776,20170517,50,2.17,444765.0550041264,364865.551396206,sd2,False,159799.00721584074
17.1776,20170517,50,2.17,444765.0550041264,364865.551396206,sd2,False,159799.00721584074
6.8864,20170517,50,2.17,429154.5521376555,364865.551396206,sd2,False,128578.00148289895
17.1776,20170517,50,2.17,444765.0550041264,364865.551396206,sd2,False,159799.00721584074
5.3248000000000015,20170517,50,2.17,531673.6505450144,364865.551396206,sd2,False,333616.1982976168
5.3248000000000015,20170517,50,2.17,531673.6505450144,364865.551396206,sd2,False,333616.1982976168
6.5536,20170517,50,2.17,472860.9753524034,364865.551396206,sd2,False,215990.8479123948
3.9168,20170517,50,2.17,481749.40606366674,364865.551396206,sd2,False,233767.70933492144
7.9872,20170517,50,2.17,450930.84899565094,364865.551396206,sd2,True,172130.59519888985
8.345600000000001,20170517,50,2.17,446731.4781606415,364865.551396206,sd2,True,163731.85352887097
8.345600000000001,20170517,50,2.17,446731.4781606415,364865.551396206,sd2,True,163731.85352887097
14.5152,20170517,50,2.17,490112.2254507417,364865.551396206,sd2,True,250493.34810907138
14.5152,20170517,50,2.17,490112.2254507417,364865.551396206,sd2,True,250493.34810907138
6.5536,20170517,50,2.17,472860.9753524034,364865.551396206,sd2,True,215990.8479123948
10.0864,20170517,50,2.17,469323.42917365936,364865.551396206,sd2,True,208915.75555490667
10.0864,20170517,50,2.17,469323.42917365936,364865.551396206,sd2,True,208915.75555490667
11.0336,20170517,50,2.17,445437.3753403444,364865.551396206,sd2,True,161143.64788827673
11.0336,20170517,50,2.17,445437.3753403444,364865.551396206,sd2,True,161143.64788827673
32.512,20170517,50,2.17,463347.1391638219,365077.532455028,sd2,False,196539.2134175878
13.0048,20170517,50,2.17,444324.4767055392,365077.532455028,sd2,False,158493.88850102248
21.8624,20170517,50,2.17,420891.2140618801,365077.532455028,sd2,False,111627.36321370419
6.4256,20170517,50,2.17,415707.1681125235,365077.532455028,sd2,True,101259.27131499106
6.1696,20170517,50,2.17,466176.6682135214,365077.532455028,sd2,True,202198.2715169869
6.1696,20170517,50,2.17,466176.6682135214,365077.532455028,sd2,True,202198.2715169869
7.6288,20170517,50,2.17,447863.2294402063,365804.55429967615,sd2,False,164117.35028106032
7.6288,20170517,50,2.17,447863.2294402063,365804.55429967615,sd2,False,164117.35028106032
7.6288,20170517,50,2.17,447863.2294402063,365804.55429967615,sd2,False,164117.35028106032
14.8224,20170517,50,2.17,444471.885514946,365804.55429967615,sd2,False,157334.66243053973
5.9904,20170517,50,2.17,443615.0531007893,365804.55429967615,sd2,False,155620.99760222633
7.6288,20170517,50,2.17,447863.2294402063,365804.55429967615,sd2,True,164117.35028106032
5.9904,20170517,50,2.17,443615.0531007893,365804.55429967615,sd2,True,155620.99760222633
4.7872,20170517,50,2.17,547946.5999656328,390216.01041453663,sd2,False,315461.1791021923
4.7872,20170517,50,2.17,547946.5999656328,390216.01041453663,sd2,False,315461.1791021923
5.0432000000000015,20170517,50,2.17,485544.7115930357,390216.01041453663,sd2,False,190657.40235699818
13.568,20170517,50,2.17,474637.7999835104,390216.01041453663,sd2,False,168843.57913794753
13.568,20170517,50,2.17,474637.7999835104,390216.01041453663,sd2,False,168843.57913794753
16.8448,20170517,50,2.17,489613.99122718564,390216.01041453663,sd2,True,198795.96162529805
8.9856,20170517,50,2.17,449695.52372152096,355763.1045865221,sd2,False,187864.83826999774
4.5568,20170517,50,2.17,389515.7173039698,355763.1045865221,sd2,False,67505.22543489537
12.8256,20170517,50,2.17,438676.7221057906,355763.1045865221,sd2,False,165827.23503853707
5.8624,20170517,50,2.17,469334.09988226107,355763.1045865221,sd2,True,227141.99059147795
7.7056,20170517,50,2.17,473965.5888938874,355763.1045865221,sd2,True,236404.96861473063
7.7056,20170517,50,2.17,473965.5888938874,355763.1045865221,sd2,True,236404.96861473063
8.4992,20170517,50,2.17,426548.2331159508,355763.1045865221,sd2,True,141570.25705885736
8.4992,20170517,50,2.17,426548.2331159508,355763.1045865221,sd2,True,141570.25705885736
12.8256,20170517,50,2.17,438676.7221057906,355763.1045865221,sd2,True,165827.23503853707
12.8256,20170517,50,2.17,438676.7221057906,355763.1045865221,sd2,True,165827.23503853707
6.1184,20170517,50,2.17,446700.86067604745,355763.1045865221,sd2,True,181875.5121790507
7.8848,20170517,50,2.17,427015.65582229354,359450.74260441755,sd2,False,135129.82643575198
4.2496,20170517,50,2.17,403228.7785200506,359450.74260441755,sd2,False,87556.07183126605
6.2464,20170517,50,2.17,440619.4088285955,355135.0213006378,sd2,False,170968.77505591535
6.3232,20170517,50,2.17,415160.40085756854,353825.246233665,sd2,False,122670.30924780713
6.3232,20170517,50,2.17,415160.40085756854,353825.246233665,sd2,False,122670.30924780713
8.7296,20170517,50,2.17,386456.0828530318,353825.246233665,sd2,False,65261.673238733674
8.7296,20170517,50,2.17,386456.0828530318,353825.246233665,sd2,True,65261.673238733674
7.6800000000000015,20170517,50,2.17,476649.04872217326,380013.3032946475,sd2,False,193271.49085505155
12.8256,20170424,25,1.92,175097.39696582337,104315.6962436136,sd1,False,283126.8028888391
6.6048,20170424,25,1.92,175188.93812895677,104315.6962436136,sd1,True,283492.9675413727
6.6048,20170424,25,1.92,175188.93812895677,104315.6962436136,sd1,True,283492.9675413727
10.6752,20170424,25,1.92,196375.18476639426,104315.6962436136,sd1,True,368237.95409112266
7.8592,20170424,25,1.92,203586.94046544872,101583.28261508976,sd1,False,408014.6314014358
9.1392,20170424,25,1.92,207488.12841804352,101583.28261508976,sd1,True,423619.38321181503
10.9312,20170424,25,1.92,215052.00549218824,101583.28261508976,sd1,True,453874.89150839386
10.9312,20170424,25,1.92,215052.00549218824,101583.28261508976,sd1,True,453874.89150839386
10.9312,20170424,25,1.92,215052.00549218824,101583.28261508976,sd1,True,453874.89150839386
7.7056,20170424,25,1.92,170010.38339489087,98820.10096623348,sd1,True,284761.12971462955
9.8048,20170424,25,1.92,168628.02742128525,97188.13200017363,sd1,True,285759.5816844465
6.5792,20170424,25,1.92,189870.92857797683,97188.13200017363,sd1,True,370731.1863112128
4.5568,20170424,25,1.92,165343.6062886752,97188.13200017363,sd1,True,272621.89715400623
9.856,20170424,25,1.92,173768.6427006883,97188.13200017363,sd1,True,306322.0428020587
6.5024000000000015,20170424,25,1.92,167396.6937834601,99801.05469772304,sd1,False,270382.5563429482
6.144,20170424,25,1.92,183890.32592781872,99801.05469772304,sd1,False,336357.0849203827
4.0448,20170424,25,1.92,202581.67001643183,99801.05469772304,sd1,True,411122.46127483516
6.5024000000000015,20170424,25,1.92,167396.6937834601,99801.05469772304,sd1,True,270382.5563429482
5.8624,20170424,25,1.92,170145.44774884154,99801.05469772304,sd1,True,281377.572204474
5.760000000000002,20170424,25,1.92,188175.93133442986,102760.72812507351,sd1,False,341660.8128374254
5.2224,20170424,25,1.92,209107.78010733364,102760.72812507351,sd1,False,425388.20792904054
5.760000000000002,20170424,25,1.92,188175.93133442986,102760.72812507351,sd1,True,341660.8128374254
10.0352,20170424,25,1.92,196960.35037548066,102142.85942108557,sd1,False,379269.96381758037
10.0352,20170424,25,1.92,196960.35037548066,102142.85942108557,sd1,False,379269.96381758037
8.7552,20170424,25,1.92,177513.3822683696,102142.85942108557,sd1,True,301482.09138913616
6.3232,20170424,25,1.92,176638.46966110053,102142.85942108557,sd1,True,297982.4409600599
6.3232,20170424,25,1.92,176638.46966110053,102142.85942108557,sd1,True,297982.4409600599
6.3232,20170424,25,1.92,176638.46966110053,102142.85942108557,sd1,True,297982.4409600599
8.6784,20170424,25,1.92,163053.04622278325,101839.93370708048,sd1,False,244852.45006281108
5.0688,20170424,25,1.92,215421.13130621426,101839.93370708048,sd1,False,454324.79039653507
8.6784,20170424,25,1.92,163053.04622278325,101839.93370708048,sd1,False,244852.45006281108
22.6816,20170424,25,1.92,183999.97740893238,101839.93370708048,sd1,True,328640.1748074076
6.0928,20170424,25,1.92,156934.37982371874,101839.93370708048,sd1,True,220377.78446655307
6.0928,20170424,25,1.92,156934.37982371874,101839.93370708048,sd1,True,220377.78446655307
6.5280000000000005,20170424,25,1.92,153626.10904174682,100217.34280985381,sd1,False,213635.06492757204
8.601600000000001,20170424,25,1.92,195408.526343829,100217.34280985381,sd1,False,380764.73413590074
6.0928,20170424,25,1.92,172504.42967707393,100217.34280985381,sd1,True,289148.34746888047
4.0448,20170424,25,1.92,161299.67321514722,100217.34280985381,sd1,True,244329.32162117364
6.4768,20170424,25,1.92,181713.61019891925,100217.34280985381,sd1,True,325985.06955626176
14.2336,20170424,25,1.92,202083.12404019895,100474.63252946567,sd1,False,406433.9660429331
14.2336,20170424,25,1.92,202083.12404019895,100474.63252946567,sd1,False,406433.9660429331
5.2992,20170424,25,1.92,182207.36135569325,100474.63252946567,sd1,True,326930.91530491033
5.2992,20170424,25,1.92,182207.36135569325,100474.63252946567,sd1,True,326930.91530491033
5.2992,20170424,25,1.92,182207.36135569325,100474.63252946567,sd1,True,326930.91530491033
14.847999999999999,20170424,25,1.92,193336.82765299553,100474.63252946567,sd1,True,371448.78049411945
6.2208000000000006,20170424,25,1.92,168087.162542798,100744.46876264816,sd1,False,269370.77512059937
6.2208000000000006,20170424,25,1.92,168087.162542798,100744.46876264816,sd1,True,269370.77512059937
34.7904,20170424,25,1.92,210821.31267892852,100902.2244516876,sd1,False,439676.3529089637
34.7904,20170424,25,1.92,210821.31267892852,100902.2244516876,sd1,True,439676.3529089637
6.1184,20170424,25,1.92,174040.6072323824,100902.2244516876,sd1,True,292553.53112277924
9.1136,20170424,25,1.92,175528.2087504168,100902.2244516876,sd1,True,298503.93719491677
3.84,20170424,25,1.92,175093.60248612546,100902.2244516876,sd1,True,296765.51213775144
4.9408,20170424,25,1.92,188812.92762450935,100902.2244516876,sd1,True,351642.812691287
19.8656,20170424,25,1.92,168634.5360501858,101788.35272120114,sd1,False,267384.7333159386
9.6768,20170424,25,1.92,178928.91431540574,102174.62460933247,sd1,True,307017.15882429306
4.5824,20170424,25,1.92,174660.0150809343,96547.0166382091,sd1,True,312451.9937709008
6.0672000000000015,20170424,25,1.92,177515.77071012964,94783.47150280557,sd1,False,330929.1968292963
7.936,20170424,25,1.92,168415.72453959822,94783.47150280557,sd1,True,294529.0121471706
6.0672000000000015,20170424,25,1.92,177515.77071012964,94783.47150280557,sd1,True,330929.1968292963
5.247999999999999,20170424,25,1.92,162567.5487084616,94783.47150280557,sd1,True,271136.30882262415
8.1152,20170424,25,1.92,160829.38673679333,94783.47150280557,sd1,True,264183.66093595105
15.6416,20170424,25,1.92,148078.88320614462,94783.47150280557,sd1,True,213181.6468133562
15.6416,20170424,25,1.92,148078.88320614462,94783.47150280557,sd1,True,213181.6468133562
5.6832,20170424,25,1.92,199974.0770725992,101319.50360394672,sd1,False,394618.2938746099
5.6832,20170424,25,1.92,199974.0770725992,101319.50360394672,sd1,False,394618.2938746099
4.3264000000000005,20170424,25,1.92,179042.66276335676,101319.50360394672,sd1,True,310892.6366376401
9.1904,20170424,25,1.92,159247.76520416286,101319.50360394672,sd1,True,231713.04640086452
9.1904,20170424,25,1.92,159247.76520416286,101319.50360394672,sd1,True,231713.04640086452
5.2992,20170424,25,1.92,160512.7812779108,102664.29539192397,sd1,True,231393.9435439474
4.224,20170428,25,1.88,260639.57350467172,91569.52696227988,10sd1,True,676280.1861695673
6.1184,20170428,25,1.88,218656.26596659,91569.52696227988,10sd1,True,508346.95601724053
14.8992,20170428,25,1.88,372014.5107406055,88185.32352506691,10sd1,False,1135316.7488621543
14.8992,20170428,25,1.88,372014.5107406055,88185.32352506691,10sd1,False,1135316.7488621543
2.3296,20170428,25,1.88,105205.5382447262,88185.32352506691,10sd1,True,68080.85887863714
5.4272,20170428,25,1.88,216158.97016184442,88185.32352506691,10sd1,True,511894.58654711006
4.6080000000000005,20170428,25,1.88,181835.8804573112,88185.32352506691,10sd1,True,374602.2277289771
2.2528,20170428,25,1.88,100312.45762601886,90920.7072822794,10sd1,False,37567.00137495785
4.8128,20170428,25,1.88,210827.63704346388,90920.7072822794,10sd1,False,479627.71904473787
4.8128,20170428,25,1.88,210827.63704346388,90920.7072822794,10sd1,False,479627.71904473787
4.8128,20170428,25,1.88,210827.63704346388,90920.7072822794,10sd1,True,479627.71904473787
3.8144,20170428,25,1.88,277397.4947471169,90920.7072822794,10sd1,True,745907.1498593502
4.48,20170428,25,1.88,230492.13204028553,88766.34935068723,10sd1,False,566903.1307583932
4.48,20170428,25,1.88,230492.13204028553,88766.34935068723,10sd1,False,566903.1307583932
7.3472,20170428,25,1.88,225146.66599520307,88228.99602950775,10sd1,True,547670.6798627813
7.3472,20170428,25,1.88,225146.66599520307,88228.99602950775,10sd1,True,547670.6798627813
4.352,20170428,25,1.88,281373.0450815748,88228.99602950775,10sd1,True,772576.1962082683
4.352,20170428,25,1.88,281373.0450815748,88228.99602950775,10sd1,True,772576.1962082683
14.72,20170428,25,1.88,199378.87138804508,88228.99602950775,10sd1,True,444599.5014341494
14.72,20170428,25,1.88,199378.87138804508,88228.99602950775,10sd1,True,444599.5014341494
14.72,20170428,25,1.88,199378.87138804508,88228.99602950775,10sd1,True,444599.5014341494
6.8352,20170428,25,1.88,169274.27913941053,89859.61940589297,10sd1,True,317658.63893407024
16.3072,20170428,25,1.88,219093.726971682,92404.27050006679,10sd1,False,506757.8258864608
16.3072,20170428,25,1.88,219093.726971682,92404.27050006679,10sd1,False,506757.8258864608
6.0928,20170428,25,1.88,227378.22677740353,92404.27050006679,10sd1,True,539895.825109347
18.9696,20170428,25,1.88,216509.42552309728,92404.27050006679,10sd1,True,496420.62009212194
10.3936,20170428,25,1.88,241460.4831924981,92404.27050006679,10sd1,True,596224.8507697252
11.0592,20170428,25,1.88,282872.63771423517,92404.27050006679,10sd1,True,761873.4688566733
16.3072,20170428,25,1.88,219093.726971682,92404.27050006679,10sd1,True,506757.8258864608
16.3072,20170428,25,1.88,219093.726971682,92404.27050006679,10sd1,True,506757.8258864608
4.7360000000000015,20170428,25,1.88,193735.49014053395,91245.70561358787,10sd1,False,409959.1381077843
4.7360000000000015,20170428,25,1.88,193735.49014053395,91245.70561358787,10sd1,False,409959.1381077843
4.7616000000000005,20170428,25,1.88,191085.5946941936,91245.70561358787,10sd1,True,399359.5563224229
4.7360000000000015,20170428,25,1.88,193735.49014053395,91245.70561358787,10sd1,True,409959.1381077843
9.1392,20170428,25,1.88,215005.2506096852,91245.70561358787,10sd1,True,495038.17998438934
5.4272,20170428,25,1.88,165511.07411135454,87580.5602141814,10sd1,False,311722.05558869254
5.0432000000000015,20170428,25,1.88,164730.08879151073,87580.5602141814,10sd1,False,308598.1143093173
8.576,20170428,25,1.88,173043.61665768948,87580.5602141814,10sd1,True,341852.2257740323
5.6832,20170428,25,1.88,195431.94250312995,87580.5602141814,10sd1,True,431405.5291557942
6.5792,20170428,25,1.88,232832.5045364194,86780.43443512372,10sd1,False,584208.2804051827
9.9328,20170428,25,1.88,225898.654222872,86780.43443512372,10sd1,True,556472.8791509931
13.184,20170428,25,1.88,180721.28331693765,86780.43443512372,10sd1,True,375763.39552725566
13.184,20170428,25,1.88,180721.28331693765,86780.43443512372,10sd1,True,375763.39552725566
7.219200000000002,20170428,25,1.88,212229.49217921868,86780.43443512372,10sd1,True,501796.2309763798
7.3472,20170428,25,1.88,209009.15700731974,86780.43443512372,10sd1,True,488914.89028878405
7.3472,20170428,25,1.88,220954.91727341586,94869.29443780334,10sd1,False,504342.4913424501
8.0896,20170428,25,1.88,227301.45238012174,94869.29443780334,10sd1,False,529728.6317692737
7.3472,20170428,25,1.88,220954.91727341586,94869.29443780334,10sd1,True,504342.4913424501
8.6784,20170428,25,1.88,214181.09025300568,89519.12764929944,10sd1,False,498647.8504148249
6.3744000000000005,20170428,25,1.88,197873.53801748992,89519.12764929944,10sd1,False,433417.6414727619
16.332800000000002,20170428,25,1.88,202908.8322611394,89519.12764929944,10sd1,True,453558.8184473599
16.332800000000002,20170428,25,1.88,202908.8322611394,89519.12764929944,10sd1,True,453558.8184473599
8.6784,20170428,25,1.88,214181.09025300568,89519.12764929944,10sd1,True,498647.8504148249
16.332800000000002,20170428,25,1.88,255352.6525167072,89519.12764929944,10sd1,True,663334.099469631
16.332800000000002,20170428,25,1.88,255352.6525167072,89519.12764929944,10sd1,True,663334.099469631
6.3744000000000005,20170428,25,1.88,197873.53801748992,89519.12764929944,10sd1,True,433417.6414727619
7.4752,20170428,25,1.88,212142.24457740565,89519.12764929944,10sd1,True,490492.46771242487
7.4752,20170428,25,1.88,212142.24457740565,89519.12764929944,10sd1,True,490492.46771242487
8.5248,20170428,25,1.88,251918.42614775343,89519.12764929944,10sd1,True,649597.1939938159
8.5248,20170428,25,1.88,251918.42614775343,89519.12764929944,10sd1,True,649597.1939938159
7.0912000000000015,20170428,25,1.88,224570.97263909137,89519.12764929944,10sd1,True,540207.3799591677
7.0912000000000015,20170428,25,1.88,224570.97263909137,89519.12764929944,10sd1,True,540207.3799591677
8.1152,20170428,25,1.88,198129.05883378774,89519.12764929944,10sd1,True,434439.7247379532
8.1152,20170428,25,1.88,198129.05883378774,89519.12764929944,10sd1,True,434439.7247379532
10.7008,20170428,25,1.88,212751.82601941854,89519.12764929944,10sd1,True,492930.7934804764
10.7008,20170428,25,1.88,212751.82601941854,89519.12764929944,10sd1,True,492930.7934804764
3.7119999999999997,20170428,25,1.88,234545.01518342673,89519.12764929944,10sd1,True,580103.5501365091
13.1328,20170428,25,1.88,208984.3694838646,89519.12764929944,10sd1,True,477860.9673382606
13.1328,20170428,25,1.88,208984.3694838646,89519.12764929944,10sd1,True,477860.9673382606
13.1328,20170428,25,1.88,208984.3694838646,89519.12764929944,10sd1,True,477860.9673382606
19.2,20170428,25,1.88,199406.15651901535,89519.12764929944,10sd1,True,439548.11547886365
19.2,20170428,25,1.88,199406.15651901535,89519.12764929944,10sd1,True,439548.11547886365
8.8576,20170428,25,1.88,180059.88104806078,89519.12764929944,10sd1,True,362163.01359504537
7.9104,20170428,25,1.88,212072.48199978546,89519.12764929944,10sd1,True,490213.4174019441
7.9104,20170428,25,1.88,212072.48199978546,89519.12764929944,10sd1,True,490213.4174019441
7.9104,20170428,25,1.88,212072.48199978546,89519.12764929944,10sd1,True,490213.4174019441
13.4144,20170428,25,1.88,196829.9988937636,88214.44997595123,10sd1,False,434462.19567124953
7.7056,20170428,25,1.88,184565.52206740895,88214.44997595123,10sd1,True,385404.2883658309
9.2672,20170428,25,1.88,240893.9369020449,88214.44997595123,10sd1,True,610717.9477043747
8.7552,20170428,25,1.88,220141.4037769736,88214.44997595123,10sd1,True,527707.8152040895
4.7104,20170428,25,1.88,151175.49089008188,88214.44997595123,10sd1,True,251844.16365652264
6.6048,20170428,25,1.88,310311.63946974376,91421.28104172279,10sd1,False,875561.4337120838
7.7312,20170428,25,1.88,225339.69600089558,91421.28104172279,10sd1,True,535673.6598366911
6.2464,20170428,25,1.88,221707.8056013846,91421.28104172279,10sd1,True,521146.0982386473
6.784000000000002,20170428,25,1.88,176099.73218801268,88416.11845550014,10sd1,False,350734.4549300501
