date,sd,exposure_ms,mean_bg,raw_intensity,sub_intensity,area
Jul19,sd2,50,112652.97973825136,234405.48780487804,121752.50806662667,3.1488
Jul19,sd2,50,112652.97973825136,215311.2980769231,102658.31833867173,3.3280000000000003
Jul19,sd2,50,112652.97973825136,278095.6392973856,165442.65955913422,3.9168000000000003
Jul19,sd2,50,112652.97973825136,172476.27044392523,59823.29070567386,2.7392000000000003
Jul19,sd2,50,112652.97973825136,165919.63098404257,53266.6512457912,2.4064
Jul19,sd2,50,112652.97973825136,195324.12790697673,82671.14816872537,5.5040000000000004
Jul19,sd2,50,112652.97973825136,285377.6999080882,172724.72016983683,3.4816000000000003
Jul19,sd2,50,112652.97973825136,149391.50528169013,36738.525543438765,1.8176
Jul19,sd2,50,112652.97973825136,211442.07229262672,98789.09255437535,5.5552
Jul19,sd2,50,108986.13571549911,279262.3355263158,170276.19981081667,4.864
Jul19,sd2,50,108986.13571549911,184120.27994791666,75134.14423241754,2.4576000000000002
Jul19,sd2,50,108986.13571549911,299994.3723516949,191008.2366361958,3.0208
Jul19,sd2,50,108986.13571549911,255268.98477979272,146282.8490642936,4.9408
Jul19,sd2,50,108986.13571549911,233293.0079431438,124306.8722276447,7.654400000000001
Jul19,sd2,50,108986.13571549911,225309.68219589815,116323.54648039903,18.0992
Jul19,sd2,50,108071.72532792184,184588.51207386362,76516.78674594178,4.5056
Jul19,sd2,50,108071.72532792184,192294.05167079208,84222.32634287023,5.171200000000001
Jul19,sd2,50,108071.72532792184,190885.02447289153,82813.29914496969,4.2496
Jul19,sd2,50,107320.85802751937,193877.46710526315,86556.60907774378,5.3504000000000005
Jul19,sd2,50,107320.85802751937,194990.625,87669.76697248063,4.48
Jul19,sd2,50,107320.85802751937,233006.89697265625,125686.03894513688,3.2768
Jul19,sd2,50,107320.85802751937,245262.07010582008,137941.2120783007,4.8384
Jul19,sd2,50,107320.85802751937,164162.49017295596,56841.6321454366,8.1408
Jul19,sd2,50,107320.85802751937,296761.71875,189440.86072248063,2.3040000000000003
Jul19,sd2,50,110603.76377682277,252498.53515624997,141894.7713794272,6.144
Jul19,sd2,50,110603.76377682277,258237.5744047619,147633.81062793912,13.440000000000001
Jul19,sd2,50,110603.76377682277,157566.5283203125,46962.76454348973,8.192
Jul19,sd2,50,110603.76377682277,259501.47675304874,148897.71297622597,4.1984
Jul19,sd2,50,110603.76377682277,209420.75892857142,98816.99515174865,3.584
Jul19,sd2,50,106001.62544352846,213862.56642791128,107860.94098438282,13.8496
Jul19,sd2,50,106001.62544352846,213244.74897540984,107243.12353188137,4.6848
Jul19,sd2,50,106001.62544352846,269364.22014094953,163362.59469742107,8.6272
Jul19,sd2,50,106001.62544352846,203760.96960616435,97759.34416263588,7.4752
Jul19,sd2,50,106001.62544352846,126885.89638157895,20884.270938050482,4.864
Jul19,sd2,50,106001.62544352846,143834.462955298,37832.837511769525,7.7312
Jul19,sd2,50,105477.81217506266,227101.92906891496,121624.1168938523,8.7296
Jul19,sd2,50,105477.81217506266,251253.68731563422,145775.87514057156,17.3568
Jul19,sd2,50,105477.81217506266,181620.542019774,76142.72984471134,4.5312
Jul19,sd2,50,110397.10099528646,154021.42693014705,43624.32593486059,3.4816000000000003
Jul19,sd2,50,110397.10099528646,256443.10735887094,146046.00636358449,3.1744000000000003
Jul19,sd2,50,110397.10099528646,244920.78234265733,134523.68134737088,3.6608
Jul19,sd2,50,110397.10099528646,223519.81026785713,113122.70927257068,3.584
Jul19,sd2,50,110397.10099528646,192946.98853806226,82549.8875427758,7.3984000000000005
Jul19,sd2,50,110397.10099528646,207995.6493263473,97598.54833106085,4.2752
Jul19,sd2,50,110397.10099528646,164313.96484375,53916.863848463545,6.144
Jul19,sd2,50,111030.3448160837,232133.85087025314,121103.50605416944,4.0448
Jul19,sd2,50,111030.3448160837,274522.8987068965,163492.55389081282,3.712
Jul19,sd2,50,111030.3448160837,211579.2112299465,100548.8664138628,4.7872
Jul19,sd2,50,111030.3448160837,276044.84498031496,165014.50016423126,3.2512000000000003
Jul19,sd2,50,111030.3448160837,320207.39103618416,209177.04622010046,3.8912
Jul19,sd2,50,111030.3448160837,208049.84714673914,97019.50233065544,2.3552
Jul19,sd2,50,111030.3448160837,218837.22478693182,107806.87997084812,4.5056
Jul19,sd2,50,111030.3448160837,196027.27521929823,84996.93040321453,4.3776
Jul19,sd2,50,111030.3448160837,173716.12935126582,62685.784535182116,4.0448
Jul19,sd2,50,112333.30052270181,149289.8602552817,36956.55973257989,7.2704
Jul19,sd2,50,112333.30052270181,202703.75192901233,90370.45140631052,4.1472
Jul19,sd2,50,112333.30052270181,146149.32345360823,33816.022930906416,4.9664
Jul19,sd2,50,112333.30052270181,339806.71146373055,227473.41094102873,4.9408
Jul19,sd2,50,112333.30052270181,219655.47360248445,107322.17307978263,4.1216
Jul19,sd2,50,112333.30052270181,257815.26646600568,145481.96594330386,9.036800000000001
Jul19,sd2,50,112333.30052270181,185947.74199695123,73614.44147424941,4.1984
Jul21,MLG910,25,55280.996478486144,117263.3815456081,61982.38506712196,7.5776
Jul21,MLG910,25,55280.996478486144,142646.6327887538,87365.63631026767,8.4224
Jul21,MLG910,25,55280.996478486144,158638.125,103357.12852151386,3.2
Jul21,MLG910,25,55280.996478486144,116398.63142730495,61117.634948818806,7.219200000000001
Jul21,MLG910,25,55280.996478486144,101507.25224103585,46226.25576254971,6.4256
Jul21,MLG910,25,54230.08373483979,121518.00496688741,67287.92123204762,3.8656
Jul21,MLG910,25,54230.08373483979,108623.33579881657,54393.252063976775,4.3264000000000005
Jul21,MLG910,25,54520.61720427807,160420.2251552795,105899.60795100144,4.1216
Jul21,MLG910,25,54520.61720427807,126538.3777390438,72017.76053476574,6.4256
Jul21,MLG910,25,54520.61720427807,126457.22987288135,71936.61266860328,4.5312
Jul21,MLG910,25,54520.61720427807,117115.88541666666,62595.26821238859,3.3792
Jul21,MLG910,25,54520.61720427807,113778.84615384616,59258.22894956809,4.992
Jul21,MLG910,25,54520.61720427807,91679.6875,37159.07029572193,6.144
Jul21,MLG910,25,53775.73928484701,123474.34303977272,69698.60375492572,4.5056
Jul21,MLG910,25,53775.73928484701,164235.89939024387,110460.16010539685,5.248
Jul21,MLG910,25,53775.73928484701,132895.8333333333,79120.0940484863,5.376
Jul21,MLG910,25,53775.73928484701,153368.3894230769,99592.65013822989,3.9936000000000003
Jul21,MLG910,25,53775.73928484701,104309.9555619266,50534.21627707959,5.5808
Jul21,MLG910,25,53775.73928484701,226266.9386061947,172491.19932134767,2.8928000000000003
Jul21,MLG910,25,54319.399553639996,125635.05006067961,71315.65050703962,5.2736
Jul21,MLG910,25,54319.399553639996,98652.75930851063,44333.35975487064,4.8128
Jul21,MLG910,25,55470.01280710887,123163.57421875,67693.56141164113,6.144
Jul21,MLG910,25,55470.01280710887,114763.19624352331,59293.183436414445,4.9408
Jul21,MLG910,25,55470.01280710887,80558.25242718446,25088.23962007559,2.6368
Jul21,MLG910,25,55470.01280710887,127902.62225776965,72432.60945066078,14.003200000000001
Jul21,MLG910,25,54422.176511164056,141283.93308080808,86861.75656964403,5.0688
Jul21,MLG910,25,54422.176511164056,167895.71176289924,113473.53525173519,10.4192
Jul21,MLG910,25,54422.176511164056,121250.63688858695,66828.46037742289,4.7104
Jul21,MLG910,25,52473.39813341005,121409.67987804877,68936.28174463872,5.248
Jul21,MLG910,25,52473.39813341005,89170.7114361702,36697.31330276014,6.016
Jul21,MLG910,25,53871.89486813052,102971.55448717947,49099.65961904895,4.992
Jul21,MLG910,25,53871.89486813052,90358.48496835443,36486.59010022391,4.0448
Jul21,MLG910,25,53871.89486813052,150520.51575203252,96648.620883902,3.1488
Jul21,MLG910,25,53871.89486813052,129712.05357142857,75840.15870329805,4.48
Jul21,MLG910,25,53871.89486813052,111200.19168215613,57328.29681402561,6.8864
Jul21,MLG910,25,53871.89486813052,105912.5212585034,52040.62639037288,3.7632000000000003
Jul21,MLG910,25,55065.202970871556,125012.40079365078,69947.19782277923,3.2256
Jul21,MLG910,25,55065.202970871556,123223.69791666666,68158.4949457951,3.8400000000000003
Jul21,MLG910,25,55065.202970871556,161726.01161858975,106660.8086477182,3.9936000000000003
Jul21,MLG910,25,55065.202970871556,159528.38302752294,104463.18005665138,5.5808
Jul21,MLG910,25,55065.202970871556,149621.20643028847,94556.00345941691,5.324800000000001
Jul21,MLG910,25,55065.202970871556,170390.87701612903,115325.67404525747,3.968
Jul21,MLG910,25,55065.202970871556,138758.0046106557,83692.80163978416,9.3696
Jul21,MLG910,25,55065.202970871556,101007.28849085365,45942.085519982094,4.1984
Jul21,MLG910,25,54992.66685962408,143106.09879032258,88113.4319306985,5.5552
Jul21,MLG910,25,54992.66685962408,138375.0258692053,83382.35900958123,7.7312
Jul21,MLG910,25,54992.66685962408,137662.3908296943,82669.72397007023,5.8624
Jul21,MLG910,25,54992.66685962408,120455.64350328947,65462.97664366539,3.8912
Jul21,MLG910,25,54992.66685962408,85119.61511299433,30126.948253370254,4.5312
Jul21,MLG910,25,51933.42624254207,81936.44425675675,30003.01801421468,4.736000000000001
Jul21,MLG910,25,54218.78791647825,58443.93887362637,4225.150957148122,6.9888
Jul21,MLG910,25,54218.78791647825,85911.00711633662,31692.219199858373,5.171200000000001
Jul21,MLG910,25,54218.78791647825,156268.1587837838,102049.37086730554,4.736000000000001
Jul21,MLG910,25,54218.78791647825,118286.09913793103,64067.31122145278,7.424
Jul21,MLG910,25,54218.78791647825,96101.71178343949,41882.92386696124,4.0192000000000005
Jul21,MLG910,25,54218.78791647825,77984.60144927536,23765.81353279711,5.2992
Jul21,MLG910,25,55348.33248841251,116014.11094961238,60665.77846119987,3.3024
Jul21,MLG910,25,55348.33248841251,167349.79950221238,112001.46701379988,5.7856000000000005
Jul21,MLG910,25,55348.33248841251,116617.53144654089,61269.19895812838,4.0704
Jul21,MLG910,25,55348.33248841251,77464.14262820513,22115.810139792615,4.992
Jul21,MLG910,25,53548.07596247563,127646.4362684729,74098.36030599727,5.1968000000000005
Jul21,MLG910,25,53548.07596247563,115227.97131147541,61679.89534899978,4.6848
Jul21,MLG910,25,53548.07596247563,105045.61491935483,51497.5389568792,3.968
Jul21,MLG910,25,53548.07596247563,116386.55181623931,62838.47585376368,2.9952
Jul21,MLG910,25,53548.07596247563,116782.19833815028,63234.12237567465,4.4288
Jul21,MLG910,25,53548.07596247563,120083.77165841583,66535.6956959402,12.928
Jul21,MLG910,25,53644.71710538897,99823.3934859155,46178.67638052653,3.6352
Jul21,MLG910,25,53618.60235546583,99520.62774122806,45902.02538576223,2.9184
Jul21,MLG910,25,53618.60235546583,120544.06249999999,66925.46014453415,3.2
Jul21,MLG910,25,53618.60235546583,137754.0355960265,84135.43324056065,7.7312
Jul21,MLG910,25,53618.60235546583,147643.08187217193,94024.4795167061,11.3152
Jul21,MLG910,25,53618.60235546583,124843.75,71225.14764453417,3.3280000000000003
Jul21,MLG910,25,53618.60235546583,133500.2011802575,79881.59882479168,5.9648
Jul21,MLG910,25,53618.60235546583,101316.08518835616,47697.482832890324,3.7376
Jul21,MLG910,25,52604.99991338725,153777.97067901233,101172.97076562508,4.1472
Jul21,MLG910,25,52604.99991338725,132214.33265186916,79609.33273848191,5.478400000000001
Jul21,MLG910,25,52604.99991338725,90322.4734042553,37717.473490868055,3.6096000000000004
Jul21,MLG910,25,54009.23484396112,110448.36956521738,56439.134721256254,5.2992
Jul21,MLG910,25,53872.421294295375,119076.56878772636,65204.14749343098,12.7232
Jul21,MLG910,25,53872.421294295375,125451.53929455444,71579.11800025907,5.171200000000001
Jul21,MLG910,25,53872.421294295375,122512.82649253731,68640.40519824193,6.8608
Jul21,MLG910,25,53872.421294295375,87336.07297687861,33463.65168258324,4.4288
Jul21,MLG910,25,53872.421294295375,97306.03448275861,43433.613188463234,3.712
Jul21,MLG910,25,54684.05408771858,120402.92645027624,65718.87236255765,4.6336
Jul21,MLG910,25,54684.05408771858,136344.55605158728,81660.50196386871,3.2256
Jul21,MLG910,25,54684.05408771858,108332.11555755396,53648.06146983538,7.1168000000000005
Jul21,MLG910,25,54684.05408771858,92266.50876696831,37582.454679249735,5.6576
Jul21,MLG910,25,54684.05408771858,113870.94350961538,59186.8894218968,6.656000000000001
Jul21,MLG910,25,54684.05408771858,126075.70590101522,71391.65181329663,5.043200000000001
Jul21,MLG910,25,52462.88016508173,114777.83203125,62314.95186616827,3.6864000000000003
Jul21,MLG910,25,52462.88016508173,126536.2298976608,74073.34973257907,4.3776
Jul21,MLG910,25,52462.88016508173,159369.4051106771,106906.52494559536,9.830400000000001
Jul21,MLG910,25,52462.88016508173,94104.92081447964,41642.04064939791,5.6576
Jul21,MLG910,25,52462.88016508173,112334.26163249211,59871.38146741038,8.1152
Jul21,MLG910,25,52462.88016508173,106924.76455479451,54461.88438971278,3.7376
Jul21,MLG910,25,53383.675301014555,129106.58808479531,75722.91278378075,4.3776
Jul21,MLG910,25,53383.675301014555,127445.18389917695,74061.50859816239,6.2208000000000006
Jul21,MLG910,25,53383.675301014555,45658.637152777774,-7725.038148236781,3.6864000000000003
Jul21,MLG910,25,53383.675301014555,134953.25667134832,81569.58137033376,4.5568
Jul21,MLG910,25,53383.675301014555,120466.17445054944,67082.49914953488,4.6592
Jul21,MLG910,25,53100.99455591251,103356.95519911505,50255.96064320254,2.8928000000000003
Jul21,MLG910,25,53100.99455591251,126787.87745786516,73686.88290195266,4.5568
Jul21,MLG910,25,53100.99455591251,97129.6965317919,44028.70197587938,4.4288
Jul21,MLG910,25,51903.359728974516,110530.59895833333,58627.23922935881,3.9936000000000003
Jul21,MLG910,25,51903.359728974516,105734.72332802546,53831.36359905094,4.0192000000000005
Jul21,MLG910,25,51903.359728974516,129124.99999999999,77221.64027102548,3.2
Jul21,MLG910,25,54931.941523213754,102499.73958333333,47567.798060119574,3.8400000000000003
Jul21,MLG910,25,54931.941523213754,180760.61320754717,125828.67168433341,6.784000000000001
Jul21,MLG910,25,54931.941523213754,112369.79166666666,57437.8501434529,4.8384
Jul21,MLG910,25,54931.941523213754,88054.19921875,33122.257695536246,4.5056
Jul21,MLG910,25,54931.941523213754,116252.36191860464,61320.42039539089,5.5040000000000004
Jul21,MLG910,25,52651.0747075818,125935.28368794326,73284.20898036147,3.6096000000000004
Jul21,MLG910,25,52651.0747075818,146925.85860148515,94274.78389390334,5.171200000000001
Jul21,MLG910,25,52651.0747075818,116193.4094551282,63542.3347475464,5.9904
Jul21,MLG910,25,52651.0747075818,110992.25153688523,58341.17682930343,3.1232
Jul21,MLG910,25,52651.0747075818,81633.04324894515,28981.96854136335,6.067200000000001
Jul21,MLG910,25,52651.0747075818,160367.9723173516,107716.8976097698,11.2128
Jul21,MLG910,25,53955.55997746865,129285.57265228425,75330.0126748156,5.043200000000001
Jul21,MLG910,25,53955.55997746865,131706.4824380165,77750.92246054785,6.195200000000001
Jul21,MLG910,25,53955.55997746865,139727.57273706896,85772.0127596003,5.9392000000000005
Jul21,MLG910,25,53955.55997746865,133709.93589743588,79754.37591996722,3.9936000000000003
Jul21,MLG910,25,53955.55997746865,88316.68814432989,34361.12816686124,4.9664
Jul21,MLG910,25,53955.55997746865,134058.2191780822,80102.65920061353,3.7376
Jul21,MLG910,25,53955.55997746865,131956.1858675373,78000.62589006865,6.8608
Jul21,MLG910,25,53955.55997746865,110622.86931818181,56667.30934071316,2.8160000000000003
Jul21,MLG910,25,53067.55683525914,118803.05503731342,65735.49820205427,3.4304
Jul21,MLG910,25,53067.55683525914,156460.54025423728,103392.98341897814,3.0208
Jul21,MLG910,25,53067.55683525914,154496.85167910447,101429.29484384533,3.4304
Jul21,MLG910,25,53067.55683525914,137375.2866972477,84307.72986198857,2.7904
Jul21,MLG910,25,53067.55683525914,144903.04757882882,91835.49074356968,5.6832
Jul21,MLG910,25,53067.55683525914,156454.2597765363,103386.70294127715,4.5824
Jul21,MLG910,25,53067.55683525914,103524.44556451612,50456.88872925698,3.968
Jul21,MLG910,25,53067.55683525914,120108.6956521739,67041.13881691475,5.2992
Jul21,MLG910,25,53067.55683525914,129485.51829268293,76417.96145742378,5.248
Jul21,MLG910,25,53067.55683525914,109622.58184523809,56555.02500997895,5.376
Jul21,MLG910,25,53617.33490566038,83906.87801446946,30289.543108809085,7.961600000000001
Jul21,MLG910,25,53617.33490566038,99449.56269654089,45832.22779088051,8.1408
Jul21,MLG910,25,53617.33490566038,127256.19612068965,73638.86121502928,4.454400000000001
Jul21,MLG910,25,53617.33490566038,124958.61560314684,71341.28069748647,7.3216
Jul21,MLG910,25,53617.33490566038,126042.23730079681,72424.90239513644,6.4256
Jul21,MLG910,25,53617.33490566038,74263.3664099526,20646.03150429223,5.4016
Jul21,MLG910,25,53522.25235547965,141936.43810679612,88414.18575131647,5.2736
Jul21,MLG910,25,53522.25235547965,156963.1545608108,103440.90220533115,5.6832
Jul21,MLG910,25,53522.25235547965,112429.22794117646,58906.97558569681,4.352
Jul21,MLG910,25,53522.25235547965,111033.58477011493,57511.33241463528,6.6816
Jul21,MLG910,25,54081.272728563774,112586.50751072961,58505.23478216584,5.9648
Jul21,MLG910,25,54081.272728563774,142022.25378787878,87940.981059315,4.224
Jul21,MLG910,25,54081.272728563774,93082.70302547769,39001.43029691392,4.0192000000000005
Jul21,MLG910,25,54051.21308379787,128700.42067307691,74649.20758927905,4.6592
Jul21,MLG910,25,54051.21308379787,105436.67428861787,51385.46120482,3.1488
Jul21,MLG910,25,54051.21308379787,159894.37705592104,105843.16397212318,3.8912
Jul21,MLG910,25,54051.21308379787,139268.0536048689,85216.84052107105,6.8352
Jul21,MLG910,25,54051.21308379787,123572.96580188679,69521.75271808892,6.784000000000001
Jul21,MLG910,50,107309.85812598812,296354.2981902357,189044.44006424758,7.6032
Jul21,MLG910,50,107309.85812598812,282685.7182017544,175375.86007576628,2.9184
Jul21,MLG910,50,107309.85812598812,213221.13037109375,105911.27224510563,6.5536
Jul21,MLG910,50,110254.29894148179,315905.4904513889,205651.19150990708,3.6864000000000003
Jul21,MLG910,50,110254.29894148179,217705.1366017964,107450.83766031462,4.2752
Jul21,MLG910,50,107281.51571271099,337980.625,230699.10928728903,3.2
Jul21,MLG910,50,107281.51571271099,272552.1406938326,165270.62498112163,5.8112
Jul21,MLG910,50,107281.51571271099,265081.2791149068,157799.76340219582,4.1216
Jul21,MLG910,50,107281.51571271099,213106.36467889906,105824.84896618807,2.7904
Jul21,MLG910,50,107281.51571271099,253405.17241379307,146123.65670108207,4.454400000000001
Jul21,MLG910,50,107281.51571271099,169304.6171171171,62023.101404406116,5.6832
Jul21,MLG910,50,110287.40097685462,226194.63990066224,115907.23892380761,3.8656
Jul21,MLG910,50,109477.08066641199,288025.82183441555,178548.74116800356,3.9424
Jul21,MLG910,50,109477.08066641199,348962.45659722225,239485.37593081026,4.6080000000000005
Jul21,MLG910,50,109477.08066641199,258443.93887362638,148966.8582072144,4.6592
Jul21,MLG910,50,109477.08066641199,340955.94618055556,231478.86551414357,3.6864000000000003
Jul21,MLG910,50,109477.08066641199,235820.92927631576,126343.84860990377,4.864
Jul21,MLG910,50,109477.08066641199,542253.5259955752,432776.4453291632,2.8928000000000003
Jul21,MLG910,50,109477.08066641199,198247.76785714284,88770.68719073085,2.688
Jul21,MLG910,50,108502.27156505686,351977.279589372,243475.00802431512,5.2992
Jul21,MLG910,50,108502.27156505686,272243.90146683675,163741.62990177987,5.0176
Jul21,MLG910,50,106603.80404777125,238733.84232954544,132130.0382817742,5.632000000000001
Jul21,MLG910,50,106603.80404777125,219904.11931818182,113300.31527041057,4.5056
Jul21,MLG910,50,106603.80404777125,157313.7019230769,50709.89787530566,2.3296
Jul21,MLG910,50,106603.80404777125,255274.83536282307,148671.03131505183,12.876800000000001
Jul21,MLG910,50,109510.55200091664,289145.7297585227,179635.17775760608,4.5056
Jul21,MLG910,50,109510.55200091664,343417.2640141752,233906.7120132586,9.9328
Jul21,MLG910,50,109510.55200091664,252812.91335978833,143302.36135887168,4.8384
Jul21,MLG910,50,110328.66408281388,255933.67429123708,145605.0102084232,4.9664
Jul21,MLG910,50,110328.66408281388,205235.64680232556,94906.98271951168,5.5040000000000004
Jul21,MLG910,50,110052.16932481603,228605.50860969385,118553.33928487782,5.0176
Jul21,MLG910,50,110052.16932481603,193132.5954861111,83080.42616129506,3.6864000000000003
Jul21,MLG910,50,110052.16932481603,247310.49845041323,137258.3291255972,3.0976000000000004
Jul21,MLG910,50,110052.16932481603,256689.453125,146637.28380018397,4.300800000000001
Jul21,MLG910,50,110052.16932481603,226657.01486013987,116604.84553532384,3.6608
Jul21,MLG910,50,105536.60418134318,256693.5911016949,151156.98692035174,3.0208
Jul21,MLG910,50,105536.60418134318,235287.0124113475,129750.40823000432,3.6096000000000004
Jul21,MLG910,50,105536.60418134318,321019.63141025644,215483.02722891327,3.9936000000000003
Jul21,MLG910,50,105536.60418134318,318296.6796875,212760.07550615683,5.12
Jul21,MLG910,50,105536.60418134318,274646.10541044775,169109.5012291046,5.1456
Jul21,MLG910,50,105536.60418134318,350584.65254934214,245048.04836799897,3.8912
Jul21,MLG910,50,105536.60418134318,263465.85732507287,157929.2531437297,8.780800000000001
Jul21,MLG910,50,105536.60418134318,186203.92028443114,80667.31610308796,4.2752
Jul21,MLG910,50,109378.62410406956,286376.2588862559,176997.63478218636,5.4016
Jul21,MLG910,50,109378.62410406956,296995.8172013274,187617.19309725787,5.7856000000000005
Jul21,MLG910,50,109378.62410406956,286792.6409527972,177414.01684872765,7.3216
Jul21,MLG910,50,109378.62410406956,258000.93356918238,148622.3094651128,4.0704
Jul21,MLG910,50,109378.62410406956,172211.1575704225,62832.53346635295,3.6352
Jul21,MLG910,50,109652.45679646119,289682.5132978723,180030.05650141113,4.8128
Jul21,MLG910,50,109652.45679646119,234510.03086419753,124857.57406773634,4.1472
Jul21,MLG910,50,110902.28213999634,185745.87673611112,74843.59459611478,4.6080000000000005
Jul21,MLG910,50,110902.28213999634,308620.29523480666,197718.0130948103,4.6336
Jul21,MLG910,50,110902.28213999634,255957.93483096085,145055.65269096452,7.1936
Jul21,MLG910,50,110902.28213999634,209202.21259124085,98299.93045124451,3.5072
Jul21,MLG910,50,110902.28213999634,246855.37347560973,135953.0913356134,5.248
Jul21,MLG910,50,108305.38652401525,161332.28058510637,53026.89406109112,4.8128
Jul21,MLG910,50,109151.37973385307,283838.19901315786,174686.8192793048,4.864
Jul21,MLG910,50,109151.37973385307,242097.12837837837,132945.7486445253,4.736000000000001
Jul21,MLG910,50,109151.37973385307,216089.1544117647,106937.77467791163,3.4816000000000003
Jul21,MLG910,50,109151.37973385307,275585.0074404762,166433.62770662314,2.1504000000000003
Jul21,MLG910,50,109151.37973385307,235582.38636363635,126431.00662978328,3.6608
Jul21,MLG910,50,109151.37973385307,227420.90046777547,118269.5207339224,12.313600000000001
Jul21,MLG910,50,108217.76314688557,187445.629222973,79227.86607608742,3.7888
Jul21,MLG910,50,105003.18098339418,205578.94123134328,100575.7602479491,5.1456
Jul21,MLG910,50,106597.03301425136,255579.59618506493,148982.56317081358,3.9424
Jul21,MLG910,50,106597.03301425136,180064.19361888114,73467.16060462978,7.3216
Jul21,MLG910,50,105787.91102286539,227918.8582920792,122130.94726921382,2.5856000000000003
Jul21,MLG910,50,105787.91102286539,245906.4345472441,140118.52352437872,3.2512000000000003
Jul21,MLG910,50,105787.91102286539,280145.46000874124,174357.54898587585,7.3216
Jul21,MLG910,50,105787.91102286539,289966.32869249396,184178.41766962857,10.5728
Jul21,MLG910,50,105787.91102286539,231606.7708333333,125818.85981046793,3.072
Jul21,MLG910,50,105787.91102286539,247872.2323430493,142084.32132018392,5.7088
Jul21,MLG910,50,105787.91102286539,196377.9920212766,90590.0809984112,3.6096000000000004
Jul21,MLG910,50,109349.26173731106,322338.0636867088,212988.80194939775,4.0448
Jul21,MLG910,50,109349.26173731106,175678.48557692306,66329.22383961201,4.992
Jul21,MLG910,50,109574.95425863241,337997.5768716577,228422.62261302528,4.7872
Jul21,MLG910,50,109574.95425863241,251781.52901785713,142206.57475922472,4.300800000000001
Jul21,MLG910,50,109574.95425863241,304797.84604519774,195222.89178656533,4.5312
Jul21,MLG910,50,109574.95425863241,309629.9235026042,200054.96924397178,4.9152000000000005
Jul21,MLG910,50,109267.45790697221,250206.99856171545,140939.54065474324,12.2368
Jul21,MLG910,50,109267.45790697221,269964.34294871794,160696.88504174573,4.992
Jul21,MLG910,50,109267.45790697221,270304.3619791667,161036.90407219448,6.144
Jul21,MLG910,50,109267.45790697221,189525.93380177513,80258.47589480292,4.3264000000000005
Jul21,MLG910,50,109267.45790697221,203982.43572695035,94714.97781997814,3.6096000000000004
Jul21,MLG910,50,107315.7606047592,308064.2985611511,200748.53795639187,3.5584000000000002
Jul21,MLG910,50,107315.7606047592,281787.1806569343,174471.42005217506,7.0144
Jul21,MLG910,50,107315.7606047592,183073.7964527027,75758.0358479435,3.7888
Jul21,MLG910,50,107876.12969423627,246104.37925170068,138228.2495574644,3.7632000000000003
Jul21,MLG910,50,107876.12969423627,276248.64130434784,168372.51161011157,2.944
Jul21,MLG910,50,107876.12969423627,223430.54569128787,115554.4159970516,6.7584
Jul21,MLG910,50,107876.12969423627,214798.46859452734,106922.33890029107,5.1456
Jul21,MLG910,50,107876.12969423627,210106.62553648066,102230.49584224439,5.9648
Jul21,MLG910,50,107876.12969423627,253241.33831521738,145365.2086209811,4.7104
Jul21,MLG910,50,108504.81075746806,246443.20913461538,137938.39837714733,3.3280000000000003
Jul21,MLG910,50,108504.81075746806,300910.79059829056,192405.97984082252,2.9952
Jul21,MLG910,50,108504.81075746806,343503.0064957865,234998.19573831843,9.1136
Jul21,MLG910,50,108504.81075746806,214008.34986772487,105503.53911025681,4.8384
Jul21,MLG910,50,108504.81075746806,229820.3407039711,121315.52994650304,7.091200000000001
Jul21,MLG910,50,108504.81075746806,154996.60326086957,46491.792503401506,4.1216
Jul21,MLG910,50,108504.81075746806,193490.93967013888,84986.12891267081,3.6864000000000003
Jul21,MLG910,50,105887.55935828105,258133.28598484845,152245.7266265674,4.224
Jul21,MLG910,50,105887.55935828105,258187.6309357542,152300.07157747314,4.5824
Jul21,MLG910,50,105887.55935828105,245226.0044642857,139338.44510600466,4.300800000000001
Jul21,MLG910,50,108507.58512499378,180300.75728527605,71793.17216028227,4.1728000000000005
Jul21,MLG910,50,105417.8413217651,217277.41745283018,111859.57613106509,4.0704
Jul21,MLG910,50,103793.68186896545,196352.57419064746,92558.89232168201,3.5584000000000002
Jul21,MLG910,50,103793.68186896545,343736.70902489626,239943.02715593082,6.1696
Jul21,MLG910,50,103793.68186896545,228840.4605263158,125046.77865735034,4.3776
Jul21,MLG910,50,103793.68186896545,164729.31985294117,60935.63798397573,4.352
Jul21,MLG910,50,103793.68186896545,223711.3149154589,119917.63304649346,5.2992
Jul21,MLG910,50,106531.88264360625,285064.5380434782,178532.65539987196,3.5328000000000004
Jul21,MLG910,50,106531.88264360625,312711.78909952607,206179.90645591982,5.4016
Jul21,MLG910,50,106531.88264360625,228464.0537219101,121932.17107830386,4.5568
Jul21,MLG910,50,106531.88264360625,234626.11607142858,128094.23342782233,2.8672
Jul21,MLG910,50,106531.88264360625,169241.92266949153,62710.040025885275,6.0416
Jul21,MLG910,50,106531.88264360625,345016.62034254806,238484.7376989418,10.649600000000001
Jul21,MLG910,50,108201.79175233818,285561.4646084337,177359.67285609554,6.3744000000000005
Jul21,MLG910,50,108201.79175233818,278513.1682389937,170311.3764866555,4.0704
Jul21,MLG910,50,108201.79175233818,194012.3630798969,85810.57132755872,4.9664
Jul21,MLG910,50,108201.79175233818,271874.7603527607,163672.96860042255,4.1728000000000005
Jul21,MLG910,50,108201.79175233818,277048.38522304833,168846.59347071016,6.8864
