sd,flow_rate,survival,intensity,area,channel_density
12sd2,2.0,False,324683.6538461538,8.32,13.554808545641691
12sd2,2.0,False,324683.6538461538,8.32,13.554808545641691
12sd2,2.0,False,389335.30130293156,7.8592,41.3196568093658
12sd2,2.0,False,389335.30130293156,7.8592,41.3196568093658
12sd2,2.0,False,377164.7942493113,9.2928,36.09299523260924
12sd2,2.0,False,436707.67086988303,8.7552,61.857624917768135
12sd2,2.0,False,435358.17307692295,4.992,61.27807895215581
12sd2,2.0,False,440965.6613372092,8.8064,63.6862319816907
12sd2,2.0,False,361044.97144670045,5.0432000000000015,29.364046620124977
12sd2,2.0,False,402357.3296673819,5.9648,47.10576554817974
12sd2,2.0,False,370016.26000615756,10.3936,33.21679400370769
12sd2,2.0,False,370016.26000615756,10.3936,33.21679400370769
12sd2,2.0,True,354061.06839005224,4.8896000000000015,26.364788035322018
12sd2,2.0,True,436707.67086988303,8.7552,61.857624917768135
12sd2,2.0,False,482234.65948879544,9.1392,73.35599687359034
12sd2,2.0,False,349019.97227822576,6.3488000000000016,16.146540929352312
12sd2,2.0,False,349019.97227822576,6.3488000000000016,16.146540929352312
12sd2,2.0,False,487433.7694636678,7.3984,75.5887705961045
12sd2,2.0,False,434717.3587328767,9.344,52.949546345445
12sd2,2.0,False,434717.3587328767,9.344,52.949546345445
12sd2,2.0,False,360789.60615335044,9.9328,21.201046290269694
12sd2,2.0,False,385443.89204545453,5.6320000000000014,31.788904972484623
12sd2,2.0,False,385443.89204545453,5.6320000000000014,31.788904972484623
12sd2,2.0,False,454710.6086461888,22.5024,61.53570883284242
12sd2,2.0,False,454710.6086461888,22.5024,61.53570883284242
12sd2,2.0,True,487433.7694636678,7.3984,75.5887705961045
12sd2,2.0,True,482234.65948879544,9.1392,73.35599687359034
12sd2,2.0,False,398692.74172008544,11.9808,36.131495124481546
12sd2,2.0,False,398692.74172008544,11.9808,36.131495124481546
12sd2,2.0,False,443730.8296971253,12.4672,55.473240121881034
12sd2,2.0,False,443730.8296971253,12.4672,55.473240121881034
12sd2,2.0,False,445952.55398671096,7.7056,56.42736643127506
12sd2,2.0,False,445952.55398671096,7.7056,56.42736643127506
12sd2,2.0,False,333559.6143018018,5.6832,8.159873814762406
12sd2,2.0,False,314876.50644618826,5.7088,0.1363558517794192
12sd2,2.0,True,398692.74172008544,11.9808,36.131495124481546
12sd2,2.0,True,398692.74172008544,11.9808,36.131495124481546
12sd2,2.0,True,349013.671875,5.4272,14.796666231623279
12sd2,2.0,False,401388.1138392857,13.6192,38.89701889442361
12sd2,2.0,False,401388.1138392857,13.6192,38.89701889442361
12sd2,2.0,False,351092.4657534247,9.344,17.297398585239982
12sd2,2.0,False,351092.4657534247,9.344,17.297398585239982
12sd2,2.0,False,341164.3145161291,3.968,13.033723590304946
12sd2,2.0,False,452949.00173611107,4.6080000000000005,61.04000032046252
12sd2,2.0,False,352191.67172330094,7.9104,17.769455959873746
12sd2,2.0,False,352191.67172330094,7.9104,17.769455959873746
12sd2,2.0,False,363522.4280196629,4.5568,22.63548399871138
12sd2,2.0,False,423895.9646358543,9.1392,48.56308444251437
12sd2,2.0,False,348289.0955338266,12.1088,13.825418839030181
12sd2,2.0,False,348289.0955338266,12.1088,13.825418839030181
12sd2,2.0,False,471238.7116683992,12.3136,66.62650853039055
12sd2,2.0,False,471238.7116683992,12.3136,66.62650853039055
12sd2,2.0,False,464344.815340909,5.6320000000000014,63.665903611442864
12sd2,2.0,False,431265.0835396039,7.7568,49.459711345701315
12sd2,2.0,False,431265.0835396039,7.7568,49.459711345701315
12sd2,2.0,True,348289.0955338266,12.1088,13.825418839030181
12sd2,2.0,True,348289.0955338266,12.1088,13.825418839030181
12sd2,2.0,False,454667.0007288629,8.780800000000001,59.92391173430635
12sd2,2.0,False,454667.0007288629,8.780800000000001,59.92391173430635
12sd2,2.0,False,483373.4856828194,5.8112,72.2519997302747
12sd2,2.0,False,473808.651026393,8.7296,68.14435215515557
12sd2,2.0,False,428240.51099785406,5.9648,48.574974678760306
12sd2,2.0,False,447622.61460016156,15.8464,56.89867850873025
12sd2,2.0,False,447622.61460016156,15.8464,56.89867850873025
12sd2,2.0,False,447622.61460016156,15.8464,56.89867850873025
12sd2,2.0,False,454667.0007288629,8.780800000000001,59.92391173430635
12sd2,2.0,False,343465.61892023345,6.5792,18.401730483860966
12sd2,2.0,False,484267.95212765964,6.016,78.86972427003744
12sd2,2.0,False,468757.839532872,14.7968,76.93215442885452
12sd2,2.0,False,379685.18619337975,7.3472,38.67963029833395
12sd2,2.0,False,454258.71255760366,5.5552,70.70545988570424
12sd2,2.0,False,398651.47844145563,8.0896,46.824762667084876
12sd2,2.0,False,442108.9260057471,4.4544000000000015,65.48769679197244
12sd2,2.0,False,473521.6346153846,4.6592,78.97798083589021
12sd2,2.0,False,382838.3977900553,9.2672,40.03378668829509
12sd2,2.0,False,468757.839532872,14.7968,76.93215442885452
12sd2,2.0,False,398651.47844145563,8.0896,46.824762667084876
12sd2,2.0,True,468757.839532872,14.7968,76.93215442885452
12sd2,2.0,True,468757.839532872,14.7968,76.93215442885452
12sd2,2.0,True,379685.18619337975,7.3472,38.67963029833395
12sd2,2.0,False,428398.7226277372,7.0144,56.632905637403304
12sd2,2.0,False,463490.625,6.4,71.70323072544798
12sd2,2.0,False,463490.625,6.4,71.70323072544798
12sd2,2.0,False,375030.6799892704,5.9648,33.71383606567114
12sd2,2.0,False,375030.6799892704,5.9648,33.71383606567114
12sd2,2.0,False,319350.7687165775,9.5744,9.801927419298824
12sd2,2.0,False,319350.7687165775,9.5744,9.801927419298824
12sd2,2.0,False,406730.0296753875,13.2096,47.32721899890846
12sd2,2.0,False,406730.0296753875,13.2096,47.32721899890846
12sd2,2.0,False,406730.0296753875,13.2096,47.32721899890846
12sd2,2.0,True,428398.7226277372,7.0144,56.632905637403304
12sd2,2.0,True,428398.7226277372,7.0144,56.632905637403304
12sd2,2.0,False,331931.59298780485,5.247999999999999,16.47832582532773
12sd2,2.0,False,445570.5156619385,10.8288,65.2809096575457
12sd2,2.0,False,445570.5156619385,10.8288,65.2809096575457
12sd2,2.0,False,445570.5156619385,10.8288,65.2809096575457
12sd2,2.0,False,339990.1075487013,3.9424,19.939079616078114
12sd2,2.0,False,426808.0126549585,12.3904,57.223295203331965
12sd2,2.0,False,426808.0126549585,12.3904,57.223295203331965
12sd2,2.0,False,426808.0126549585,12.3904,57.223295203331965
12sd2,2.0,False,348851.701183432,4.3264000000000005,23.74471817784205
12sd2,2.0,False,318037.56857366767,8.166400000000001,8.928467687795969
12sd2,2.0,False,458922.8479853479,6.9888,69.43208297575559
12sd2,2.0,False,458922.8479853479,6.9888,69.43208297575559
12sd2,2.0,False,415852.47395833326,7.6800000000000015,50.935378768467245
12sd2,2.0,False,415852.47395833326,7.6800000000000015,50.935378768467245
12sd2,2.0,False,352200.38341029023,9.7024,23.59979328448172
12sd2,2.0,False,352200.38341029023,9.7024,23.59979328448172
12sd2,2.0,False,426212.128429878,8.3968,57.05312863966362
12sd2,2.0,False,385023.6378205128,4.992,39.364605037146184
12sd2,2.0,False,365202.00545171346,8.217600000000001,30.852144230529223
12sd2,2.0,False,365202.00545171346,8.217600000000001,30.852144230529223
12sd2,2.0,True,428335.1706288344,4.1728000000000005,57.96487562261427
12sd2,2.0,True,389581.8309294871,5.9904,41.32213504613835
12sd2,2.0,True,426212.128429878,8.3968,57.05312863966362
12sd2,2.0,False,457221.29755434784,5.888,69.91628190039224
12sd2,2.0,False,457221.29755434784,5.888,69.91628190039224
12sd2,2.0,False,433845.94011506275,6.1184,59.877662964255165
12sd2,2.0,False,433845.94011506275,6.1184,59.877662964255165
12sd2,2.0,False,363136.311534749,6.630400000000002,29.511196129373566
12sd2,2.0,False,324525.42818509607,5.3248000000000015,12.929633869136408
12sd2,2.0,False,440655.0696942446,10.6752,62.80186454319269
12sd2,2.0,False,440655.0696942446,10.6752,62.80186454319269
12sd2,2.0,False,361787.8529505075,10.0864,28.932096455132317
12sd2,2.0,False,344798.22107263515,7.5776,19.924393192056986
12sd2,2.0,False,344798.22107263515,7.5776,19.924393192056986
12sd2,2.0,False,420205.72916666657,5.376,52.308378790815944
12sd2,2.0,False,363767.82935684646,6.1696,28.070949642695357
12sd2,2.0,False,373396.26736111107,10.5984,32.20591187059227
12sd2,2.0,False,373396.26736111107,10.5984,32.20591187059227
12sd2,2.0,False,409633.9340965346,5.171200000000002,47.76828897804458
12sd2,2.0,False,280739.1640866873,8.2688,-7.585965276706839
12sd2,2.0,False,280739.1640866873,8.2688,-7.585965276706839
12sd2,2.0,False,362937.41319444455,11.52,27.000165238494308
12sd2,2.0,False,362937.41319444455,11.52,27.000165238494308
12sd2,2.0,False,362937.41319444455,11.52,27.000165238494308
12sd2,2.0,False,481732.9963235294,4.352,78.01729271671893
12sd2,2.0,False,325562.66622340423,3.6096,10.949465536839204
12sd2,0.5,False,462448.17197712424,3.9168,85.52603658916797
12sd2,0.5,False,375787.067819149,4.8128,48.30915965000613
12sd2,0.5,False,389662.80531609186,11.136,54.26813766997769
12sd2,0.5,True,408220.94298245606,2.9184,62.237986801948836
12sd2,0.5,True,426487.4714176829,4.1984,70.08260345534711
12sd2,0.5,True,428797.0153443113,4.2752,71.07444417718042
12sd2,0.5,True,373239.7017045454,2.8160000000000003,47.21518546023156
12sd2,0.5,True,389662.80531609186,11.136,54.26813766997769
12sd2,0.5,True,361347.9598445596,4.9408,43.82350166677827
12sd2,0.5,False,367059.3347482436,21.8624,45.171112558752625
12sd2,0.5,True,367059.3347482436,21.8624,45.171112558752625
12sd2,0.5,True,434623.64130434784,5.888,74.18681120476313
12sd2,0.5,True,371183.63294314384,7.654400000000001,46.94230506629562
12sd2,0.5,True,368601.508989726,7.4752,45.833404016052455
12sd2,0.5,True,342969.5273631841,5.1456,34.82567090244108
12sd2,0.5,True,367059.3347482436,21.8624,45.171112558752625
12sd2,0.5,True,367059.3347482436,21.8624,45.171112558752625
12sd2,0.5,False,323264.1074640288,7.1168000000000005,25.800647208802882
12sd2,0.5,True,434348.4569648924,22.6048,73.5061617578005
12sd2,0.5,True,434348.4569648924,22.6048,73.5061617578005
12sd2,0.5,True,434348.4569648924,22.6048,73.5061617578005
12sd2,0.5,True,310996.09375,5.5296,20.532111097715955
12sd2,0.5,False,343589.4189765458,12.0064,35.69009200026874
12sd2,0.5,False,364591.8147935779,8.3712,44.70963529070719
12sd2,0.5,True,358422.9324930939,9.2672,42.06038986901519
12sd2,0.5,True,358422.9324930939,9.2672,42.06038986901519
12sd2,0.5,True,391663.9122596154,3.9936,56.335830567908594
12sd2,0.5,True,370285.3260869565,5.2992,47.154731175605356
12sd2,0.5,False,282945.2164446721,6.2464,13.847123364370828
12sd2,0.5,True,323350.2782534246,9.344,31.19920106597004
12sd2,0.5,True,326428.74053030304,4.224,32.52125613131498
12sd2,0.5,True,373828.9107399425,8.908800000000003,49.462504919969916
12sd2,0.5,True,373828.9107399425,8.908800000000003,49.462504919969916
12sd2,0.5,True,331952.9635847107,6.195200000000002,31.478750995647452
12sd2,0.5,True,278755.3571428571,4.48,8.632875771217497
12sd2,0.5,True,270791.5998931624,2.9952,5.212815798349373
12sd2,0.5,True,299304.9823113208,5.4272,17.457975318143053
12sd2,0.5,True,361993.83031542046,5.4784000000000015,44.78854296299898
12sd2,0.5,True,351643.71468926553,4.5312,40.34365406725489
12sd2,0.5,True,353135.01927759737,7.8848,40.98409939601021
12sd2,0.5,True,353997.75552486186,4.6336,41.354604123100536
12sd2,0.5,True,374512.32737252134,9.0368,50.16464991391073
12sd2,0.5,True,374512.32737252134,9.0368,50.16464991391073
12sd2,0.5,True,415545.7525143678,4.4544000000000015,67.21225103919886
12sd2,0.5,True,447052.62115036225,7.065600000000001,80.74297239519063
12sd2,0.5,True,333312.5443892045,4.5056,31.89694763009686
12sd2,0.5,True,363537.1692200557,9.1904,44.87700545178809
12sd2,0.5,True,384553.58500608266,10.5216,51.51864632053771
12sd2,0.5,True,384553.58500608266,10.5216,51.51864632053771
12sd2,0.5,True,403469.8628270349,8.8064,59.64229984018408
12sd2,0.5,False,376169.8280567685,5.8624,51.71206095877335
12sd2,0.5,True,307188.57907458564,4.6336,22.087852042629237
12sd2,0.5,True,352115.13994910935,10.0608,41.38170138383961
12sd2,0.5,True,309627.8673537234,4.8128,23.135411874527076
12sd2,0.5,True,352115.13994910935,10.0608,41.38170138383961
12sd2,0.5,True,345851.0604919679,6.3744000000000005,38.69157325128555
12sd2,0.5,False,254878.78889484977,5.9648,-2.3755540096929706
12sd2,0.5,False,279304.6120169082,5.2992,8.114190635312497
12sd2,0.5,True,377324.5192307692,6.6560000000000015,50.20914038019881
12sd2,0.5,True,377324.5192307692,6.6560000000000015,50.20914038019881
12sd2,0.5,True,298280.325443787,8.652800000000001,16.263368958191705
12sd2,0.5,True,298280.325443787,8.652800000000001,16.263368958191705
12sd2,0.5,False,308555.9153978389,13.0304,20.499701556763213
12sd2,0.5,False,380671.4570473251,6.2208000000000006,51.46994207063199
12sd2,0.5,False,380671.4570473251,6.2208000000000006,51.46994207063199
12sd2,0.5,False,434868.21546052635,4.864,74.74490617319783
12sd2,0.5,False,434868.21546052635,4.864,74.74490617319783
12sd2,0.5,True,308555.9153978389,13.0304,20.499701556763213
12sd2,0.5,True,328972.1996753246,3.9424,29.267537449149582
12sd2,0.5,True,361617.14234104037,4.4288,43.287008187270004
12sd2,0.5,True,393415.1785714285,4.6592,56.942772359580694
12sd2,0.5,True,400324.72984813096,10.9568,59.91010034447567
12sd2,0.5,True,400324.72984813096,10.9568,59.91010034447567
12sd2,0.5,True,328788.07979559735,4.0704,30.62139794759817
12sd2,0.5,True,367664.81633771927,5.8368,47.317131676617535
12sd2,0.5,True,333733.0234704641,6.0672000000000015,32.74501917313806
12sd2,0.5,False,273905.38434903044,9.2416,6.1405443451619375
12sd2,0.5,False,340364.58333333326,4.6848,34.68165115549384
12sd2,0.5,True,331974.34240107914,7.1168000000000005,31.07843645727809
12sd2,0.5,True,331974.34240107914,7.1168000000000005,31.07843645727809
12sd2,0.5,True,358197.8746639785,9.5232,42.340212805746745
12sd2,0.5,True,358197.8746639785,9.5232,42.340212805746745
12sd2,0.5,True,356403.7298387097,8.7296,38.705194404311364
12sd2,0.5,True,380798.18532436714,8.0896,49.181468121671145
12sd2,0.5,True,380798.18532436714,8.0896,49.181468121671145
12sd2,0.5,True,278642.66939252336,8.217600000000001,7.14261839688413
12sd2,0.5,True,278642.66939252336,8.217600000000001,7.14261839688413
12sd2,0.5,True,360629.8344678217,5.171200000000002,42.35225786369587
12sd2,0.5,True,376550.1593594527,10.2912,49.189290210332295
12sd2,0.5,True,376550.1593594527,10.2912,49.189290210332295
sd1,0.01,False,130554.79676573428,3.6608,22.37597862544506
sd1,0.01,False,130554.79676573428,3.6608,22.37597862544506
sd1,0.01,False,166465.48763736262,4.6592,44.5958268328414
sd1,0.01,False,166465.48763736262,4.6592,44.5958268328414
sd1,0.01,False,149235.16757246378,3.5328000000000004,33.93451436253784
sd1,0.01,False,175307.15460526315,2.432,50.06663491696869
sd1,0.01,False,140927.30141625614,5.1968000000000005,28.793997139458074
sd1,0.01,False,181488.22623239434,3.6352,53.89119161527516
sd1,0.01,False,189730.5689102564,8.9856,58.99116598864857
sd1,0.01,False,211488.8633303411,14.2592,72.45417623800273
sd1,0.01,False,199521.41411870503,17.792,65.04928096982597
sd1,0.01,False,199521.41411870503,17.792,65.04928096982597
sd1,0.01,True,154349.92283950615,2.0736,37.09928459928792
sd1,0.01,True,148602.84978693182,4.5056,33.543265827008895
sd1,0.01,True,140927.30141625614,5.1968000000000005,28.793997139458074
sd1,0.01,True,178834.74042338703,3.1744000000000003,52.24933927365941
sd1,0.01,True,189730.5689102564,8.9856,58.99116598864857
sd1,0.01,True,211488.8633303411,14.2592,72.45417623800273
sd1,0.01,True,211488.8633303411,14.2592,72.45417623800273
sd1,0.01,True,197472.35576923078,9.984,63.781419940469185
sd1,0.01,True,197472.35576923078,9.984,63.781419940469185
sd1,0.01,True,199521.41411870503,17.792,65.04928096982597
sd1,0.01,True,199521.41411870503,17.792,65.04928096982597
sd1,0.01,False,194453.76536885247,4.6848,57.310176633572496
sd1,0.01,False,190976.75030048075,5.3248000000000015,55.1587630807052
sd1,0.01,False,190976.75030048075,5.3248000000000015,55.1587630807052
sd1,0.01,False,190976.75030048075,5.3248000000000015,55.1587630807052
sd1,0.01,False,211483.495213964,5.6832,67.84737330082746
sd1,0.01,True,196936.77325581395,5.504,58.84654524712209
sd1,0.01,True,181489.3830128205,6.9888,49.288425977662186
sd1,0.01,True,211483.495213964,5.6832,67.84737330082746
sd1,0.01,True,211483.495213964,5.6832,67.84737330082746
sd1,0.01,False,223869.20262896825,6.4512,76.1764312319599
sd1,0.01,False,194586.3560267857,2.8672,58.05758164182212
sd1,0.01,False,180428.466796875,15.5648,49.29734501061072
sd1,0.01,True,227518.7857824427,3.3536,78.4346218075843
sd1,0.01,False,202200.14728483604,6.2464,61.880436069293296
sd1,0.01,False,166457.49080882352,4.352,39.764559650620065
sd1,0.01,True,202200.14728483604,6.2464,61.880436069293296
sd1,0.01,True,194969.77880658442,6.2208000000000006,57.40662378189937
sd1,0.01,True,194969.77880658442,6.2208000000000006,57.40662378189937
sd1,0.01,True,177507.12076822913,4.9152000000000005,46.601551490280514
sd1,0.01,True,177507.12076822913,4.9152000000000005,46.601551490280514
sd1,0.01,True,166457.49080882352,4.352,39.764559650620065
sd1,0.01,True,156561.4248853211,5.5808,33.641339034880325
sd1,0.01,True,156561.4248853211,5.5808,33.641339034880325
sd1,0.01,True,156561.4248853211,5.5808,33.641339034880325
sd1,0.01,True,156561.4248853211,5.5808,33.641339034880325
sd1,0.01,True,233975.3454773869,5.0944,81.5414357176245
sd1,0.01,False,229953.29122340426,12.032,79.65986964063345
sd1,0.01,False,252550.26223776228,3.6608,93.64181356036627
sd1,0.01,True,252550.26223776228,3.6608,93.64181356036627
sd1,0.01,False,178609.97745646766,10.2912,49.89738942629806
sd1,0.01,False,178609.97745646766,10.2912,49.89738942629806
sd1,0.01,True,178609.97745646766,10.2912,49.89738942629806
sd1,0.01,False,175089.3119131455,5.4528,44.716659503842834
sd1,0.01,False,274442.70833333326,5.376,106.19187297822356
sd1,0.01,False,159833.20552147238,4.1728000000000005,35.27689769389427
sd1,0.01,True,274442.70833333326,5.376,106.19187297822356
sd1,0.01,True,159833.20552147238,4.1728000000000005,35.27689769389427
sd1,0.01,True,179932.7074579832,9.1392,47.713525094632665
sd1,0.01,False,165430.87121212124,5.0688,40.094989058773145
sd1,0.01,False,167731.82744565222,4.7104,41.51871266308046
sd1,0.01,False,184179.3915719697,6.7584,51.69569253725296
sd1,0.01,False,150543.3941831683,5.171200000000002,31.03543560092426
sd1,0.01,False,150543.3941831683,5.171200000000002,31.03543560092426
sd1,0.01,False,149061.7832568807,2.7904,35.05601404328782
sd1,0.01,False,191214.5033713693,6.1696,61.13813665744202
sd1,0.01,False,165911.5078422053,6.7328,45.48183191353504
sd1,0.01,False,209963.6130136986,3.7376,72.7392047562329
sd1,0.01,False,201466.02935303515,8.0128,67.48129925548498
sd1,0.01,False,201466.02935303515,8.0128,67.48129925548498
sd1,0.01,False,213488.0672089041,3.7376,74.91997141180454
sd1,0.01,False,213488.0672089041,3.7376,74.91997141180454
sd1,0.01,False,182187.90064102566,4.992,55.552899012928535
sd1,0.01,False,182187.90064102566,4.992,55.552899012928535
sd1,0.01,False,164644.86607142855,4.48,44.6980935003584
sd1,0.01,False,220109.5066713483,4.5568,79.01700703542751
sd1,0.01,True,127208.04148706894,2.9696,21.53394545862304
sd1,0.01,True,191214.5033713693,6.1696,61.13813665744202
sd1,0.01,True,165911.5078422053,6.7328,45.48183191353504
sd1,0.01,True,177662.59348290603,2.9952,52.7528515701013
sd1,0.01,True,215890.39522058825,3.4816000000000003,76.40641910936665
sd1,0.01,True,193442.04837328766,3.7376,62.51643684093628
sd1,0.01,False,169085.52359271527,3.8656,47.42168533140659
sd1,0.01,False,208304.86918604648,4.4032,71.68877361975075
sd1,0.01,False,156198.12334656087,4.8384,39.447567587997995
sd1,0.01,False,168916.21224832212,3.8144,47.31692342677898
sd1,0.01,False,223863.90186915887,2.7392000000000003,81.31597198551134
sd1,0.01,False,163642.23345588235,4.352,44.05363315380837
sd1,0.01,False,164477.0900682471,17.817600000000006,44.57020319886819
sd1,0.01,False,164477.0900682471,17.817600000000006,44.57020319886819
sd1,0.01,False,211334.2927631579,4.864,73.56323858841287
sd1,0.01,False,181218.86748120302,6.8096000000000005,54.92922843087225
sd1,0.01,False,158172.7915502793,4.5824,40.6693994904653
sd1,0.01,False,178095.74398535566,12.2368,52.99678635509174
sd1,0.01,True,164477.0900682471,17.817600000000006,44.57020319886819
sd1,0.01,True,211334.2927631579,4.864,73.56323858841287
sd1,0.01,True,181218.86748120302,6.8096000000000005,54.92922843087225
sd1,0.01,True,193077.3542600897,5.7088,62.26670286538541
sd1,0.01,True,193077.3542600897,5.7088,62.26670286538541
sd1,0.01,True,197163.10975609755,5.247999999999999,64.79477639252428
sd1,0.01,True,197163.10975609755,5.247999999999999,64.79477639252428
sd1,0.01,True,137122.59928385413,4.9152000000000005,27.644529582824152
sd1,0.01,True,137122.59928385413,4.9152000000000005,27.644529582824152
sd1,0.01,True,178095.74398535566,12.2368,52.99678635509174
sd1,0.01,False,166927.0450367647,8.704,41.00405311264003
sd1,0.01,False,166927.0450367647,8.704,41.00405311264003
sd1,0.01,False,246563.13004032255,7.936,90.2791207223357
sd1,0.01,False,241890.08851931329,5.9648,87.38766219721659
sd1,0.01,False,211066.19698660716,2.8672,68.31528641179011
sd1,0.01,False,218695.67169540227,2.2272000000000003,73.03604688219177
sd1,0.01,False,168994.01565356491,14.0032,42.28299741139021
sd1,0.01,False,168994.01565356491,14.0032,42.28299741139021
sd1,0.01,False,168994.01565356491,14.0032,42.28299741139021
sd1,0.01,False,168994.01565356491,14.0032,42.28299741139021
sd1,0.01,False,148646.38157894733,4.864,29.692837502357353
sd1,0.01,False,148646.38157894733,4.864,29.692837502357353
sd1,0.01,False,148646.38157894733,4.864,29.692837502357353
sd1,0.01,False,142366.92497103132,22.0928,25.807404800669538
sd1,0.01,False,192549.19525375942,6.8096000000000005,56.85783578153675
sd1,0.01,False,192549.19525375942,6.8096000000000005,56.85783578153675
sd1,0.01,False,190771.875,5.12,55.75811351789004
sd1,0.01,False,190771.875,5.12,55.75811351789004
sd1,0.01,False,197106.71164772726,5.6320000000000014,59.677812786119915
sd1,0.01,False,197106.71164772726,5.6320000000000014,59.677812786119915
sd1,0.01,True,246563.13004032255,7.936,90.2791207223357
sd1,0.01,True,246563.13004032255,7.936,90.2791207223357
sd1,0.01,True,241890.08851931329,5.9648,87.38766219721659
sd1,0.01,True,241890.08851931329,5.9648,87.38766219721659
sd1,0.01,True,241890.08851931329,5.9648,87.38766219721659
sd1,0.01,True,158166.43792229728,3.7888,35.58340105712931
sd1,0.01,True,158166.43792229728,3.7888,35.58340105712931
sd1,0.01,True,211066.19698660716,2.8672,68.31528641179011
sd1,0.01,True,148646.38157894733,4.864,29.692837502357353
sd1,0.01,True,142366.92497103132,22.0928,25.807404800669538
sd1,0.01,True,192549.19525375942,6.8096000000000005,56.85783578153675
sd1,0.01,True,182846.2611607143,3.5839999999999996,50.85411606796899
sd1,0.01,False,194704.09650259066,4.9408,54.09156605382191
sd1,0.01,False,194704.09650259066,4.9408,54.09156605382191
sd1,0.01,False,209163.3103649068,8.2432,63.038248209490995
sd1,0.01,False,242704.92553710935,6.5536,83.79222368775358
sd1,0.01,False,223280.10110294115,3.4816000000000003,71.7730550249879
sd1,0.01,False,223280.10110294115,3.4816000000000003,71.7730550249879
sd1,0.01,False,229631.93221830984,7.2704,75.70326967129022
sd1,0.01,False,251323.40494791663,6.144,89.1249337982685
sd1,0.01,False,251323.40494791663,6.144,89.1249337982685
sd1,0.01,False,185348.62055439327,6.1184,48.302837114576455
sd1,0.01,False,162423.77387152778,3.6864,34.11801913677609
sd1,0.01,False,218786.0243055556,6.912000000000001,68.99233146198945
sd1,0.01,False,218669.69589359505,12.3904,68.92035290648879
sd1,0.01,False,218669.69589359505,12.3904,68.92035290648879
sd1,0.01,False,218786.0243055556,6.912000000000001,68.99233146198945
sd1,0.01,False,137545.25273224042,4.6848,18.724359200920897
sd1,0.01,True,209163.3103649068,8.2432,63.038248209490995
sd1,0.01,True,209163.3103649068,8.2432,63.038248209490995
sd1,0.01,True,242704.92553710935,6.5536,83.79222368775358
sd1,0.01,True,145729.06494140625,3.2768,23.78811767038462
sd1,0.01,True,145729.06494140625,3.2768,23.78811767038462
sd1,0.01,True,229631.93221830984,7.2704,75.70326967129022
sd1,0.01,True,200248.6096398305,3.0208,57.52225026799609
sd1,0.01,True,185348.62055439327,6.1184,48.302837114576455
sd1,0.01,True,218669.69589359505,12.3904,68.92035290648879
sd1,0.01,False,176792.84474206343,3.2256,42.63984323118161
sd1,0.01,False,170775.5723110465,4.4032,38.916637779142214
sd1,0.01,False,258634.61538461535,4.992,93.27968547768054
sd1,0.01,False,166738.93229166663,7.6800000000000015,36.41895460119521
sd1,0.01,False,185187.016039823,2.8928000000000003,47.83376202071011
sd1,0.01,False,221067.12443946188,5.7088,70.034687231391
sd1,0.01,False,221067.12443946188,5.7088,70.034687231391
sd1,0.01,False,249359.5753205128,4.992,87.540726484143
sd1,0.01,False,209392.91588345863,3.4048000000000003,62.81123550267973
sd1,0.01,False,184532.9483695652,3.5328000000000004,47.42905567845548
sd1,0.01,False,180553.6605046948,5.4528,44.9668593189638
sd1,0.01,False,180553.6605046948,5.4528,44.9668593189638
sd1,0.01,False,249359.5753205128,4.992,87.540726484143
sd1,0.01,False,237396.81177745663,4.4288,80.13873048752214
sd1,0.01,False,237396.81177745663,4.4288,80.13873048752214
sd1,0.01,False,179945.21722560975,4.1984,44.59038320625381
sd1,0.01,False,167914.49652777778,3.2256,37.146338515300585
sd1,0.01,False,244807.66684322036,3.0208,84.72421939490432
sd1,0.01,False,244807.66684322036,3.0208,84.72421939490432
sd1,0.01,False,217728.77536701207,14.8224,67.96907368142328
sd1,0.01,False,244807.66684322036,3.0208,84.72421939490432
sd1,0.01,True,176792.84474206343,3.2256,42.63984323118161
sd1,0.01,True,170775.5723110465,4.4032,38.916637779142214
sd1,0.01,True,237396.81177745663,4.4288,80.13873048752214
sd1,0.01,True,172434.45889261743,3.8144,39.94307885117726
sd1,0.01,True,210076.85122282608,7.065600000000001,63.234422555213584
sd1,0.01,True,210076.85122282608,7.065600000000001,63.234422555213584
sd1,0.01,True,198779.4682017544,7.296,56.24413276194882
sd1,0.01,True,198779.4682017544,7.296,56.24413276194882
sd1,0.01,False,215100.27985074624,3.4304,67.47240061358815
sd1,0.01,False,199888.90016233767,1.9712,58.060313586085535
sd1,0.01,False,148303.59507415254,12.0832,26.14175059076076
sd1,0.01,False,221701.33463541663,6.144,71.5568231564016
sd1,0.01,False,221701.33463541663,6.144,71.5568231564016
sd1,0.01,False,216637.0442708333,3.072,68.42327823014331
sd1,0.01,False,216637.0442708333,3.072,68.42327823014331
sd1,0.01,False,191238.56707317074,3.1488,52.70789391608235
sd1,0.01,False,239478.4512362637,2.3296,82.55646763130322
sd1,0.01,False,181014.32291666663,2.3040000000000003,46.38161202958243
sd1,0.01,False,174760.8173076923,1.664,42.51223658670306
sd1,0.01,False,169406.79505813954,4.4032,39.19941918340228
sd1,0.01,False,166058.37264150946,4.0704,37.127572721363144
sd1,0.01,False,166058.37264150946,4.0704,37.127572721363144
sd1,0.01,True,148303.59507415254,12.0832,26.14175059076076
sd1,0.01,True,181014.32291666663,2.3040000000000003,46.38161202958243
