<<<<<<< HEAD
area,date,exposure_ms,flow_rate,intensity,mean_bg,rbs,survival,rescaled_intensity,effective_channels,effective_channels_err,shock_class
14.131200000000002,20170316,100,1.0,256653.16218756378,208091.2811397512,sd6,False,48561.88104781258,100.7884610982498,46.594376407026644,fast
6.0928,20170316,100,1.0,250491.3866068849,208091.2811397512,sd6,False,42400.10546713369,87.99991450554376,40.68224770552303,fast
6.016,20170316,100,1.0,240919.8888707839,208091.2811397512,sd6,False,32828.60773103271,68.1346105590762,31.498543148119335,fast
6.0672000000000015,20170316,100,1.0,230707.5211790881,205790.36840776476,sd6,False,24917.152771323337,51.714666495292015,23.907624049310233,fast
8.192,20170316,100,1.0,242096.40520446823,205790.36840776476,sd6,False,36306.03679670347,75.35189120276056,34.835082740872544,fast
7.936,20170316,100,1.0,258156.79405791807,205790.36840776476,sd6,False,52366.42565015331,108.68465843195764,50.24477831555755,fast
5.6320000000000014,20170316,100,1.0,251136.77686486344,205790.36840776476,sd6,False,45346.408457098674,94.11486182390178,43.509180014599224,fast
13.44,20170316,100,1.0,256226.5898255481,205790.36840776476,sd6,False,50436.22141778332,104.67858803294737,48.392777103806004,fast
7.7312,20170316,100,1.0,251852.62147329285,205790.36840776476,sd6,False,46062.253065528086,95.60057190992674,44.19602188345643,fast
6.8352,20170316,100,1.0,239898.73143698237,205790.36840776476,sd6,False,34108.36302921761,70.79069727366192,32.726448632542485,fast
12.5696,20170316,100,1.0,255145.6405211409,205790.36840776476,sd6,False,49355.27211337612,102.43511610464297,47.3556229063219,fast
6.3488000000000016,20170316,100,1.0,240351.64987165746,205790.36840776476,sd6,False,34561.281463892694,71.73071341490213,33.16101689002318,fast
5.5552,20170316,100,1.0,250320.9955274559,209300.90259246185,sd6,False,41020.092934994056,85.13574745909617,39.35814695033154,fast
5.9904,20170316,100,1.0,239832.8175139061,209300.90259246185,sd6,False,30531.91492144426,63.367906121372734,29.29490179501948,fast
4.48,20170316,100,1.0,247759.10597067626,209300.90259246185,sd6,False,38458.20337821441,79.81863658200159,36.900053405637635,fast
4.7616000000000005,20170316,100,1.0,243166.3089917061,209300.90259246185,sd6,False,33865.40639924424,70.28644940845828,32.49333549064389,fast
6.6048,20170316,100,1.0,247075.3005636534,209300.90259246185,sd6,False,37774.39797119156,78.39942272171805,36.24395265672692,fast
13.8752,20170316,100,1.0,256596.2735604116,209300.90259246185,sd6,False,47295.37096794974,98.15986436434,45.37917950544204,fast
8.3712,20170316,100,1.0,258303.20797601753,209300.90259246185,sd6,False,49002.30538355568,101.70254618045782,47.016956769146965,fast
10.9056,20170316,100,1.0,259010.1160578004,209300.90259246185,sd6,False,49709.213465338544,103.16970882250338,47.69522417842072,fast
5.7344,20170316,100,1.0,236821.48951920605,209300.90259246185,sd6,False,27520.586926744203,57.118001712829056,26.405578996095663,fast
5.760000000000002,20170316,100,1.0,241229.3016105897,207551.61038765163,sd6,False,33677.69122293807,69.89685322032756,32.31322567213192,fast
5.7088,20170316,100,1.0,255624.60172186745,207551.61038765163,sd6,False,48072.991334215825,99.77378784389899,46.12529426182674,fast
6.1184,20170316,100,1.0,293270.3705836943,207551.61038765163,sd6,False,85718.76019604267,177.90624541299982,82.24582927061002,fast
8.4224,20170316,100,1.0,257714.39577309362,207551.61038765163,sd6,False,50162.785385441995,104.11108124956392,48.1304194450981,fast
8.4224,20170316,100,1.0,257714.39577309362,207551.61038765163,sd6,False,50162.785385441995,104.11108124956392,48.1304194450981,fast
4.4544000000000015,20170316,100,1.0,266510.0406267902,207551.61038765163,sd6,False,58958.43023913857,122.3661300665156,56.569705119641085,fast
14.847999999999999,20170316,100,1.0,250166.5813665304,207551.61038765163,sd6,False,42614.97097887876,88.44586025156113,40.888407852434995,fast
14.847999999999999,20170316,100,1.0,250166.5813665304,207551.61038765163,sd6,False,42614.97097887876,88.44586025156113,40.888407852434995,fast
11.0848,20170316,100,1.0,254594.57365516396,207551.61038765163,sd6,False,47042.96326751233,97.63600113772017,45.136998207097484,fast
11.0848,20170316,100,1.0,254594.57365516396,207551.61038765163,sd6,False,47042.96326751233,97.63600113772017,45.136998207097484,fast
11.8016,20170316,100,1.0,249819.2577341513,207551.61038765163,sd6,False,42267.64734649967,87.72500237589364,40.55515618028099,fast
8.2688,20170316,100,1.0,251136.31092257056,205757.1192219362,sd6,False,45379.19170063434,94.18290228268295,43.540635031501076,fast
6.2976,20170316,100,1.0,236719.23290901308,205757.1192219362,sd6,False,30962.113687076868,64.26076839562829,29.707670880220046,fast
8.2688,20170316,100,1.0,245662.96467768922,205757.1192219362,sd6,False,39905.845455753006,82.82316635037142,38.28904366730134,fast
6.8352,20170316,100,1.0,254881.426081582,205757.1192219362,sd6,False,49124.30685964579,101.9557559153676,47.1340153051118,fast
12.0576,20170316,100,1.0,259613.9249618191,205757.1192219362,sd6,False,53856.8057398829,111.77788942824918,51.67477504122035,fast
4.6336,20170316,100,1.0,251491.01580504535,205757.1192219362,sd6,False,45733.896583109134,94.91907968103105,43.88096889935862,fast
9.2928,20170316,100,1.0,251657.5012837048,205757.1192219362,sd6,False,45900.382061768585,95.2646143849436,44.04070915018056,fast
7.7056,20170316,100,1.0,232502.97117427556,205757.1192219362,sd6,False,26745.851952339344,55.5100667617019,25.6622327287308,fast
6.3744000000000005,20170316,100,1.0,240806.20419701122,208119.96957435342,sd6,False,32686.234622657794,67.83912022416197,31.361938344954318,fast
11.8272,20170316,100,1.0,248749.19806636238,208119.96957435342,sd6,False,40629.22849200896,84.32452217588059,38.983118541472344,fast
10.5728,20170316,100,1.0,239308.45574904032,208119.96957435342,sd6,False,31188.4861746869,64.73059646177617,29.924871793123557,fast
25.651200000000006,20170316,100,1.0,250229.45830698218,208119.96957435342,sd6,False,42109.48873262876,87.39674978440554,40.40340542788614,fast
5.6320000000000014,20170316,100,1.0,243485.88967918488,208119.96957435342,sd6,False,35365.92010483146,73.40071236491309,33.93305526453807,fast
6.9888,20170316,100,1.0,253948.00087901892,208119.96957435342,sd6,False,45828.031304665485,95.11445295564197,43.971289713843724,fast
8.4224,20170316,100,1.0,230911.4627949584,206927.5216064088,sd6,False,23983.941188549623,49.77781896637897,23.012221918730813,fast
11.6224,20170316,100,1.0,252659.4596157772,206927.5216064088,sd6,False,45731.9380093684,94.91501473072402,43.87908967804085,fast
10.3936,20170316,100,1.0,237657.03765780578,206927.5216064088,sd6,False,30729.51605139699,63.77802025553493,29.484497033688395,fast
9.4976,20170316,100,1.0,242447.28021637,206927.5216064088,sd6,False,35519.75860996122,73.71999872399005,34.08066093917932,fast
3.9936,20170316,100,1.0,242090.58302848012,206927.5216064088,sd6,False,35163.06142207133,72.97968636644156,33.73841548498231,fast
13.7984,20170316,100,1.0,250534.62891419933,206927.5216064088,sd6,False,43607.107307790546,90.50500400038405,41.84034736875822,fast
8.704,20170316,100,1.0,253808.54461932636,206927.5216064088,sd6,False,46881.023012917576,97.29989988508554,44.981619028712515,fast
9.3696,20170316,100,1.0,247682.989676938,206927.5216064088,sd6,False,40755.46807052923,84.58652794201272,39.10424347139931,fast
7.1168000000000005,20170316,100,1.0,247396.3458178525,206927.5216064088,sd6,False,40468.824211443716,83.99160878284655,38.829213106495544,fast
5.2224,20170316,100,1.0,245293.01744631448,204293.16880433785,sd6,False,40999.84864197663,85.09373114722307,39.33872286319579,fast
18.0992,20170316,100,1.0,248866.3986673829,204293.16880433785,sd6,False,44573.22986304504,92.5101570849719,42.7673270701937,fast
6.3488000000000016,20170316,100,1.0,245775.82191263017,204293.16880433785,sd6,False,41482.65310829232,86.09577468675174,39.80196630741819,fast
1.8176,20170316,100,1.0,289830.7487955979,204293.16880433785,sd6,False,85537.57999126002,177.53021232639986,82.07198965655483,fast
6.784000000000002,20170316,100,1.0,249558.02208770878,204293.16880433785,sd6,False,45264.85328337093,93.94559695447617,43.430929082373815,fast
5.4784000000000015,20170316,100,1.0,242359.37652844004,204293.16880433785,sd6,False,38066.20772410219,79.00506351022798,36.52393961713672,fast
10.9312,20170316,100,1.0,261188.5409957412,204293.16880433785,sd6,False,56895.37219140335,118.08432628748017,54.59023271965154,fast
4.864,20170316,100,1.0,247556.4003936243,204293.16880433785,sd6,False,43263.23158928644,89.79130214762921,41.51040391682642,fast
6.7072,20170316,100,1.0,240790.7157561164,204293.16880433785,sd6,False,36497.54695177855,75.74936373467712,35.0188337830233,fast
11.4944,20170316,100,1.0,242603.77037837487,207029.6095952541,sd6,False,35574.16078312078,73.83290850414774,34.13285898585426,fast
6.7328,20170316,100,1.0,237697.97384538376,207029.6095952541,sd6,False,30668.36425012967,63.65110186172207,29.425822822872465,fast
7.1168000000000005,20170316,100,1.0,249635.38277507466,207029.6095952541,sd6,False,42605.773179820564,88.4267705459615,40.87958270599942,fast
4.9408,20170316,100,1.0,243873.47694375835,207029.6095952541,sd6,False,36843.86734850425,76.46813943034162,35.3511228660302,fast
10.1632,20170316,100,1.0,244692.45592605512,207029.6095952541,sd6,False,37662.846330801025,78.16790125003375,36.136920577058085,fast
8.038400000000001,20170316,100,1.0,230985.42655448237,207029.6095952541,sd6,False,23955.81695922828,49.7194481262939,22.98523715416072,fast
8.5504,20170316,100,1.0,260532.1460408877,207029.6095952541,sd6,False,53502.536445633596,111.04261607780802,51.334859113551666,fast
10.9568,20170316,100,1.0,247963.5936237227,207029.6095952541,sd6,False,40933.98402846861,84.95703147881919,39.275526781670976,fast
7.3216,20170316,100,1.0,244665.31904140807,207029.6095952541,sd6,False,37635.70944615398,78.11157960878838,36.11088315448557,fast
6.6048,20170316,100,1.0,253146.35189411265,207029.6095952541,sd6,False,46116.74229885856,95.7136623803802,44.248303463023554,fast
6.4,20170316,100,1.0,248793.63630776128,207029.6095952541,sd6,False,41764.026712507184,86.67975561892698,40.071939944001194,fast
7.936,20170316,100,1.0,256509.6266326789,204991.67942510927,sd6,False,51517.94720756964,106.92367152910577,49.43067632704382,fast
6.2976,20170316,100,1.0,232119.58007471534,204991.67942510927,sd6,False,27127.900649606072,56.30299527746908,26.028802565445595,fast
19.8656,20170316,100,1.0,244162.56226302835,204991.67942510927,sd6,False,39170.88283791908,81.29777751415048,37.58385836307619,fast
9.1648,20170316,100,1.0,245034.7569966841,204991.67942510927,sd6,False,40043.07757157483,83.10798673764843,38.42071576734704,fast
11.0848,20170316,100,1.0,249028.6056665123,204991.67942510927,sd6,False,44036.92624140304,91.39707794675861,42.25275201098964,fast
5.888,20170316,100,1.0,241262.9780981371,204991.67942510927,sd6,False,36271.298673027835,75.2797934596097,34.801752046605934,fast
7.6288,20170316,100,1.0,241382.25214245464,204991.67942510927,sd6,False,36390.57271734538,75.5273425066471,34.91619365382144,fast
6.5280000000000005,20170316,100,1.0,247812.15118072997,204226.45057793,sd6,False,43585.700602799974,90.46057514370406,41.81980796524989,fast
6.4512,20170316,100,1.0,241116.21663700975,204226.45057793,sd6,False,36889.76605907976,76.56340057561614,35.39516197141508,fast
7.372800000000002,20170316,100,1.0,237102.02501792365,204226.45057793,sd6,False,32875.57443999365,68.23208829710619,31.543606981494545,fast
7.8336000000000015,20170316,100,1.0,284837.69678714336,204226.45057793,sd6,False,80611.24620921336,167.3057813522383,77.3452483196339,fast
9.5488,20170316,100,1.0,252852.4275934234,204226.45057793,sd6,False,48625.97701549341,100.92149000499238,46.655875500139466,fast
4.4032,20170316,100,1.0,255262.8237373686,204226.45057793,sd6,False,51036.373159438604,105.92418167886309,48.96861345010583,fast
8.6784,20170316,100,1.0,241336.53109927816,204226.45057793,sd6,False,37110.080521348165,77.02065542511133,35.60655030237241,fast
25.2928,20170316,100,1.0,246863.3414768289,204226.45057793,sd6,False,42636.89089889891,88.4913542678257,40.909439677854294,fast
16.8448,20170316,100,1.0,251487.1870320697,205075.8013975952,sd6,False,46411.385634474485,96.32518416925707,44.53100920236658,fast
9.4976,20170316,100,1.0,239261.6129150361,205075.8013975952,sd6,False,34185.81151744089,70.95143886303168,32.80075926332052,fast
5.247999999999999,20170316,100,1.0,249311.22082090128,205075.8013975952,sd6,False,44235.41942330607,91.80904350309288,42.44320315975613,fast
5.5296,20170316,100,1.0,245780.5932839392,205075.8013975952,sd6,False,40704.791886344,84.48135131977003,39.05562045371856,fast
11.648,20170316,100,1.0,244351.81945076075,205075.8013975952,sd6,False,39276.01805316555,81.51598192310846,37.68473398171223,fast
7.3984,20170316,100,1.0,238161.51043963304,205075.8013975952,sd6,False,33085.70904203784,68.66821520789604,31.745227893463493,fast
9.8048,20170316,100,1.0,241587.2412064072,205075.8013975952,sd6,False,36511.43980881199,75.77819786651975,35.03216376522369,fast
7.3472,20170316,100,1.0,256581.5973694623,205075.8013975952,sd6,False,51505.795971867105,106.89845207054125,49.419017403667745,fast
16.691200000000002,20170316,100,1.0,253508.1809429714,205989.08592835272,sd6,False,47519.09501461868,98.62419568528357,45.59383928008158,fast
8.4992,20170316,100,1.0,256828.6243017062,205989.08592835272,sd6,False,50839.53837335348,105.5156580642076,48.779753506566635,fast
8.7296,20170316,100,1.0,236385.11165637398,205989.08592835272,sd6,False,30396.025728021254,63.08587292188645,29.164518208317705,fast
28.5184,20170316,100,1.0,256702.50696852113,205989.08592835272,sd6,False,50713.42104016841,105.25390601393129,48.658745869154686,fast
12.0832,20170316,100,1.0,241339.65374765327,205989.08592835272,sd6,False,35350.567819300544,73.36884924100572,33.91832498318774,fast
5.9648,20170316,100,1.0,249190.97639867052,205989.08592835272,sd6,False,43201.8904703178,89.66399083164443,41.451548058593936,fast
8.2432,20170316,100,1.0,245387.8921023705,205989.08592835272,sd6,False,39398.80617401778,81.7708243113112,37.80254729120218,fast
4.1216,20170316,100,1.0,238120.1959795981,205989.08592835272,sd6,False,32131.110051245374,66.68697887248335,30.829304874522787,fast
5.12,20170316,100,1.0,241406.9741979109,205989.08592835272,sd6,False,35417.88826955817,73.50857044692908,33.98291791763577,fast
16.9728,20170316,100,1.0,254473.96524727647,209289.15403432547,sd6,False,45184.811212951,93.77947247727975,43.3541299494516,fast
6.272,20170316,100,1.0,232978.5395984584,209289.15403432547,sd6,False,23689.385564132914,49.16647921898401,22.729600336931583,fast
6.144,20170316,100,1.0,253100.5841882022,209289.15403432547,sd6,False,43811.43015387672,90.92906881788905,42.03639199045895,fast
17.1264,20170316,100,1.0,250724.91874377304,209289.15403432547,sd6,False,41435.76470944757,85.99845947858938,39.75697761139251,fast
17.2288,20170316,100,1.0,251437.34283742556,209289.15403432547,sd6,False,42148.188803100085,87.47707040755766,40.44053754903985,fast
8.9856,20170316,100,1.0,256069.7072422246,209289.15403432547,sd6,False,46780.553207899124,97.09137836952313,44.88521979928478,fast
8.2944,20170316,100,1.0,251839.7044744071,209289.15403432547,sd6,False,42550.55044008163,88.31215770898271,40.826597338338516,fast
10.9056,20170316,100,1.0,250869.95934626024,209289.15403432547,sd6,False,41580.80531193476,86.2994861028887,39.896141834045594,fast
15.7696,20170316,100,1.0,261709.0158875947,209289.15403432547,sd6,False,52419.86185326922,108.79556337556318,50.29604952886359,fast
5.1456,20170316,100,1.0,262362.53259078827,209289.15403432547,sd6,False,53073.37855646279,110.15191410571778,50.92308873327373,fast
8.8064,20170316,100,1.0,259876.83753529933,205002.75000087442,sd6,False,54874.08753442491,113.88922169880531,52.650841244262146,fast
4.8128,20170316,100,1.0,234773.90742197173,205002.75000087442,sd6,False,29771.157421097305,61.78898092172019,28.564966698585827,fast
5.6576,20170316,100,1.0,239333.00991387642,205002.75000087442,sd6,False,34330.259913001995,71.25123638286789,32.93935527255539,fast
5.0688,20170316,100,1.0,242852.52078470396,205002.75000087442,sd6,False,37849.77078382953,78.55585632005722,36.31627170877213,fast
6.195200000000002,20170316,100,1.0,239041.8824804073,205002.75000087442,sd6,False,34039.132479532884,70.64701172414955,32.660022987133495,fast
6.8608,20170316,100,1.0,239935.0501983693,205002.75000087442,sd6,False,34932.300197494886,72.50074963243597,33.51700364660079,fast
8.166400000000001,20170316,100,1.0,246282.5341880961,205002.75000087442,sd6,False,41279.78418722167,85.67472743902998,39.60731670436129,fast
6.3232,20170316,100,1.0,241549.4269177053,205002.75000087442,sd6,False,36546.67691683088,75.85133123397064,35.065973227277084,fast
7.9104,20170316,100,1.0,252645.5913593057,209985.17368712887,sd6,False,42660.417672176816,88.54018325101424,40.93201325420885,fast
15.36,20170316,100,1.0,240682.23110218628,209985.17368712887,sd6,False,30697.05741505741,63.71065350747191,29.4533534723882,fast
10.0864,20170316,100,1.0,253827.10397490519,209985.17368712887,sd6,False,43841.93028777631,90.99237076362718,42.06565639885333,fast
8.1408,20170316,100,1.0,245547.44070975579,209985.17368712887,sd6,False,35562.26702262691,73.80822342624336,34.12144710597258,fast
7.3984,20170316,100,1.0,415947.54213208857,209985.17368712887,sd6,False,205962.36844495972,427.46758798902135,197.6177181348998,fast
10.7264,20170316,100,1.0,245450.8616028173,209985.17368712887,sd6,False,35465.68791568844,73.60777691650071,34.02878094138733,fast
7.1168000000000005,20170316,100,1.0,256161.07921897122,209985.17368712887,sd6,False,46175.90553184235,95.83645357127666,44.30506967322017,fast
1.8944,20170316,100,1.0,282935.7755815713,209985.17368712887,sd6,False,72950.6018944424,151.40638588305066,69.99497816903262,fast
3.8144,20170316,100,1.0,255165.3111184889,209985.17368712887,sd6,False,45180.137431360024,93.7697722094174,43.34964552804956,fast
8.96,20170316,100,1.0,254783.39450443786,209985.17368712887,sd6,False,44798.22081730898,92.97711782767794,42.983202423144476,fast
5.888,20170316,100,1.0,253015.8015100827,209985.17368712887,sd6,False,43030.62782295383,89.30854128358364,41.28722418802796,fast
9.0624,20170316,100,1.0,263263.49317549233,209985.17368712887,sd6,False,53278.31948836345,110.57726173840054,51.119726398787236,fast
5.2736,20170316,100,1.0,253218.03324924922,209985.17368712887,sd6,False,43232.85956212034,89.72826608287112,41.48126242486839,fast
12.0064,20170316,100,1.0,251633.91877342304,209985.17368712887,sd6,False,41648.74508629416,86.44049269401114,39.96132900042396,fast
4.8896000000000015,20170316,100,1.0,243761.6356703689,209985.17368712887,sd6,False,33776.461983240035,70.10184842886443,32.40799469434065,fast
11.4944,20170324,100,0.02,244425.3231495323,169729.6606083469,16sd0,False,74695.66254118542,155.02819733914268,71.66933696389434,slow
6.2208000000000006,20170324,100,0.02,275753.3808820957,169729.6606083469,16sd0,False,106023.72027374883,220.048469617175,101.72812551565849,slow
6.4768,20170324,100,0.02,230124.7652522963,169729.6606083469,16sd0,False,60395.104643949395,125.34789681928122,57.94817206836139,slow
6.4768,20170324,100,0.02,230124.7652522963,169729.6606083469,16sd0,True,60395.104643949395,125.34789681928122,57.94817206836139,slow
12.6464,20170324,100,0.02,249436.6319614141,171054.8863327089,16sd0,False,78381.74562870519,162.67853200195404,75.20607687473861,slow
12.6464,20170324,100,0.02,249436.6319614141,171054.8863327089,16sd0,False,78381.74562870519,162.67853200195404,75.20607687473861,slow
8.7552,20170324,100,0.02,229301.6432736188,170796.45346849278,16sd0,False,58505.18980512602,121.4254456270753,56.13482790875891,slow
5.171200000000002,20170324,100,0.02,281125.2369290421,172440.40484378507,16sd0,False,108684.83208525702,225.5715127634694,104.28142128450479,slow
9.6512,20170324,100,0.02,238739.62863248482,176217.99715651028,16sd0,False,62521.631475974544,129.7614278081844,59.98854178866663,slow
6.7328,20170324,100,0.02,239975.44633507426,172209.09966741473,16sd0,True,67766.34666765953,140.64664810160943,65.02076518109283,slow
5.7856000000000005,20170324,100,0.02,272065.8654396981,172193.33783493136,16sd0,False,99872.52760476674,207.28188748220504,95.82615095481918,slow
7.3472,20170324,100,0.02,273914.0249974411,172193.33783493136,16sd0,False,101720.68716250974,211.11767707004122,97.59943156577691,slow
8.0896,20170324,100,0.02,242082.69928348844,172193.33783493136,16sd0,False,69889.36144855709,145.05288995300785,67.05776514247052,slow
8.0896,20170324,100,0.02,242082.69928348844,172193.33783493136,16sd0,False,69889.36144855709,145.05288995300785,67.05776514247052,slow
9.344,20170324,100,0.02,263574.73829527927,172193.33783493136,16sd0,False,91381.40046034791,189.65885436631424,87.6790453289593,slow
5.9648,20170324,100,0.02,233751.85554222087,172193.33783493136,16sd0,True,61558.51770728952,127.76251935336721,59.064448971571736,slow
9.344,20170324,100,0.02,263574.73829527927,172193.33783493136,16sd0,True,91381.40046034791,189.65885436631424,87.6790453289593,slow
7.3472,20170324,100,0.02,273914.0249974411,172193.33783493136,16sd0,True,101720.68716250974,211.11767707004122,97.59943156577691,slow
11.4176,20170324,100,0.02,251469.8853759421,172193.33783493136,16sd0,True,79276.54754101075,164.5356616226179,76.06462551849158,slow
13.5424,20170324,100,0.02,268465.0921262373,217631.33631590093,16sd0,False,50833.755810336355,105.50365655983576,48.77420522647526,slow
6.2208000000000006,20170324,100,0.02,234511.57244220786,172891.16266160607,16sd0,False,61620.409780601796,127.89097415554389,59.12383346200538,slow
6.2208000000000006,20170324,100,0.02,234511.57244220786,172891.16266160607,16sd0,False,61620.409780601796,127.89097415554389,59.12383346200538,slow
6.4,20170324,100,0.02,245027.89355475485,172891.16266160607,16sd0,False,72136.73089314878,149.7172254966951,69.21408148705068,slow
27.392000000000003,20170714,100,0.018000000000000002,247721.53338616114,185494.35551635802,sd4,False,62227.17786980313,129.15029979603784,59.7060180918014,slow
6.0672000000000015,20170714,100,0.018000000000000002,231405.01976619285,182453.4551017864,sd4,False,48951.56466440644,101.59723561818707,46.968271831162895,slow
3.4816000000000003,20170714,100,0.018000000000000002,220697.64501169228,182453.4551017864,sd4,False,38244.189909905865,79.3744592219055,36.69471078127093,slow
3.9168,20170714,100,0.018000000000000002,217949.6376308786,182453.4551017864,sd4,False,35496.182529092184,73.6710674046456,34.058040052951036,slow
6.8608,20170714,100,0.018000000000000002,212956.33645316822,182453.4551017864,sd4,False,30502.881351381802,63.307647976843654,29.267044532023473,slow
6.8608,20170714,100,0.018000000000000002,212956.33645316822,182453.4551017864,sd4,False,30502.881351381802,63.307647976843654,29.267044532023473,slow
6.5792,20170714,100,0.018000000000000002,221214.8682682754,182453.4551017864,sd4,False,38761.41316648899,80.44793773942652,37.19097852427648,slow
30.7712,20170714,100,0.018000000000000002,233276.1834690441,182453.4551017864,sd4,False,50822.72836725769,105.48076949298895,48.76362456480137,slow
30.7712,20170714,100,0.018000000000000002,233276.1834690441,182453.4551017864,sd4,False,50822.72836725769,105.48076949298895,48.76362456480137,slow
8.3968,20170714,100,0.018000000000000002,225012.39584220378,182453.4551017864,sd4,False,42558.94074041737,88.32957147963461,40.83464770219544,slow
8.3968,20170714,100,0.018000000000000002,225012.39584220378,182453.4551017864,sd4,False,42558.94074041737,88.32957147963461,40.83464770219544,slow
30.7712,20170714,100,0.018000000000000002,233276.1834690441,182453.4551017864,sd4,False,50822.72836725769,105.48076949298895,48.76362456480137,slow
5.6832,20170714,100,0.018000000000000002,236502.7570365809,187159.9220220739,sd4,False,49342.835014507,102.40930334721885,47.343689701643335,slow
6.5280000000000005,20170714,100,0.018000000000000002,240120.76466208327,184315.509854286,sd4,False,55805.25480779726,115.82182633608964,53.5442818914788,slow
4.7616000000000005,20170714,100,0.018000000000000002,191719.02712132467,184315.509854286,sd4,False,7403.517267038667,15.36573740470374,7.103560711264074,slow
6.6048,20170714,100,0.018000000000000002,229771.47453295952,177264.00498794962,sd4,False,52507.4695450099,108.97739003137619,50.380107758838186,slow
5.1968000000000005,20170714,100,0.018000000000000002,229533.4259355241,182082.52883550187,sd4,False,47450.89710002224,98.48265333325816,45.52840443212434,slow
5.1968000000000005,20170714,100,0.018000000000000002,229533.4259355241,182082.52883550187,sd4,False,47450.89710002224,98.48265333325816,45.52840443212434,slow
22.144,20170714,100,0.018000000000000002,228053.59647384594,186009.47541783,sd4,False,42044.12105601596,87.26108149089598,40.34068614965327,slow
4.2496,20170714,100,0.018000000000000002,223917.4026781804,182899.57276922965,sd4,False,41017.82990895075,85.13105062883736,39.355975611721796,slow
11.52,20170714,100,0.018000000000000002,225213.5228780695,182899.57276922965,sd4,False,42313.95010883984,87.82110211626963,40.59958296710663,slow
14.0032,20170714,100,0.018000000000000002,232094.15345359372,182367.29508369407,sd4,False,49726.85836989965,103.20633019586386,47.71215419239561,slow
14.0032,20170714,100,0.018000000000000002,232094.15345359372,182367.29508369407,sd4,False,49726.85836989965,103.20633019586386,47.71215419239561,slow
14.0032,20170714,100,0.018000000000000002,232094.15345359372,182367.29508369407,sd4,False,49726.85836989965,103.20633019586386,47.71215419239561,slow
14.0032,20170714,100,0.018000000000000002,232094.15345359372,182367.29508369407,sd4,False,49726.85836989965,103.20633019586386,47.71215419239561,slow
4.4032,20170714,100,0.018000000000000002,228990.17786129873,182565.42461162945,sd4,False,46424.75324966927,96.3529281802996,44.543835223118066,slow
4.4032,20170714,100,0.018000000000000002,228990.17786129873,182565.42461162945,sd4,False,46424.75324966927,96.3529281802996,44.543835223118066,slow
10.4192,20170714,100,0.018000000000000002,238403.26958844386,182565.42461162945,sd4,False,55837.844976814406,115.88946607555806,53.575551656355884,slow
10.4192,20170714,100,0.018000000000000002,238403.26958844386,182565.42461162945,sd4,False,55837.844976814406,115.88946607555806,53.575551656355884,slow
10.752,20170714,100,0.018000000000000002,210617.68297601512,181039.82315430755,sd4,False,29577.859821707563,61.38779861254859,28.37950063116409,slow
10.6496,20170714,100,0.018000000000000002,217469.4441678607,164038.5174340554,sd4,False,53430.9267338053,110.89399266168135,51.26615069873468,slow
9.2672,20170714,100,0.018000000000000002,203120.3434533989,164038.5174340554,sd4,False,39081.82601934351,81.11294324700789,37.49840971823813,slow
15.8976,20170714,100,0.018000000000000002,166722.99689922598,164038.5174340554,sd4,False,2684.479465170589,5.571541882366676,2.5757166723821987,slow
5.4528,20170519,50,0.5,350994.2715164532,258522.6408059835,12sd2,True,184943.26142093935,383.84317713630685,177.4502089016285,slow
7.1936,20170519,50,0.5,374502.5908351935,258522.6408059835,12sd2,True,231959.90005842003,481.42454243841644,222.56194903193813,slow
7.1936,20170519,50,0.5,374502.5908351935,258522.6408059835,12sd2,True,231959.90005842003,481.42454243841644,222.56194903193813,slow
11.648,20170519,50,0.5,389782.1533673593,258522.6408059835,12sd2,True,262519.0251227516,544.848922245913,251.88295853968256,slow
11.648,20170519,50,0.5,389782.1533673593,258522.6408059835,12sd2,True,262519.0251227516,544.848922245913,251.88295853968256,slow
12.544,20170519,50,0.5,447112.2915743528,263148.75769890763,12sd2,False,367927.0677508904,763.6195747543863,353.02035084348915,slow
13.44,20170519,50,0.5,311628.47657787445,250244.73118960805,12sd2,True,122767.4907765328,254.79957121260796,117.79351525028304,slow
6.9888,20170519,50,0.5,325365.02462257573,255893.6995498225,12sd2,True,138942.6501455065,288.3705405746201,133.3133313657165,slow
6.9888,20170519,50,0.5,325365.02462257573,255893.6995498225,12sd2,True,138942.6501455065,288.3705405746201,133.3133313657165,slow
10.2144,20170519,50,0.5,348642.8394555862,263170.46502187,12sd2,False,170944.74886743247,354.7897610105318,164.01885185814004,slow
8.3968,20170519,50,0.5,343299.1091316155,263170.46502187,12sd2,False,160257.28821949102,332.6083156358444,153.76439808656608,slow
25.0624,20170519,50,0.5,369079.0713594256,263170.46502187,12sd2,True,211817.21267511125,439.61910945389104,203.23535093614151,slow
25.0624,20170519,50,0.5,369079.0713594256,263170.46502187,12sd2,True,211817.21267511125,439.61910945389104,203.23535093614151,slow
25.0624,20170519,50,0.5,369079.0713594256,263170.46502187,12sd2,True,211817.21267511125,439.61910945389104,203.23535093614151,slow
6.2976,20170519,50,0.5,323965.0115143241,263170.46502187,12sd2,True,121589.09298490826,252.3538484066384,116.66286073123538,slow
12.672,20170519,50,0.5,344350.92494793714,264639.7521240656,12sd2,True,159422.3456477431,330.875421952648,152.9632835574981,slow
12.672,20170519,50,0.5,344350.92494793714,264639.7521240656,12sd2,True,159422.3456477431,330.875421952648,152.9632835574981,slow
