intensity,area,date,rbs,mean_bg,exposure_ms,rescaled_intensity
130330.01507587603,6.067200000000001,20170721,mlg910,108685.19752677024,50,260660.03015175206
106783.30533460589,5.376,20170721,mlg910,108685.19752677024,50,213566.61066921178
168057.10544584523,4.9664,20170721,mlg910,110386.72926831145,50,336114.21089169045
123931.32987124739,4.1728000000000005,20170721,mlg910,110386.72926831145,50,247862.65974249478
130273.92560315058,6.3744000000000005,20170721,mlg910,110386.72926831145,50,260547.85120630116
143304.57270991843,5.888,20170721,mlg910,108949.93570708613,50,286609.14541983686
168597.3427914306,3.9424,20170721,mlg910,108949.93570708613,50,337194.6855828612
90755.50953380474,3.7632000000000003,20170721,mlg910,108949.93570708613,50,181511.01906760948
182420.00664215744,3.9424,20170721,mlg910,109263.60715843999,50,364840.0132843149
122231.38013049783,6.2976,20170721,mlg910,109263.60715843999,50,244462.76026099565
85182.85671451758,10.4448,20170721,mlg910,104564.52747264644,50,170365.71342903515
86056.24965527201,4.992,20170721,mlg910,110076.0919268802,50,172112.49931054402
58164.26068985783,6.5792,20170721,sd1,57063.369261887456,25,232657.04275943132
55295.29771320728,9.8816,20170721,sd1,57063.369261887456,25,221181.1908528291
45284.47482515657,5.9648,20170721,sd1,57063.369261887456,25,181137.89930062628
59597.800642311115,6.8352,20170721,sd1,57747.715133928716,25,238391.20256924446
42757.98866141763,6.3744000000000005,20170721,sd1,57747.715133928716,25,171031.9546456705
47508.32835495649,8.2944,20170721,sd1,57747.715133928716,25,190033.31341982595
69639.76178052169,9.0112,20170721,sd1,57747.715133928716,25,278559.04712208675
49021.17143241012,10.393600000000001,20170721,sd1,57541.48135228615,25,196084.68572964048
41377.422008479436,5.9904,20170721,sd1,57541.48135228615,25,165509.68803391774
57240.28226800855,6.8608,20170721,sd1,57541.48135228615,25,228961.1290720342
84534.52215503997,26.009600000000002,20170721,sd1,56941.11179692791,25,338138.0886201599
61971.68776347642,5.9904,20170721,sd1,56941.11179692791,25,247886.75105390567
61369.266867467864,19.8656,20170721,sd1,56941.11179692791,25,245477.06746987146
71472.23869179565,6.784000000000001,20170721,sd1,57567.81056818332,25,285888.9547671826
65594.29087015052,12.544,20170721,sd1,57567.81056818332,25,262377.1634806021
64533.644023641704,5.5552,20170721,sd1,57567.81056818332,25,258134.57609456682
55318.252730178276,6.4768,20170721,sd1,57567.81056818332,25,221273.0109207131
47943.61292359883,6.8352,20170721,sd1,57567.81056818332,25,191774.4516943953
62188.20832927389,5.2992,20170721,sd1,57567.81056818332,25,248752.83331709556
39456.38274286893,4.9664,20170721,sd1,57567.81056818332,25,157825.53097147573
76700.1609278729,8.32,20170721,sd1,57567.81056818332,25,306800.6437114916
52550.429316479414,5.0688,20170721,sd1,56672.39816022582,25,210201.71726591766
34180.332544443,5.632000000000001,20170721,sd1,56672.39816022582,25,136721.330177772
51691.64574155684,5.8368,20170721,sd1,56672.39816022582,25,206766.58296622735
43787.00328931974,6.7072,20170721,sd1,56672.39816022582,25,175148.01315727897
49629.104466232435,8.038400000000001,20170721,sd1,56672.39816022582,25,198516.41786492974
56771.935395044726,10.2912,20170721,sd1,56844.60781949136,25,227087.7415801789
44940.38346232273,5.2992,20170721,sd1,56844.60781949136,25,179761.53384929092
44395.52730989165,8.7296,20170721,sd1,56844.60781949136,25,177582.1092395666
38449.883347464216,2.432,20170721,sd1,56844.60781949136,25,153799.53338985686
44638.59461342999,1.8432000000000002,20170721,sd1,56844.60781949136,25,178554.37845371995
50391.72511266025,6.2976,20170721,sd1,56844.60781949136,25,201566.900450641
73071.30790944827,14.745600000000001,20170721,sd1,56844.60781949136,25,292285.23163779307
39601.019552437865,5.248,20170721,sd1,56844.60781949136,25,158404.07820975146
46781.579840035454,8.0896,20170721,sd1,56844.60781949136,25,187126.31936014182
59738.971330004206,25.241600000000002,20170721,sd1,56844.60781949136,25,238955.88532001682
62357.89257990173,5.2736,20170721,sd1,56844.60781949136,25,249431.57031960692
95174.28639108854,3.0976000000000004,20170721,sd1,56653.923558388466,25,380697.14556435414
67652.16393074303,9.523200000000001,20170721,sd1,56653.923558388466,25,270608.6557229721
52568.67273415089,7.091200000000001,20170721,sd1,56653.923558388466,25,210274.69093660355
52103.89345683142,6.7072,20170721,sd1,56653.923558388466,25,208415.5738273257
55762.04197716207,5.1968000000000005,20170721,sd1,56653.923558388466,25,223048.1679086483
45374.74695843597,5.632000000000001,20170721,sd1,56653.923558388466,25,181498.9878337439
75505.91459561122,8.6272,20170721,sd1,56653.923558388466,25,302023.6583824449
85619.4495163149,7.4752,20170721,sd1,56653.923558388466,25,342477.7980652596
51786.07411568998,2.0736,20170721,sd1,56653.923558388466,25,207144.29646275993
52597.655243623296,1.792,20170721,sd1,56653.923558388466,25,210390.62097449318
49223.47227386892,4.889600000000001,20170721,sd1,56653.923558388466,25,196893.8890954757
43009.58831500692,6.8864,20170721,sd1,56653.923558388466,25,172038.35326002768
62327.23130383503,12.0832,20170721,sd1,56653.923558388466,25,249308.92521534013
70478.13735481774,4.2752,20170721,sd1,56653.923558388466,25,281912.54941927094
66497.47141246151,6.7584,20170721,sd1,57317.49210302087,25,265989.88564984605
54892.86672081943,5.3504000000000005,20170721,sd1,57317.49210302087,25,219571.46688327772
71743.19386816808,6.067200000000001,20170721,sd1,57317.49210302087,25,286972.7754726723
44339.3259319493,13.747200000000001,20170721,sd1,57317.49210302087,25,177357.3037277972
63271.93164558778,11.0592,20170721,sd1,57317.49210302087,25,253087.7265823511
42839.913209811,6.1184,20170721,sd1,57447.44041542268,25,171359.652839244
55453.29566424743,7.1168000000000005,20170721,sd1,57447.44041542268,25,221813.18265698972
53121.182969562535,6.067200000000001,20170721,sd1,57447.44041542268,25,212484.73187825014
56290.87572450042,12.876800000000001,20170721,sd1,57447.44041542268,25,225163.5028980017
51514.60443248137,6.272,20170721,sd1,57447.44041542268,25,206058.41772992548
56808.127865343486,7.7568,20170721,sd1,57447.44041542268,25,227232.51146137394
47191.04225406685,4.9408,20170721,sd1,57447.44041542268,25,188764.1690162674
65382.40939604602,6.7328,20170721,sd1,57377.693905228814,25,261529.6375841841
71171.9539508294,8.064,20170721,sd1,57377.693905228814,25,284687.8158033176
53229.89189470787,11.8528,20170721,sd1,57377.693905228814,25,212919.56757883148
73066.22318560767,10.8032,20170721,sd1,57377.693905228814,25,292264.8927424307
53594.423148646594,11.2896,20170721,sd1,57377.693905228814,25,214377.69259458638
60276.03384625525,8.2944,20170721,sd1,57377.693905228814,25,241104.135385021
46864.85568137242,9.907200000000001,20170721,sd1,57567.0810822649,25,187459.42272548968
57695.40756964558,8.166400000000001,20170721,sd1,57567.0810822649,25,230781.6302785823
73950.57499770873,5.5552,20170721,sd1,57567.0810822649,25,295802.2999908349
44465.10066840673,10.521600000000001,20170721,sd1,57567.0810822649,25,177860.40267362693
71020.59304055641,6.630400000000001,20170721,sd1,56676.20374505377,25,284082.37216222566
70361.31226704147,7.526400000000001,20170721,sd1,56676.20374505377,25,281445.2490681659
65818.4524368305,6.5280000000000005,20170721,sd1,56676.20374505377,25,263273.809747322
72671.27877500889,9.830400000000001,20170721,sd1,56676.20374505377,25,290685.11510003556
53283.612592213154,6.4768,20170721,sd1,56676.20374505377,25,213134.45036885262
76348.96848167983,6.0928,20170721,sd1,56676.20374505377,25,305395.8739267193
40930.75236398163,6.5536,20170721,sd1,56676.20374505377,25,163723.0094559265
72814.35052784307,6.784000000000001,20170721,sd1,57386.283992717596,25,291257.40211137227
57965.796125832494,14.4128,20170721,sd1,57386.283992717596,25,231863.18450332998
65589.19409052702,5.171200000000001,20170721,sd1,57386.283992717596,25,262356.77636210807
88229.14845152589,6.144,20170721,sd1,57386.283992717596,25,352916.59380610357
49641.074092114824,6.067200000000001,20170721,sd1,57386.283992717596,25,198564.2963684593
50619.72232693668,4.7616000000000005,20170721,sd1,57386.283992717596,25,202478.88930774672
54816.635247935934,16.3584,20170721,sd1,57386.283992717596,25,219266.54099174374
86179.03726171982,6.0928,20170721,sd1,57800.76843872512,25,344716.14904687926
54685.60576731175,4.6592,20170721,sd1,57800.76843872512,25,218742.423069247
67600.31407357594,6.1184,20170721,sd1,57800.76843872512,25,270401.25629430375
50465.92440179077,7.7568,20170721,sd1,56831.419331525736,25,201863.69760716308
63426.18636017209,6.1184,20170721,sd1,56831.419331525736,25,253704.74544068836
54329.841028927236,7.6288,20170721,sd1,56831.419331525736,25,217319.36411570894
58530.12065549452,7.5776,20170721,sd1,56831.419331525736,25,234120.48262197807
81779.00858821391,7.7312,20170721,sd1,58536.06973544768,25,327116.03435285564
81747.33417441015,6.5536,20170721,sd1,58536.06973544768,25,326989.3366976406
86149.50883363932,6.656000000000001,20170721,sd1,58536.06973544768,25,344598.0353345573
69511.83251804902,6.7072,20170721,sd1,58536.06973544768,25,278047.3300721961
67400.67691630416,6.7072,20170721,sd1,58536.06973544768,25,269602.70766521664
43473.414318436546,6.348800000000001,20170721,sd1,58536.06973544768,25,173893.65727374618
91936.45960367422,10.342400000000001,20170721,sd1,58536.06973544768,25,367745.83841469686
51099.14045223939,8.652800000000001,20170721,sd1,58536.06973544768,25,204396.56180895757
45876.716733554866,6.016,20170721,sd1,58536.06973544768,25,183506.86693421946
51915.191425769975,6.2208000000000006,20170721,sd1,58536.06973544768,25,207660.7657030799
68547.27137224257,4.4288,20170721,sd1,58877.039744337315,25,274189.0854889703
73562.50039994568,7.091200000000001,20170721,sd1,58877.039744337315,25,294250.0015997827
57587.25538082155,7.04,20170721,sd1,58877.039744337315,25,230349.0215232862
50610.1073121976,6.7584,20170721,sd1,58877.039744337315,25,202440.4292487904
76852.89184830588,6.4512,20170721,sd1,58877.039744337315,25,307411.5673932235
36223.53681921028,5.5808,20170721,sd1,58877.039744337315,25,144894.14727684113
52106.55075932432,6.2976,20170721,sd1,58877.039744337315,25,208426.20303729727
75800.6333559874,13.2352,20170721,sd1,58877.039744337315,25,303202.5334239496
36565.46009510869,7.526400000000001,20170721,sd1,57557.7838913961,25,146261.84038043476
68504.94212401574,9.216000000000001,20170721,sd1,57557.7838913961,25,274019.76849606296
50616.30654626469,7.6032,20170721,sd1,57557.7838913961,25,202465.22618505877
43604.379230920735,8.217600000000001,20170721,sd1,57557.7838913961,25,174417.51692368294
68267.52660212456,5.1968000000000005,20170721,sd1,58079.473070117434,25,273070.10640849825
46272.49431427729,5.760000000000001,20170721,sd1,58079.473070117434,25,185089.97725710916
46753.72460790237,6.1696,20170721,sd1,58079.473070117434,25,187014.89843160947
45299.66868315066,6.7584,20170721,sd1,58079.473070117434,25,181198.67473260264
58858.097172756905,8.192,20170721,sd1,58079.473070117434,25,235432.38869102762
61541.784582685395,6.5536,20170721,sd1,58045.741247385835,25,246167.13833074158
60083.2073536539,12.697600000000001,20170721,sd1,58045.741247385835,25,240332.8294146156
86760.91381436845,5.2992,20170721,sd1,58045.741247385835,25,347043.6552574738
60174.03213981032,6.2976,20170721,sd1,58045.741247385835,25,240696.12855924128
56071.997857051734,6.8096000000000005,20170721,sd1,58045.741247385835,25,224287.99142820694
53974.01671198315,5.3504000000000005,20170721,sd1,58045.741247385835,25,215896.0668479326
45068.819762591804,5.0688,20170721,sd1,58045.741247385835,25,180275.27905036721
60254.95419384461,8.3968,20170721,sd1,58045.741247385835,25,241019.81677537845
53391.81046972419,4.8128,20170721,sd1,57476.75254482084,25,213567.24187889675
78237.30286912742,7.1424,20170721,sd1,57476.75254482084,25,312949.2114765097
62593.11106302584,11.1872,20170721,sd1,57476.75254482084,25,250372.44425210336
67915.44751892838,13.824,20170721,sd1,57476.75254482084,25,271661.79007571354
51043.21430185914,5.6064,20170721,sd1,57476.75254482084,25,204172.85720743655
47072.976654107064,6.6048,20170721,sd1,57476.75254482084,25,188291.90661642826
58217.8241338093,4.6336,20170721,sd1,56460.98086762924,25,232871.2965352372
72281.69836582977,4.224,20170721,sd1,56460.98086762924,25,289126.7934633191
46198.559354051045,7.4496,20170721,sd1,57178.961464196575,25,184794.23741620418
55725.39673450269,6.5792,20170721,sd1,57178.961464196575,25,222901.58693801076
64962.54234480469,6.016,20170721,sd1,57178.961464196575,25,259850.16937921877
42721.18567132485,7.244800000000001,20170721,sd1,56314.14329279506,25,170884.7426852994
46853.05041340738,6.2976,20170721,sd1,56314.14329279506,25,187412.2016536295
35918.7739503687,6.1184,20170721,sd1,56314.14329279506,25,143675.0958014748
53807.07932938644,7.9872000000000005,20170721,sd1,56928.332848331585,25,215228.31731754576
67692.86167620937,9.3952,20170721,sd1,57289.40387202748,25,270771.4467048375
81742.21279839886,20.9408,20170721,sd1,57289.40387202748,25,326968.85119359544
43677.54909630612,10.368,20170721,sd1,57417.0214042071,25,174710.19638522447
70468.95805511468,9.8816,20170721,sd1,57417.0214042071,25,281875.8322204587
57363.51413138602,7.6288,20170721,sd1,57417.0214042071,25,229454.0565255441
47180.87352874459,9.3184,20170721,sd1,58737.77774680003,25,188723.49411497836
79288.19063272582,10.5728,20170721,sd1,58737.77774680003,25,317152.7625309033
68413.4676274699,6.7584,20170721,sd1,58737.77774680003,25,273653.8705098796
34622.601546463615,5.9392000000000005,20170721,sd1,58737.77774680003,25,138490.40618585446
41504.9097096342,5.8624,20170721,sd1,58737.77774680003,25,166019.6388385368
104248.06090762046,6.8864,20170721,sd1,112425.15239486996,50,208496.1218152409
105721.8175610066,9.344000000000001,20170721,sd1,112425.15239486996,50,211443.6351220132
102203.59534363732,5.7856000000000005,20170721,sd1,112425.15239486996,50,204407.19068727465
121850.31634354887,6.5792,20170721,sd1,112304.25693763701,50,243700.63268709774
87512.57402597454,6.502400000000001,20170721,sd1,112304.25693763701,50,175025.14805194907
94517.83714209982,7.9104,20170721,sd1,112304.25693763701,50,189035.67428419963
139606.8044842549,8.601600000000001,20170721,sd1,112304.25693763701,50,279213.6089685098
104383.02319165754,9.984,20170721,sd1,114613.71402308448,50,208766.0463833151
81726.94267882097,5.8368,20170721,sd1,114613.71402308448,50,163453.88535764194
115707.75466072602,6.6048,20170721,sd1,114613.71402308448,50,231415.50932145203
160043.84178267163,25.369600000000002,20170721,sd1,116995.97673719937,50,320087.68356534326
127138.47694131256,6.2208000000000006,20170721,sd1,116995.97673719937,50,254276.95388262512
143976.9259133404,17.945600000000002,20170721,sd1,116995.97673719937,50,287953.8518266808
140373.11492564454,13.132800000000001,20170721,sd1,113617.61198172004,50,280746.22985128907
147547.70830888074,12.262400000000001,20170721,sd1,113617.61198172004,50,295095.4166177615
122490.51225690458,6.4768,20170721,sd1,113617.61198172004,50,244981.02451380916
91237.80018856919,6.6048,20170721,sd1,113617.61198172004,50,182475.60037713838
123092.068659203,5.2736,20170721,sd1,113617.61198172004,50,246184.137318406
83308.37590307808,4.864,20170721,sd1,113617.61198172004,50,166616.75180615616
146116.8781458211,8.038400000000001,20170721,sd1,113617.61198172004,50,292233.7562916422
125823.37362334917,4.9152000000000005,20170721,sd1,116028.97125967102,50,251646.74724669833
67301.48039550376,5.5296,20170721,sd1,116028.97125967102,50,134602.96079100753
110838.40782062734,6.195200000000001,20170721,sd1,116028.97125967102,50,221676.81564125468
92143.56175561038,6.502400000000001,20170721,sd1,116028.97125967102,50,184287.12351122077
107208.43362278193,7.936,20170721,sd1,116028.97125967102,50,214416.86724556386
119834.99182356383,10.4704,20170721,sd1,114257.8704535982,50,239669.98364712766
101239.6171553945,5.248,20170721,sd1,114257.8704535982,50,202479.234310789
96241.64362305177,8.3968,20170721,sd1,114257.8704535982,50,192483.28724610354
93163.60605826888,5.248,20170721,sd1,114257.8704535982,50,186327.21211653776
96440.32912368105,6.144,20170721,sd1,114257.8704535982,50,192880.6582473621
151705.27927209152,14.4128,20170721,sd1,114257.8704535982,50,303410.55854418303
88366.95186163763,5.1456,20170721,sd1,114257.8704535982,50,176733.90372327526
87862.56081953856,8.217600000000001,20170721,sd1,114257.8704535982,50,175725.12163907712
124198.57943225613,25.139200000000002,20170721,sd1,114257.8704535982,50,248397.15886451225
122388.05131838213,5.043200000000001,20170721,sd1,114257.8704535982,50,244776.10263676426
133390.54032199743,12.876800000000001,20170721,sd1,114969.6376960741,50,266781.08064399485
112625.60812158875,6.912,20170721,sd1,114969.6376960741,50,225251.2162431775
121919.86413517412,6.4256,20170721,sd1,114969.6376960741,50,243839.72827034825
122685.16091152253,5.324800000000001,20170721,sd1,114969.6376960741,50,245370.32182304506
103231.72886118955,5.4272,20170721,sd1,114969.6376960741,50,206463.4577223791
153746.32782281772,8.345600000000001,20170721,sd1,114969.6376960741,50,307492.65564563544
172232.22601282469,7.244800000000001,20170721,sd1,114969.6376960741,50,344464.45202564937
102095.73317796945,5.1456,20170721,sd1,114969.6376960741,50,204191.4663559389
105201.87716429228,4.889600000000001,20170721,sd1,114969.6376960741,50,210403.75432858456
98665.91628588097,6.502400000000001,20170721,sd1,114969.6376960741,50,197331.83257176194
140222.3243050418,11.7248,20170721,sd1,114969.6376960741,50,280444.6486100836
129765.61523643714,4.1472,20170721,sd1,114969.6376960741,50,259531.23047287427
146293.33283367203,6.630400000000001,20170721,sd1,114424.51729446204,50,292586.66566734406
114697.64152236094,4.992,20170721,sd1,114424.51729446204,50,229395.28304472187
157336.43696753038,5.7856000000000005,20170721,sd1,114424.51729446204,50,314672.87393506075
99304.20003183823,13.2096,20170721,sd1,114424.51729446204,50,198608.40006367647
123326.03257734526,10.777600000000001,20170721,sd1,114424.51729446204,50,246652.06515469053
86418.54358025394,6.1184,20170721,sd1,113843.77559827153,50,172837.0871605079
113505.54237185542,6.8608,20170721,sd1,113843.77559827153,50,227011.08474371085
112527.41505870577,5.913600000000001,20170721,sd1,113843.77559827153,50,225054.83011741153
108080.256040097,12.2112,20170721,sd1,113843.77559827153,50,216160.512080194
107376.29392501978,6.0928,20170721,sd1,113843.77559827153,50,214752.58785003956
117564.04725320482,7.500800000000001,20170721,sd1,113843.77559827153,50,235128.09450640963
96591.68200106664,4.6848,20170721,sd1,113843.77559827153,50,193183.36400213328
140286.70970905357,6.630400000000001,20170721,sd1,114226.57010456268,50,280573.41941810714
147562.9378813514,7.680000000000001,20170721,sd1,114226.57010456268,50,295125.8757627028
116815.44258489396,11.776,20170721,sd1,114226.57010456268,50,233630.8851697879
150141.0064990442,10.24,20170721,sd1,114226.57010456268,50,300282.0129980884
110938.06398197217,10.7264,20170721,sd1,114226.57010456268,50,221876.12796394434
134716.52673147645,8.038400000000001,20170721,sd1,114226.57010456268,50,269433.0534629529
101340.46452182354,9.5488,20170721,sd1,112592.40286023542,50,202680.92904364708
115989.06323247019,8.0128,20170721,sd1,112592.40286023542,50,231978.12646494037
144499.16725907128,5.2992,20170721,sd1,112592.40286023542,50,288998.33451814257
97488.31161971553,10.1888,20170721,sd1,112592.40286023542,50,194976.62323943106
142291.25669659063,6.3232,20170721,sd1,112015.6712112401,50,284582.51339318126
150127.1187287884,7.1936,20170721,sd1,112015.6712112401,50,300254.2374575768
139261.71586630167,6.3744000000000005,20170721,sd1,112015.6712112401,50,278523.43173260335
150343.2618357658,9.4208,20170721,sd1,112015.6712112401,50,300686.5236715316
104492.77592004898,6.195200000000001,20170721,sd1,112015.6712112401,50,208985.55184009796
165307.3918802814,5.8112,20170721,sd1,112015.6712112401,50,330614.7837605628
77246.98454383963,6.9888,20170721,sd1,112015.6712112401,50,154493.96908767926
157249.82626630357,6.6048,20170721,sd1,113047.47464484858,50,314499.65253260714
116419.48204286376,13.9776,20170721,sd1,113047.47464484858,50,232838.96408572752
103836.91231909039,5.1968000000000005,20170721,sd1,113047.47464484858,50,207673.82463818078
164710.15075596466,6.016,20170721,sd1,113047.47464484858,50,329420.3015119293
96812.78758370446,5.8368,20170721,sd1,113047.47464484858,50,193625.5751674089
102428.00141623127,4.7104,20170721,sd1,113047.47464484858,50,204856.00283246255
107934.85349352114,15.923200000000001,20170721,sd1,113047.47464484858,50,215869.70698704227
181749.46310588781,5.8368,20170721,sd1,114340.91117883202,50,363498.92621177563
124067.17862747957,4.6080000000000005,20170721,sd1,114340.91117883202,50,248134.35725495915
144640.67051916633,6.016,20170721,sd1,114340.91117883202,50,289281.34103833267
99596.14641720353,7.6032,20170721,sd1,113581.56887787234,50,199192.29283440707
138318.1956434824,5.8624,20170721,sd1,113581.56887787234,50,276636.3912869648
117562.13285502887,7.4496,20170721,sd1,113581.56887787234,50,235124.26571005775
132442.4543817626,7.372800000000001,20170721,sd1,113581.56887787234,50,264884.9087635252
143856.303435395,7.526400000000001,20170721,sd1,112703.44754522761,50,287712.60687079
177715.19609297684,6.3232,20170721,sd1,112703.44754522761,50,355430.3921859537
176031.880278513,6.4,20170721,sd1,112703.44754522761,50,352063.760557026
146027.28749075916,6.5536,20170721,sd1,112703.44754522761,50,292054.5749815183
137492.06563919695,6.4,20170721,sd1,112703.44754522761,50,274984.1312783939
77033.90239708145,6.144,20170721,sd1,112703.44754522761,50,154067.8047941629
99895.01265296065,8.448,20170721,sd1,112703.44754522761,50,199790.0253059213
92874.61564865081,5.8624,20170721,sd1,112703.44754522761,50,185749.23129730162
103662.60479557379,6.2208000000000006,20170721,sd1,112703.44754522761,50,207325.20959114758
136166.0526755959,4.3264000000000005,20170721,sd1,110904.1530690446,50,272332.1053511918
141701.46613203507,6.8608,20170721,sd1,110904.1530690446,50,283402.93226407014
106309.00904075494,6.8608,20170721,sd1,110904.1530690446,50,212618.0180815099
94723.39510608524,6.4,20170721,sd1,110904.1530690446,50,189446.79021217048
148642.85854023107,6.3232,20170721,sd1,110904.1530690446,50,297285.71708046214
66423.6603333621,5.5040000000000004,20170721,sd1,110904.1530690446,50,132847.3206667242
96574.81568969185,6.1184,20170721,sd1,110904.1530690446,50,193149.6313793837
146029.1938639431,12.876800000000001,20170721,sd1,110904.1530690446,50,292058.3877278862
74903.46006894694,7.2704,20170721,sd1,114959.21699526333,50,149806.92013789387
134288.7469301042,9.0624,20170721,sd1,114959.21699526333,50,268577.4938602084
99318.85797970125,7.680000000000001,20170721,sd1,114959.21699526333,50,198637.7159594025
133122.56400999083,4.992,20170721,sd1,112978.80219218717,50,266245.12801998167
87725.42702315212,5.5552,20170721,sd1,112978.80219218717,50,175450.85404630424
91364.36739630919,6.016,20170721,sd1,112978.80219218717,50,182728.73479261837
93974.12775880366,6.5280000000000005,20170721,sd1,112978.80219218717,50,187948.25551760732
113908.69518949214,7.8592,20170721,sd1,112978.80219218717,50,227817.39037898427
144551.73067783963,12.5952,20170721,sd1,113888.96131293563,50,289103.46135567926
124028.64160122868,12.5184,20170721,sd1,113888.96131293563,50,248057.28320245736
117074.68000960274,6.2976,20170721,sd1,113888.96131293563,50,234149.3600192055
124133.98111064712,6.5536,20170721,sd1,113888.96131293563,50,248267.96222129423
98115.96261108678,5.1456,20170721,sd1,113888.96131293563,50,196231.92522217357
96063.01620448034,4.7872,20170721,sd1,113888.96131293563,50,192126.0324089607
126687.2079609076,7.7824,20170721,sd1,113888.96131293563,50,253374.4159218152
126766.51492298383,4.6336,20170721,sd1,115788.21070751245,50,253533.02984596766
143220.94039015422,6.8352,20170721,sd1,115788.21070751245,50,286441.88078030845
142239.9430469766,10.8032,20170721,sd1,115788.21070751245,50,284479.8860939532
153281.42804390512,13.5424,20170721,sd1,115788.21070751245,50,306562.85608781024
109971.68391099741,5.5296,20170721,sd1,115788.21070751245,50,219943.36782199482
102314.15124462638,6.2464,20170721,sd1,115788.21070751245,50,204628.30248925276
130131.61845058129,4.5056,20170721,sd1,112999.82687676449,50,260263.23690116257
156202.02749221155,4.3264000000000005,20170721,sd1,112999.82687676449,50,312404.0549844231
108593.41151015078,7.1424,20170721,sd1,114968.51386294908,50,217186.82302030156
124983.35357505291,6.348800000000001,20170721,sd1,114968.51386294908,50,249966.70715010582
134771.51899909566,5.6832,20170721,sd1,114968.51386294908,50,269543.0379981913
96414.38175839873,6.656000000000001,20170721,sd1,114561.54745723956,50,192828.76351679745
112177.76821100572,5.9648,20170721,sd1,114561.54745723956,50,224355.53642201144
68277.26948755642,5.8112,20170721,sd1,114561.54745723956,50,136554.53897511284
109609.81022794859,7.7824,20170721,sd1,114138.28208054282,50,219219.62045589718
146949.98202481092,8.4992,20170721,sd1,114138.28208054282,50,293899.96404962183
134851.28194903646,8.9856,20170721,sd1,114379.45459773178,50,269702.5638980729
167217.2748681514,20.5056,20170721,sd1,114379.45459773178,50,334434.5497363028
97207.29529543595,10.0352,20170721,sd1,113492.26627430906,50,194414.5905908719
122050.12335139899,9.6768,20170721,sd1,113492.26627430906,50,244100.24670279797
118665.24101321764,7.244800000000001,20170721,sd1,113492.26627430906,50,237330.4820264353
89217.53448074029,9.0112,20170721,sd1,114509.22246959648,50,178435.06896148057
141990.9638107248,6.6048,20170721,sd1,114509.22246959648,50,283981.9276214496
83004.5907656519,5.5808,20170721,sd1,114509.22246959648,50,166009.1815313038
90700.33543225628,5.5808,20170721,sd1,114509.22246959648,50,181400.67086451256
84072.42160967518,4.0192000000000005,20170725,10sd1,57979.94478716575,25,336289.6864387007
104312.16514797475,4.2496,20170725,10sd1,57979.94478716575,25,417248.660591899
92246.91351263184,3.3280000000000003,20170725,10sd1,56329.07703731901,25,368987.6540505274
74617.72826997418,9.4976,20170725,10sd1,56329.07703731901,25,298470.9130798967
85897.91617719749,6.502400000000001,20170725,10sd1,55616.991105216046,25,343591.66470878996
86801.7937894002,5.5040000000000004,20170725,10sd1,53736.943852625955,25,347207.1751576008
88278.20571282704,3.6864000000000003,20170725,10sd1,56299.42486168345,25,353112.82285130816
128873.45656380881,5.376,20170725,10sd1,56299.42486168345,25,515493.82625523524
130366.78733895136,7.961600000000001,20170725,10sd1,57435.10781909533,25,521467.1493558054
147975.2916509562,10.0608,20170725,10sd1,57435.10781909533,25,591901.1666038248
125404.89447900727,7.9104,20170725,10sd1,57435.10781909533,25,501619.5779160291
121335.10073300336,5.0688,20170725,10sd1,57435.10781909533,25,485340.40293201344
153946.1240758858,5.4272,20170725,10sd1,57435.10781909533,25,615784.4963035432
87690.45331997635,5.0944,20170725,10sd1,57435.10781909533,25,350761.8132799054
94862.19164309077,6.1184,20170725,10sd1,56545.62608328578,25,379448.7665723631
90879.49323065073,4.096,20170725,10sd1,56545.62608328578,25,363517.9729226029
101201.96416729162,33.536,20170725,10sd1,56545.62608328578,25,404807.8566691665
99271.07810498224,5.9392000000000005,20170725,10sd1,56545.62608328578,25,397084.31241992896
72970.8605241817,7.372800000000001,20170725,10sd1,56545.62608328578,25,291883.4420967268
90237.80054908284,7.9872000000000005,20170725,10sd1,57355.85185890324,25,360951.20219633135
105928.13484822575,11.648,20170725,10sd1,58109.2718336514,25,423712.539392903
101812.37452206534,3.9168000000000003,20170725,10sd1,58109.2718336514,25,407249.49808826135
110448.02110085156,4.6336,20170725,10sd1,60040.65505617897,25,441792.08440340625
82608.59430825432,5.2224,20170725,10sd1,56740.44766507084,25,330434.3772330173
178496.26494871458,4.1472,20170725,10sd1,112899.1830096832,50,356992.52989742917
226556.3948741827,4.3264000000000005,20170725,10sd1,112899.1830096832,50,453112.7897483654
247255.03919803526,4.0704,20170725,10sd1,112650.92276969994,50,494510.0783960705
202715.18401327627,3.2256,20170725,10sd1,113005.62939840791,50,405430.36802655255
163958.9159674667,9.3184,20170725,10sd1,113005.62939840791,50,327917.8319349334
189486.58701033445,5.4016,20170725,10sd1,114126.39537624238,50,378973.1740206689
184075.52936731544,3.6864000000000003,20170725,10sd1,113753.11284227404,50,368151.0587346309
264349.63897902623,5.0688,20170725,10sd1,113753.11284227404,50,528699.2779580525
267264.8975629535,8.448,20170725,10sd1,116426.43849044963,50,534529.795125907
280108.6496574244,4.9408,20170725,10sd1,116426.43849044963,50,560217.2993148488
267516.06581855135,12.7232,20170725,10sd1,116426.43849044963,50,535032.1316371027
