area,intensity,date,rbs,mean_bg,exposure_ms,replicate_number,rescaled_intensity
5.9392000000000005,104059.16054733643,20170719,sd0,56597.89933265074,25,0,94922.52242937138
4.3008000000000015,178781.42555384786,20170719,sd0,56597.89933265074,25,0,244367.05244239428
6.5280000000000005,116366.38653856938,20170719,sd0,56047.52408764462,25,0,120637.72490184952
5.760000000000002,128184.49101725414,20170719,sd0,56047.52408764462,25,0,144273.93385921905
4.9408,138523.48666464366,20170719,sd0,56047.52408764462,25,0,164951.92515399808
6.8608,109587.37652757292,20170719,sd0,56047.52408764462,25,0,107079.70487985661
4.5312,113277.57887732526,20170719,sd0,56047.52408764462,25,0,114460.10957936126
6.9376000000000015,152892.78613829325,20170719,sd0,56047.52408764462,25,0,193690.52410129725
3.968,127770.58826961224,20170719,sd0,56047.52408764462,25,0,143446.12836393525
10.0864,104775.5091194468,20170719,sd0,56047.52408764462,25,0,97455.97006360436
9.2672,112780.956410193,20170719,sd0,56047.52408764462,25,0,113466.86464509676
18.688,135097.45104507866,20170719,sd0,56612.079315031224,25,0,156970.74346009488
7.6800000000000015,131136.63095867948,20170719,sd0,56612.079315031224,25,0,149049.10328729652
17.6384,119454.52168353385,20170719,sd0,56612.079315031224,25,0,125684.88473700525
10.5216,117472.62000409732,20170719,sd0,56612.079315031224,25,0,121721.08137813219
6.5280000000000005,118101.24655784327,20170719,sd0,57542.44652043784,25,0,121117.60007481086
6.0672000000000015,120368.720786724,20170719,sd0,57542.44652043784,25,0,125652.54853257233
4.6592,110895.61260425801,20170719,sd0,57542.44652043784,25,0,106706.33216764034
10.2912,144500.47245100414,20170719,sd0,57335.00018709155,25,0,174330.94452782517
20.9152,163276.89301575412,20170719,sd0,57335.00018709155,25,0,211883.78565732512
5.8624,119102.72969089833,20170719,sd0,57335.00018709155,25,0,123535.45900761355
9.8816,104492.96456224644,20170719,sd0,57335.00018709155,25,0,94315.9287503098
13.952,133149.578422875,20170719,sd0,57335.00018709155,25,0,151629.15647156688
7.065600000000001,136858.14862022529,20170719,sd0,57017.776643153695,25,0,159680.7439541432
5.6320000000000014,130519.73202432072,20170719,sd0,57017.776643153695,25,0,147003.91076233407
7.3472,149294.85493998046,20170719,sd0,57017.776643153695,25,0,184554.15659365355
12.7744,133941.68663217113,20170719,sd0,57017.776643153695,25,0,153847.81997803488
4.1472,137177.23050352998,20170719,sd0,57017.776643153695,25,0,160318.90772075258
6.016,156613.06473109173,20170719,sd0,57017.776643153695,25,0,199190.57617587608
17.689600000000006,105746.52386210553,20170719,sd0,57017.776643153695,25,0,97457.49443790368
5.12,130678.22368803226,20170719,sd0,55628.92351136586,25,0,150098.60035333282
4.096,94714.15394271762,20170719,sd0,55628.92351136586,25,0,78170.46086270352
12.8,97587.12468441157,20170719,sd0,55628.92351136586,25,0,83916.40234609142
11.2384,95315.47845539756,20170719,sd0,55628.92351136586,25,0,79373.10988806341
7.7056,122797.71532897252,20170719,sd0,58038.93713742,25,0,129517.55638310505
10.2144,126118.77718646926,20170719,sd0,58038.93713742,25,0,136159.68009809853
13.8496,162301.57903654233,20170719,sd0,58038.93713742,25,0,208525.28379824467
4.7872,132964.89453140364,20170719,sd0,58038.93713742,25,0,149851.91478796728
5.4016,117761.36794417445,20170719,sd0,58038.93713742,25,0,119444.8616135089
9.2416,128382.05081263554,20170719,sd0,58038.93713742,25,0,140686.2273504311
5.0176,115023.59775912168,20170719,sd0,58038.93713742,25,0,113969.32124340336
6.2208000000000006,121958.54316162155,20170719,sd0,57599.21061203544,25,0,128718.66509917221
7.3472,121973.28466118356,20170719,sd0,57599.21061203544,25,0,128748.14809829624
8.7296,101542.48896518473,20170719,sd0,57599.21061203544,25,0,87886.5567062986
6.630400000000002,122729.62816237385,20170719,sd0,57599.21061203544,25,0,130260.83510067682
20.6336,134625.6597882659,20170719,sd0,57599.21061203544,25,0,154052.89835246094
9.1392,139473.3202171805,20170719,sd0,57102.88464321149,25,0,164740.871147938
7.8848,130838.54086672477,20170719,sd0,58301.47657782312,25,0,145074.1285778033
4.4288,159115.22195748385,20170719,sd0,58301.47657782312,25,0,201627.49075932146
14.7968,143792.12565331013,20170719,sd0,58301.47657782312,25,0,170981.29815097398
7.3472,123458.96600857025,20170719,sd0,58301.47657782312,25,0,130314.97886149425
5.2992,125935.90359655055,20170719,sd0,57332.94724222293,25,0,137205.91270865523
7.065600000000001,120531.76428371912,20170719,sd0,57332.94724222293,25,0,126397.63408299239
10.2656,112328.0899132826,20170719,sd0,57332.94724222293,25,0,109990.28534211934
8.5248,123753.62693788252,20170719,sd0,57332.94724222293,25,0,132841.3593913192
6.9376000000000015,132489.89529206787,20170719,sd0,57332.94724222293,25,0,150313.89609968988
5.9904,126212.62044111744,20170719,sd0,57724.519915163444,25,0,136976.201051908
7.296,135524.70491976253,20170719,sd0,57724.519915163444,25,0,155600.37000919817
6.8096000000000005,142064.94420811048,20170719,sd0,57724.519915163444,25,0,168680.84858589407
10.1632,124948.39352591238,20170719,sd0,57724.519915163444,25,0,134447.74722149788
9.8816,127724.65418032506,20170719,sd0,57724.519915163444,25,0,140000.26853032323
5.6320000000000014,127889.77743416648,20170719,sd0,56676.78771101128,25,0,142425.97944631038
4.6336,116022.70167826273,20170719,sd0,56676.78771101128,25,0,118691.8279345029
8.192,115506.26058547747,20170719,sd0,56676.78771101128,25,0,117658.94574893238
8.473600000000001,135767.18527313287,20170719,sd0,56434.72741084546,25,0,158664.91572457482
9.5744,122210.47038552926,20170719,sd0,56434.72741084546,25,0,131551.4859493676
7.8848,112095.213347912,20170719,sd0,56434.72741084546,25,0,111320.97187413307
9.6768,124107.0228675449,20170719,sd0,56434.72741084546,25,0,135344.5909133989
12.2624,123837.86049409588,20170719,sd0,58182.766175759316,25,0,131310.18863667312
6.8608,150186.34744384993,20170719,sd0,58182.766175759316,25,0,184007.16253618122
4.096,124338.87257301006,20170719,sd0,58182.766175759316,25,0,132312.21279450148
4.0448,110805.89215863432,20170719,sd0,58182.766175759316,25,0,105246.25196575001
13.5424,135604.39787716954,20170719,sd0,58653.76489320312,25,0,153901.26596793282
9.0368,130790.31469148568,20170719,sd0,58653.76489320312,25,0,144273.09959656512
14.335999999999999,169098.56827031163,20170719,sd0,58653.76489320312,25,0,220889.606754217
6.5536,125063.69177815152,20170719,sd0,58653.76489320312,25,0,132819.85376989678
10.2144,138946.93738034286,20170719,sd0,57153.91835209156,25,0,163586.03805650258
5.7344,108323.9673790932,20170719,sd0,57153.91835209156,25,0,102340.09805400326
14.9504,124822.53993931234,20170719,sd0,57153.91835209156,25,0,135337.24317444157
9.3696,129078.58189891335,20170719,sd0,57495.77151627095,25,0,143165.6207652848
9.8816,154013.01629477675,20170719,sd0,57495.77151627095,25,0,193034.4895570116
6.4768,139688.6699657432,20170719,sd0,56734.66264789918,25,0,165908.01463568804
6.3744000000000005,121968.66195162381,20170719,sd0,56734.66264789918,25,0,130467.99860744928
3.5584,115026.47929734894,20170719,sd0,56734.66264789918,25,0,116583.63329889951
5.5296,127078.72720480245,20170719,sd0,56734.66264789918,25,0,140688.12911380653
16.4864,126972.29977233648,20170719,sd0,56734.66264789918,25,0,140475.2742488746
5.9648,110210.83004110095,20170719,sd0,56734.66264789918,25,0,106952.33478640355
5.4784000000000015,126212.40741045939,20170719,sd0,56774.26700166625,25,0,138876.2808175863
5.9136000000000015,119029.40426933664,20170719,sd0,56774.26700166625,25,0,124510.27453534077
5.6832,110381.60139273267,20170719,sd0,56774.26700166625,25,0,107214.66878213285
16.1792,109346.56132288133,20170719,sd0,56774.26700166625,25,0,105144.58864243016
5.7344,114244.49846092812,20170719,sd0,56774.26700166625,25,0,114940.46291852374
6.912000000000001,129087.8077384699,20170719,sd0,56774.26700166625,25,0,144627.08147360728
6.1184,157106.9038753961,20170719,sd0,56774.26700166625,25,0,200665.2737474597
5.504,142997.77540396954,20170719,sd0,58054.445794379775,25,0,169886.65921917954
6.3232,129039.60538021036,20170719,sd0,58054.445794379775,25,0,141970.31917166116
5.9904,115095.89190201856,20170719,sd0,58054.445794379775,25,0,114082.89221527758
7.4239999999999995,118891.42974475652,20170719,sd0,58054.445794379775,25,0,121673.96790075349
9.7024,141499.4763736945,20170719,sd0,58054.445794379775,25,0,166890.06115862943
10.2144,112051.74599183883,20170719,sd0,58054.445794379775,25,0,107994.60039491812
14.4384,162826.01091273132,20170719,sd0,57120.71580336701,25,0,211410.59021872858
7.065600000000001,119556.08009345405,20170719,sd0,57120.71580336701,25,0,124870.72858017408
6.3744000000000005,126056.59340766034,20170719,sd0,57120.71580336701,25,0,137871.75520858666
5.888,120138.85813233793,20170719,sd0,57120.71580336701,25,0,126036.28465794184
5.4016,117827.88238594176,20170719,sd0,57120.71580336701,25,0,121414.3331651495
4.992,113788.43968660453,20170719,sd0,57120.71580336701,25,0,113335.44776647503
6.6816,147665.26163237216,20170928,sd0,92156.17639455012,25,0,111018.1704756441
8.6784,143401.7719417527,20170928,sd0,92156.17639455012,25,0,102491.19109440516
6.4512,126046.32894152026,20170928,sd0,92156.17639455012,25,0,67780.30509394029
7.6800000000000015,112613.37285065881,20170928,sd0,92156.17639455012,25,0,40914.39291221739
5.376,140617.83071408526,20170928,sd0,92156.17639455012,25,0,96923.30863907028
9.4208,134284.43062605118,20170928,sd0,89127.04180476005,25,0,90314.77764258225
8.4224,206250.3170884063,20170928,sd0,89127.04180476005,25,0,234246.5505672925
15.488,136943.47802278024,20170928,sd0,89127.04180476005,25,0,95632.87243604037
8.96,148585.52529928257,20170928,sd0,89127.04180476005,25,0,118916.96698904503
6.144,141153.56504822324,20170928,sd0,89127.04180476005,25,0,104053.04648692638
8.2432,194811.8508364645,20170928,sd0,90779.4342032976,25,0,208064.8332663338
5.504,130197.34185105505,20170928,sd0,90779.4342032976,25,0,78835.81529551491
6.9376000000000015,144559.62659050288,20170928,sd0,90779.4342032976,25,0,107560.38477441057
7.0144,157681.6169053083,20170928,sd0,90779.4342032976,25,0,133804.3654040214
4.9408,135737.1541035554,20170928,sd0,91800.41689105904,25,0,87873.47442499273
13.1584,164553.300480662,20170928,sd0,91800.41689105904,25,0,145505.76717920593
5.5808,187990.3946507585,20170928,sd0,91800.41689105904,25,0,192379.95551939894
4.1984,174240.80959166435,20170928,sd0,91496.9032320758,25,0,165487.8127191771
16.64,163144.48017231314,20170928,sd0,91496.9032320758,25,0,143295.15388047468
4.8384,161932.36529011859,20170928,sd0,91496.9032320758,25,0,140870.92411608557
4.6848,190667.56945323988,20170928,sd0,91496.9032320758,25,0,198341.33244232816
9.9072,169775.75542145316,20170928,sd0,91496.9032320758,25,0,156557.70437875472
5.0688,102488.20630099584,20170928,sd0,91496.9032320758,25,0,21982.606137840077
15.872,190392.68520516445,20170928,sd0,91052.63793878359,25,0,198680.09453276172
10.8544,134479.21840541778,20170928,sd0,91052.63793878359,25,0,86853.16093326837
9.6256,128218.78113862163,20170928,sd0,91052.63793878359,25,0,74332.28639967609
7.2448000000000015,182958.87395940238,20170928,sd0,91052.63793878359,25,0,183812.47204123758
10.7008,161069.7439426915,20170928,sd0,91052.63793878359,25,0,140034.21200781583
1.7919999999999998,81610.53043296203,20170928,sd0,91052.63793878359,25,0,-18884.21501164313
9.0112,195516.0095372248,20170928,sd0,91052.63793878359,25,0,208926.74319688242
8.7296,148726.85342223698,20170928,sd0,91052.63793878359,25,0,115348.43096690677
6.272,142191.8684252932,20170928,sd0,89579.89004243142,25,0,105223.95676572359
5.2224,119281.79054910068,20170928,sd0,89579.89004243142,25,0,59403.801013338525
11.6992,171373.4050146757,20170928,sd0,89579.89004243142,25,0,163587.02994448855
7.7056,129627.28205454527,20170928,sd0,91632.91372742556,25,0,75988.73665423942
4.9152000000000005,233124.09189636077,20170928,sd0,91632.91372742556,25,0,282982.3563378704
8.038400000000001,199086.90879880165,20170928,sd0,90105.56450660867,25,0,217962.68858438596
6.3488000000000016,152742.05087045295,20170928,sd0,90105.56450660867,25,0,125272.97272768855
10.3936,109863.28483333156,20170928,sd0,90105.56450660867,25,0,39515.44065344578
15.104,155683.43538425016,20170928,sd0,90551.67072385596,25,0,130263.5293207884
3.3024,200389.72993611192,20170928,sd0,90551.67072385596,25,0,219676.11842451192
4.9408,100138.3924486258,20170928,sd0,90551.67072385596,25,0,19173.443449539685
19.686400000000006,149816.21858012152,20170928,sd0,90551.67072385596,25,0,118529.09571253114
9.6,152140.4876117192,20170928,sd0,90551.67072385596,25,0,123177.63377572648
6.0672000000000015,166115.6349446785,20170928,sd0,90744.87196210164,25,0,150741.5259651537
6.4256,179785.51551369647,20170928,sd0,90744.87196210164,25,0,178081.28710318968
10.0096,129193.0069501893,20170928,sd0,90744.87196210164,25,0,76896.26997617533
5.6832,170202.16628873342,20170928,sd0,90744.87196210164,25,0,158914.58865326358
6.3744000000000005,111153.50450629533,20170928,sd0,90744.87196210164,25,0,40817.26508838739
7.6800000000000015,116761.47059690164,20170928,sd0,90744.87196210164,25,0,52033.197269599994
3.6608,92313.98541572085,20170928,sd0,90744.87196210164,25,0,3138.2269072384224
6.1696,115827.06879884342,20170928,sd0,91765.96930491984,25,0,48122.198987847165
15.2576,232849.8452680838,20170928,sd0,91765.96930491984,25,0,282167.75192632794
5.0944,124381.73894312132,20170928,sd0,91765.96930491984,25,0,65231.53927640297
6.1184,177530.00002090348,20170928,sd0,91765.96930491984,25,0,171528.06143196727
7.219200000000002,157576.12202865034,20170928,sd0,91765.96930491984,25,0,131620.305447461
5.2736,108826.27809294053,20170928,sd0,91765.96930491984,25,0,34120.617576041375
5.7088,161675.74504065487,20170928,sd0,91765.96930491984,25,0,139819.55147147007
5.5808,129790.0384386628,20170928,sd0,91391.83590314274,25,0,76796.40507104012
10.3936,152494.22119668438,20170928,sd0,91391.83590314274,25,0,122204.77058708327
12.7488,173416.16748454858,20170928,sd0,91391.83590314274,25,0,164048.6631628117
7.1936,121808.27777780376,20170928,sd0,91391.83590314274,25,0,60832.883749322034
10.4704,155485.49211994425,20170928,sd0,91391.83590314274,25,0,128187.31243360302
6.912000000000001,146666.11493329506,20170928,sd0,89807.10310828108,25,0,113718.02365002796
12.288,141568.13670587592,20170928,sd0,89807.10310828108,25,0,103522.0671951897
12.8,189772.05308867546,20170928,sd0,89807.10310828108,25,0,199929.89996078875
13.8496,117262.53473288006,20170928,sd0,89807.10310828108,25,0,54910.86324919796
7.7312,107018.35226482886,20170928,sd0,89807.10310828108,25,0,34422.498313095566
5.3248000000000015,119856.41271717168,20170928,sd0,89807.10310828108,25,0,60098.619217781204
14.208,205250.62443740602,20170928,sd0,89807.10310828108,25,0,230887.04265824988
7.2704,155685.72334656448,20170928,sd0,88392.75159853169,25,0,134585.9434960656
6.7328,192535.22257164711,20170928,sd0,88392.75159853169,25,0,208284.94194623086
10.5472,181423.52220076424,20170928,sd0,88392.75159853169,25,0,186061.54120446512
5.8624,134519.10728178654,20170928,sd0,88392.75159853169,25,0,92252.7113665097
8.6272,144399.91097759161,20170928,sd0,88392.75159853169,25,0,112014.31875811987
5.376,136525.77213191098,20170928,sd0,91341.42281882916,25,0,90368.69862616363
6.3488000000000016,142589.85767488115,20170928,sd0,91341.42281882916,25,0,102496.86971210397
4.3776,178628.77771089415,20170928,sd0,91341.42281882916,25,0,174574.70978412998
13.7728,155478.66990254214,20170928,sd0,91341.42281882916,25,0,128274.49416742596
13.6192,132068.21268642088,20170928,sd0,92700.60578711246,25,0,78735.21379861684
4.6080000000000005,191217.4912059643,20170928,sd0,92700.60578711246,25,0,197033.77083770363
6.8864,167977.29399728798,20170928,sd0,91006.92475722387,25,0,153940.73848012823
4.48,107349.23167622744,20170928,sd0,91006.92475722387,25,0,32684.613838007153
7.0144,101580.07741063187,20170928,sd0,91006.92475722387,25,0,21146.305306816008
17.5872,152166.62576068335,20170928,sd0,91006.92475722387,25,0,122319.40200691897
6.5792,118933.05423622722,20170928,sd0,90947.70628480526,25,0,55970.69590284393
10.624,205868.31501842113,20170928,sd0,90947.70628480526,25,0,229841.21746723176
8.3712,191461.48312154872,20170928,sd0,90947.70628480526,25,0,201027.55367348692
5.6320000000000014,193936.16757788265,20170928,sd0,90947.70628480526,25,0,205976.92258615477
6.5024000000000015,112981.97961166145,20170928,sd0,90947.70628480526,25,0,44068.54665371237
5.6576,145765.54379878985,20170928,sd0,90714.43415254564,25,0,110102.21929248841
6.5536,138400.49059980368,20170928,sd0,90714.43415254564,25,0,95372.11289451609
5.376,149020.15094498318,20170928,sd0,90714.43415254564,25,0,116611.43358487508
8.908800000000003,157919.54147806636,20170928,sd0,90714.43415254564,25,0,134410.21465104143
4.3776,283635.3924265942,20170721,mlg910,109263.60715844,50,1,174371.78526815423
7.808000000000002,219939.63543822328,20170721,mlg910,109263.60715844,50,1,110676.02827978328
7.372800000000002,237910.26163896048,20170721,mlg910,109263.60715844,50,1,128646.65448052046
6.195200000000002,198691.94947085946,20170721,mlg910,109953.898764816,50,1,88738.05070604346
4.1984,306608.7355219945,20170721,mlg910,109953.898764816,50,1,196654.8367571785
4.7616000000000005,223498.59420463323,20170721,mlg910,109953.898764816,50,1,113544.69543981724
4.096,278551.80218366673,20170721,mlg910,108519.9917760521,50,1,170031.81040761463
5.3504000000000005,233477.81093426808,20170721,mlg910,108519.9917760521,50,1,124957.81915821596
4.8896000000000015,216862.4353252252,20170721,mlg910,108519.9917760521,50,1,108342.4435491731
5.6832,222616.72671549986,20170721,mlg910,104343.05472071313,50,1,118273.67199478672
5.7344,266176.04578174005,20170721,mlg910,104343.05472071313,50,1,161832.99106102693
4.9408,248170.27906407433,20170721,mlg910,104343.05472071313,50,1,143827.22434336122
6.5792,209130.2977474326,20170721,mlg910,104343.05472071313,50,1,104787.24302671947
4.1216,190552.23643696946,20170721,mlg910,107211.27023987962,50,1,83340.96619708983
4.864,245098.0808126853,20170721,mlg910,107211.27023987962,50,1,137886.8105728057
6.3232,235137.79386339828,20170721,mlg910,107211.27023987962,50,1,127926.52362351866
5.5808,214527.74067844558,20170721,mlg910,107211.27023987962,50,1,107316.47043856597
6.0416,214127.7828034513,20170721,mlg910,107211.27023987962,50,1,106916.51256357167
8.2688,189726.00802861847,20170721,mlg910,107211.27023987962,50,1,82514.73778873884
4.224,210422.43184128695,20170721,mlg910,107211.27023987962,50,1,103211.16160140732
4.9152000000000005,251170.5365763497,20170721,mlg910,109584.94039428359,50,1,141585.5961820661
11.136,281464.2789224083,20170721,mlg910,109584.94039428359,50,1,171879.3385281247
5.2992,229321.81739656266,20170721,mlg910,109584.94039428359,50,1,119736.87700227907
4.5056,238769.75838277608,20170721,mlg910,109488.77237596008,50,1,129280.986006816
5.247999999999999,302717.8686160297,20170721,mlg910,109488.77237596008,50,1,193229.0962400696
5.2736,234946.22585916164,20170721,mlg910,109488.77237596008,50,1,125457.45348320156
4.1728000000000005,278995.38534680073,20170721,mlg910,109488.77237596008,50,1,169506.61297084062
5.760000000000002,230538.08840442047,20170721,mlg910,109488.77237596008,50,1,121049.3160284604
3.3024,523255.4539579295,20170721,mlg910,109488.77237596008,50,1,413766.68158196943
4.9408,240096.53681668144,20170721,mlg910,110076.0919268802,50,1,130020.44488980126
3.5839999999999996,231484.5830675839,20170721,mlg910,110076.0919268802,50,1,121408.49114070371
5.5552,192621.0278300496,20170721,mlg910,110076.0919268802,50,1,82544.9359031694
8.3968,264904.6436943825,20170721,mlg910,106805.16451619631,50,1,158099.47917818621
3.4560000000000004,236593.19774558058,20170721,mlg910,106805.16451619631,50,1,129788.03322938428
5.0944,282717.19934869115,20170721,mlg910,106805.16451619631,50,1,175912.03483249486
7.167999999999999,214194.64234520827,20170721,mlg910,106805.16451619631,50,1,107389.47782901196
6.4768,221330.53450495796,20170721,mlg910,106805.16451619631,50,1,114525.36998876165
6.0672000000000015,199062.78434835392,20170721,mlg910,104564.52747264644,50,1,94498.25687570748
7.0144,265092.7902167912,20170721,mlg910,104564.52747264644,50,1,160528.26274414477
11.776,184482.99807235145,20170721,mlg910,104564.52747264644,50,1,79918.470599705
5.4016,242002.97348977477,20170721,mlg910,104564.52747264644,50,1,137438.44601712833
5.8368,308727.9097847935,20170721,mlg910,107944.54797402602,50,1,200783.3618107675
5.6320000000000014,238732.704258468,20170721,mlg910,107944.54797402602,50,1,130788.15628444198
6.2208000000000006,261863.6110746557,20170721,mlg910,107944.54797402602,50,1,153919.06310062966
4.6336,242227.45984261556,20170721,mlg910,107944.54797402602,50,1,134282.91186858952
6.6048,217159.52509419827,20170721,mlg910,106607.4101087415,50,1,110552.11498545676
5.2992,204082.3870262168,20170721,mlg910,106607.4101087415,50,1,97474.97691747529
2.8160000000000003,169610.25114650436,20170721,mlg910,106607.4101087415,50,1,63002.84103776286
14.3872,228662.48788227807,20170721,mlg910,106607.4101087415,50,1,122055.07777353657
5.5552,266369.2196040834,20170721,mlg910,108960.96042424404,50,1,157408.25917983934
5.2992,243444.06061455907,20170721,mlg910,108960.96042424404,50,1,134483.10019031505
4.4544000000000015,224440.9231616696,20170721,mlg910,108960.96042424404,50,1,115479.96273742557
3.3280000000000003,217183.18169564227,20170721,mlg910,108960.96042424404,50,1,108222.22127139823
4.5056,203543.4790543817,20170721,mlg910,108960.96042424404,50,1,94582.51863013765
13.6448,259649.7557551707,20170721,mlg910,108960.96042424404,50,1,150688.79533092666
4.0192000000000005,209330.6109174545,20170721,mlg910,105852.6269004492,50,1,103477.98401700528
6.9888,229360.21757007352,20170721,mlg910,105852.6269004492,50,1,123507.59066962432
4.2496,264801.9550779844,20170721,mlg910,105852.6269004492,50,1,158949.3281775352
4.6592,210637.26753656773,20170721,mlg910,105852.6269004492,50,1,104784.64063611852
4.5312,180071.16152152707,20170721,mlg910,105852.6269004492,50,1,74218.53462107787
5.9904,167511.31464199667,20170721,mlg910,105852.6269004492,50,1,61658.68774154746
7.936,203487.25322791628,20170721,mlg910,105852.6269004492,50,1,97634.62632746708
4.4032,217340.6014768229,20170721,mlg910,106826.17733260505,50,1,110514.42414421783
3.6096,275829.86396189575,20170721,mlg910,106826.17733260505,50,1,169003.6866292907
4.1728000000000005,244691.31601698665,20170721,mlg910,106826.17733260505,50,1,137865.1386843816
3.5839999999999996,240181.70958598392,20170721,mlg910,106826.17733260505,50,1,133355.5322533789
5.4016,241026.8428698773,20170721,mlg910,106826.17733260505,50,1,134200.66553727223
4.6848,200421.13486584113,20170721,mlg910,106826.17733260505,50,1,93594.95753323608
11.008,261487.1144834723,20170721,mlg910,106826.17733260505,50,1,154660.93715086725
6.8352,237852.7360747984,20170721,mlg910,106826.17733260505,50,1,131026.55874219333
5.888,210306.06344418274,20170721,mlg910,106826.17733260505,50,1,103479.8861115777
4.0192000000000005,248919.491244736,20170721,mlg910,106377.53673337064,50,1,142541.9545113654
6.1184,255604.8300323186,20170721,mlg910,106377.53673337064,50,1,149227.29329894797
6.016,194727.16704591282,20170721,mlg910,106377.53673337064,50,1,88349.63031254218
3.3280000000000003,233892.51400340092,20170721,mlg910,106377.53673337064,50,1,127514.97727003029
6.912000000000001,184961.95468322406,20170721,mlg910,106377.53673337064,50,1,78584.41794985342
11.5968,315211.2004367775,20170721,mlg910,106377.53673337064,50,1,208833.66370340687
3.968,224156.66894700305,20170721,mlg910,108345.12510021748,50,1,115811.54384678557
3.9168,264825.0744639202,20170721,mlg910,108345.12510021748,50,1,156479.94936370273
10.2912,286090.1030938741,20170721,mlg910,108345.12510021748,50,1,177744.97799365665
5.7856000000000005,216498.35378877167,20170721,mlg910,108345.12510021748,50,1,108153.22868855418
7.961600000000002,224403.30564990785,20170721,mlg910,108345.12510021748,50,1,116058.18054969037
5.5296,161236.94109694788,20170721,mlg910,108345.12510021748,50,1,52891.815996730395
4.2496,205905.59444776515,20170721,mlg910,108345.12510021748,50,1,97560.46934754767
4.5824,226506.2322912977,20170721,mlg910,107758.41072747226,50,1,118747.82156382543
3.5584,240224.56373193106,20170721,mlg910,107758.41072747226,50,1,132466.1530044588
7.7568,214589.47203201786,20170721,mlg910,107758.41072747226,50,1,106831.06130454558
5.8368,223081.94920320503,20170721,mlg910,107758.41072747226,50,1,115323.53847573277
6.8352,209091.71656908124,20170721,mlg910,107758.41072747226,50,1,101333.30584160898
5.3248000000000015,241314.9867345661,20170721,mlg910,107758.41072747226,50,1,133556.57600709383
5.9648,230400.9199042213,20170721,mlg910,107677.4471721206,50,1,122723.47273210068
7.1168000000000005,245484.49667020372,20170721,mlg910,107677.4471721206,50,1,137807.04949808313
7.0912000000000015,240514.3044355676,20170721,mlg910,107677.4471721206,50,1,132836.85726344702
4.7104,235946.7079860161,20170721,mlg910,107677.4471721206,50,1,128269.26081389548
5.6832,201768.86547742985,20170721,mlg910,107677.4471721206,50,1,94091.41830530924
4.9152000000000005,234013.69619725895,20170721,mlg910,107677.4471721206,50,1,126336.24902513834
7.7568,226651.621750934,20170721,mlg910,107677.4471721206,50,1,118974.17457881338
3.1744000000000003,215633.06836797745,20170721,mlg910,107677.4471721206,50,1,107955.62119585686
8.5248,210222.9798760696,20170721,mlg910,108685.19752677024,50,1,101537.78234929938
9.344,243631.2214535813,20170721,mlg910,108685.19752677024,50,1,134946.02392681106
8.5504,200246.94731293232,20170721,mlg910,108685.19752677024,50,1,91561.74978616208
4.9152000000000005,252207.08544349673,20170721,mlg910,108685.19752677024,50,1,143521.8879167265
7.8336000000000015,256413.4659998978,20170721,mlg910,108685.19752677024,50,1,147728.26847312757
6.8352,232272.33007941395,20170721,mlg910,108685.19752677024,50,1,123587.13255264371
5.9648,211173.54459723536,20170721,mlg910,108685.19752677024,50,1,102488.34707046513
5.1968000000000005,189560.409593221,20170721,mlg910,110512.84321981226,50,1,79047.56637340874
5.8624,269142.7558894817,20170721,mlg910,110512.84321981226,50,1,158629.91266966943
5.1456,251162.64706332746,20170721,mlg910,110512.84321981226,50,1,140649.8038435152
7.936,238042.0869419466,20170721,mlg910,110512.84321981226,50,1,127529.24372213433
4.1728000000000005,200438.06934376794,20170721,mlg910,110512.84321981226,50,1,89925.22612395568
6.2208000000000006,243430.2619469737,20170721,mlg910,110512.84321981226,50,1,132917.41872716145
5.9392000000000005,266456.5468548307,20170721,mlg910,110512.84321981226,50,1,155943.70363501844
6.0416,249034.52758614413,20170721,mlg910,108899.18367328767,50,1,140135.34391285648
4.6592,257011.98089670483,20170721,mlg910,108899.18367328767,50,1,148112.79722341715
5.5552,205393.89579815272,20170721,mlg910,108899.18367328767,50,1,96494.71212486505
5.7088,185373.13616605246,20170721,mlg910,108899.18367328767,50,1,76473.95249276479
3.5839999999999996,244978.49234124212,20170721,mlg910,105305.11995033344,50,1,139673.37239090868
4.3776,206893.46395698894,20170721,mlg910,105305.11995033344,50,1,101588.34400665552
4.6080000000000005,261631.3791403627,20170721,mlg910,105305.11995033344,50,1,156326.25919002926
5.8368,264817.1564571837,20170721,mlg910,105305.11995033344,50,1,159512.03650685027
5.7856000000000005,239243.9677050188,20170721,mlg910,105305.11995033344,50,1,133938.84775468535
4.6080000000000005,302826.26792956924,20170721,mlg910,105305.11995033344,50,1,197521.1479792358
8.8832,228574.5649508129,20170721,mlg910,105305.11995033344,50,1,123269.44500047946
9.9584,224598.5796907647,20170721,mlg910,105305.11995033344,50,1,119293.45974043125
4.9664,195789.8599319606,20170721,mlg910,105305.11995033344,50,1,90484.73998162715
4.6336,209774.6817025545,20170721,mlg910,109850.2584763092,50,1,99924.42322624529
4.3264000000000005,224604.50519824045,20170721,mlg910,109850.2584763092,50,1,114754.24672193125
6.5792,224942.71578965642,20170721,mlg910,109850.2584763092,50,1,115092.45731334721
4.4288,219524.48951679212,20170721,mlg910,109850.2584763092,50,1,109674.23104048292
5.4784000000000015,222467.0858222652,20170721,mlg910,109869.93457062721,50,1,112597.15125163797
